tarih,g_ar,g_ham,g_ar_13y,g_ham_13y,g_ar_52
2010-06-04,0.0026737122099111943,0.005471559287669514,48.284176924692666,50.993832887326285,29.868074278839508
2010-06-11,0.01064322056138356,0.010147364908773104,49.47397497596422,52.97979738033647,30.523912957172115
2010-06-18,0.0028298440420397863,0.0003169520417543037,50.41645526104139,52.06685040743171,31.0853316644617
2010-06-25,0.009970600617787317,0.012785830567233036,45.543447580228104,48.65078674307337,30.250836504534085
2010-07-02,0.017738166703874736,0.016882801208185416,50.72933363185963,54.47577852312162,33.02087508479621
2010-07-09,0.004714123131381864,0.0019115097694044625,50.264733462456945,54.117513117831905,33.316540722500676
2010-07-16,0.01084919222481684,0.008795084823887578,52.209893763502244,55.79917476949354,35.31591914990611
2010-07-23,-0.002980686100147567,-0.00455802781226311,49.610898664101136,51.742328776583065,35.36679075931366
2010-07-30,0.013853835592452457,0.012997934074570727,47.77115056914456,49.44236816781156,35.00583062553429
2010-08-06,-0.0036306857856995833,-0.0052585592572248485,47.51721542273708,42.805140008589035,34.9506901009947
2010-08-13,0.003025153693090088,0.004890666340996663,42.48399985754989,41.24608020647389,34.747619771189406
2010-08-20,0.00254941934584485,0.0025841633355419003,42.36782333652178,37.94285077106289,35.719081548803814
2010-08-27,0.013508817576846743,0.014509744834759308,40.60840998661066,38.2211067570124,36.69883882800846
2010-09-03,0.0037089134124592693,0.001820204389892277,41.18998929216373,36.22422568985,36.903385702677284
2010-09-10,0.00034042337651385424,0.0008045622607641967,35.52009964796334,31.253989507200775,35.97110296479327
2010-09-17,0.005076315292278366,0.00332641998693739,36.73851780152961,32.84064988358626,36.657527503150234
2010-09-24,0.009965898086855995,0.008738130553373136,36.735971142772804,30.729703178913347,38.04249023915587
2010-10-01,0.01793665200992378,0.013024595151788665,36.84267057698467,28.75693371674779,38.02239750007088
2010-10-08,-0.00012537920719468687,-0.002397435095880418,34.22508665462824,26.556189761983685,37.796491047002064
2010-10-15,0.011646846380414688,0.008920954147459526,34.649252760821604,26.61936423151381,38.2994450314514
2010-10-22,-0.000724252679021764,0.002132770359145164,35.872338611132506,30.058095636184824,38.701441345734345
2010-10-29,0.010456437828611609,0.011534628390476032,34.06025380841942,29.308231225956828,38.30938743080652
2010-11-05,0.00534963662038912,0.0005178982785072339,38.95915452857881,32.33806368236565,39.04057740166515
2010-11-12,0.010916334820944673,0.015496715267678818,43.38401006095134,38.014150990376415,39.911254546369435
2010-11-19,,0.0044967544340759336,,39.0703054365608,
2010-11-26,,0.010834631026152453,,37.066071652839085,
2010-12-03,-0.006772130281764155,-0.0011489030681194334,,35.44838305143503,
2010-12-10,0.010244567705731011,0.012844750022126705,,42.08500415791689,
2010-12-17,0.009312914346636836,0.012595930478636053,,47.40898687773567,
2010-12-24,0.0057031797363618075,0.008116943190716208,,47.04622057021339,
2010-12-31,0.030623059562166155,0.030412869920485974,,57.40517462478698,
2011-01-07,-0.01513199092554618,-0.012702597440318986,,51.00132390740697,
2011-01-14,0.005523649590029267,0.0036993911991936024,,47.89954235568972,
2011-01-21,0.00021072928264498358,0.003617745326565558,,48.77813160867588,
2011-01-28,0.012437072050944575,0.014279533839390846,,50.39961715202976,
2011-02-04,-0.0006994429917631662,0.000524348211766057,,50.403495450958346,
2011-02-11,0.009539728005861114,0.00900150023455426,,46.592275258500806,
2011-02-18,0.010681359890297282,0.008631392053857434,,49.020788552036244,
