Datetime,Open,High,Low,Close
2023-11-02 00:00:00+00:00,1.2183680534362793,1.219393253326416,1.2180119752883911,1.219393253326416
2023-11-02 01:00:00+00:00,1.2193039655685425,1.2196311950683594,1.2189918756484985,1.2192000150680542
2023-11-02 02:00:00+00:00,1.2191553115844727,1.2194973230361938,1.2188581228256226,1.2192296981811523
2023-11-02 03:00:00+00:00,1.2190513610839844,1.219393253326416,1.2187690734863281,1.21925950050354
2023-11-02 04:00:00+00:00,1.2191702127456665,1.2191702127456665,1.2178339958190918,1.2178339958190918
2023-11-02 05:00:00+00:00,1.217848777770996,1.2185908555984497,1.217819094657898,1.2182939052581787
2023-11-02 06:00:00+00:00,1.2183235883712769,1.2183680534362793,1.2176263332366943,1.2181307077407837
2023-11-02 07:00:00+00:00,1.2176707983016968,1.218145489692688,1.2165154218673706,1.217211365699768
2023-11-02 08:00:00+00:00,1.2171372175216675,1.217300295829773,1.2157316207885742,1.2164266109466553
2023-11-02 09:00:00+00:00,1.2165746688842773,1.2190215587615967,1.215849757194519,1.218605637550354
2023-11-02 10:00:00+00:00,1.2187987565994263,1.2195271253585815,1.2182642221450806,1.2191405296325684
2023-11-02 11:00:00+00:00,1.2193337678909302,1.2199883460998535,1.2190215587615967,1.2193485498428345
2023-11-02 12:00:00+00:00,1.220956563949585,1.2224639654159546,1.2204647064208984,1.2216277122497559
2023-11-02 13:00:00+00:00,1.221060872077942,1.222538709640503,1.2186946868896484,1.2198245525360107
2023-11-02 14:00:00+00:00,1.2198245525360107,1.2198245525360107,1.217300295829773,1.2182642221450806
2023-11-02 15:00:00+00:00,1.2183384895324707,1.2189176082611084,1.21690034866333,1.217300295829773
2023-11-02 16:00:00+00:00,1.2173150777816772,1.218561053276062,1.2170484066009521,1.217848777770996
2023-11-02 17:00:00+00:00,1.2179526090621948,1.220092535018921,1.2179526090621948,1.220092535018921
2023-11-02 18:00:00+00:00,1.2199883460998535,1.220613718032837,1.2198691368103027,1.2205095291137695
2023-11-02 19:00:00+00:00,1.2204350233078003,1.2209415435791016,1.2201074361801147,1.2208223342895508
2023-11-02 20:00:00+00:00,1.2208223342895508,1.2208670377731323,1.220077633857727,1.220375418663025
2023-11-02 21:00:00+00:00,1.219437837600708,1.2205095291137695,1.2192296981811523,1.2201966047286987
2023-11-02 22:00:00+00:00,1.2203009128570557,1.220375418663025,1.2197352647781372,1.2197352647781372
2023-11-02 23:00:00+00:00,1.2198394536972046,1.2198989391326904,1.2190215587615967,1.2190215587615967
2023-11-03 00:00:00+00:00,1.2191107273101807,1.2195271253585815,1.2185759544372559,1.2189769744873047
2023-11-03 01:00:00+00:00,1.2188284397125244,1.2194676399230957,1.2185908555984497,1.2192147970199585
2023-11-03 02:00:00+00:00,1.2193337678909302,1.2203307151794434,1.2191702127456665,1.2202860116958618
2023-11-03 03:00:00+00:00,1.2203307151794434,1.2204945087432861,1.2198989391326904,1.2199734449386597
2023-11-03 04:00:00+00:00,1.2199287414550781,1.220405101776123,1.2197948694229126,1.220092535018921
2023-11-03 05:00:00+00:00,1.2201669216156006,1.2209266424179077,1.2200329303741455,1.2208372354507446
2023-11-03 06:00:00+00:00,1.2207776308059692,1.220807433128357,1.2203307151794434,1.2205839157104492
2023-11-03 07:00:00+00:00,1.2203902006149292,1.2214038372039795,1.2198394536972046,1.2199585437774658
2023-11-03 08:00:00+00:00,1.2196757793426514,1.2199883460998535,1.2187690734863281,1.2192891836166382
2023-11-03 09:00:00+00:00,1.2191702127456665,1.2214635610580444,1.2191107273101807,1.2213293313980103
2023-11-03 10:00:00+00:00,1.221612811088562,1.2224639654159546,1.221195101737976,1.2222548723220825
2023-11-03 11:00:00+00:00,1.2222548723220825,1.2230769395828247,1.221985936164856,1.2226881980895996
2023-11-03 12:00:00+00:00,1.2226881980895996,1.2314057350158691,1.2226881980895996,1.2312692403793335
2023-11-03 13:00:00+00:00,1.231072187423706,1.2337758541107178,1.2299820184707642,1.2334411144256592
