o,h,l,c,v,ts
13830.099609375,13831.900390625,13821.3798828125,13824.6396484375,0,2026-06-01 10:55:00
13825.0,13839.5498046875,13822.2099609375,13837.2900390625,0,2026-06-01 11:00:00
13836.7998046875,13838.08984375,13819.900390625,13820.509765625,0,2026-06-01 11:05:00
13821.7802734375,13823.4296875,13815.66015625,13817.7900390625,0,2026-06-01 11:10:00
13818.830078125,13822.3701171875,13814.2001953125,13820.009765625,0,2026-06-01 11:15:00
13820.0400390625,13825.5400390625,13815.599609375,13824.349609375,0,2026-06-01 11:20:00
13822.4404296875,13831.580078125,13822.3203125,13828.33984375,0,2026-06-01 11:25:00
13828.3095703125,13834.2802734375,13823.48046875,13832.23046875,0,2026-06-01 11:30:00
13833.3095703125,13849.8203125,13830.73046875,13843.740234375,0,2026-06-01 11:35:00
13843.5,13850.0400390625,13840.7900390625,13841.669921875,0,2026-06-01 11:40:00
13842.1201171875,13842.7900390625,13829.2197265625,13842.7900390625,0,2026-06-01 11:45:00
13842.8798828125,13842.8798828125,13823.740234375,13826.2998046875,0,2026-06-01 11:50:00
13827.1103515625,13835.3896484375,13824.9296875,13828.599609375,0,2026-06-01 11:55:00
13828.830078125,13829.9599609375,13821.240234375,13825.6796875,0,2026-06-01 12:00:00
13825.0595703125,13832.6904296875,13821.650390625,13823.51953125,0,2026-06-01 12:05:00
13822.91015625,13826.6904296875,13818.509765625,13820.3701171875,0,2026-06-01 12:10:00
13820.1103515625,13828.1103515625,13818.3896484375,13821.4404296875,0,2026-06-01 12:15:00
13820.8095703125,13822.7998046875,13811.849609375,13818.6201171875,0,2026-06-01 12:20:00
13817.9296875,13833.3798828125,13816.4599609375,13831.8203125,0,2026-06-01 12:25:00
13831.169921875,13838.25,13828.6103515625,13835.0703125,0,2026-06-01 12:30:00
13834.0400390625,13842.509765625,13830.3203125,13841.2099609375,0,2026-06-01 12:35:00
13840.58984375,13878.26953125,13837.4697265625,13878.26953125,0,2026-06-01 12:40:00
13878.6298828125,13883.8203125,13857.3603515625,13874.419921875,0,2026-06-01 12:45:00
13871.9501953125,13874.150390625,13854.509765625,13862.5,0,2026-06-01 12:50:00
13861.9501953125,13863.08984375,13852.740234375,13858.6904296875,0,2026-06-01 12:55:00
13858.5498046875,13874.7802734375,13855.349609375,13863.2099609375,0,2026-06-01 13:00:00
13863.009765625,13864.740234375,13855.240234375,13861.490234375,0,2026-06-01 13:05:00
13860.6298828125,13869.4599609375,13780.3896484375,13809.7900390625,0,2026-06-01 13:10:00
13808.75,13823.83984375,13799.0,13799.0,0,2026-06-01 13:15:00
13799.9599609375,13814.3095703125,13764.759765625,13764.759765625,0,2026-06-01 13:20:00
13764.8095703125,13765.33984375,13710.3798828125,13710.3798828125,0,2026-06-01 13:25:00
13709.8798828125,13737.26953125,13675.98046875,13733.6396484375,0,2026-06-01 13:30:00
13731.91015625,13746.4501953125,13717.1396484375,13742.0400390625,0,2026-06-01 13:35:00
13741.349609375,13742.75,13718.849609375,13729.990234375,0,2026-06-01 13:40:00
13730.8203125,13752.4697265625,13729.150390625,13738.150390625,0,2026-06-01 13:45:00
13737.5302734375,13743.01953125,13721.75,13724.08984375,0,2026-06-01 13:50:00
13723.1103515625,13723.48046875,13678.900390625,13679.3095703125,0,2026-06-01 13:55:00
13680.169921875,13702.669921875,13678.330078125,13699.98046875,0,2026-06-01 14:00:00
13698.349609375,13740.0595703125,13698.240234375,13729.6796875,0,2026-06-01 14:05:00
13729.6298828125,13736.8896484375,13722.0400390625,13729.1298828125,0,2026-06-01 14:10:00
13729.3701171875,13755.150390625,13713.2802734375,13713.2802734375,0,2026-06-01 14:15:00
13714.9404296875,13719.7900390625,13710.0703125,13716.7998046875,0,2026-06-01 14:20:00
13715.169921875,13720.8603515625,13706.0498046875,13718.4296875,0,2026-06-01 14:25:00
13717.8095703125,13738.9697265625,13709.51953125,13732.5400390625,0,2026-06-01 14:30:00
13733.0,13733.4404296875,13708.6396484375,13726.2802734375,0,2026-06-01 14:35:00
13725.91015625,13735.6103515625,13719.5302734375,13723.3203125,0,2026-06-01 14:40:00
13724.6103515625,13740.41015625,13721.7099609375,13730.2900390625,0,2026-06-01 14:45:00
13729.9697265625,13731.2998046875,13722.1201171875,13724.1396484375,0,2026-06-01 14:50:00
13723.990234375,13726.26953125,13689.8896484375,13713.419921875,0,2026-06-01 14:55:00
13703.9599609375,13798.5302734375,13703.9599609375,13798.5302734375,0,2026-06-02 06:55:00
13798.5302734375,13835.2998046875,13798.5302734375,13825.8701171875,0,2026-06-02 07:00:00
13823.8798828125,13850.76953125,13823.8798828125,13845.259765625,0,2026-06-02 07:05:00
13845.58984375,13883.16015625,13840.009765625,13882.650390625,0,2026-06-02 07:10:00
13884.23046875,13907.580078125,13869.8798828125,13905.01953125,0,2026-06-02 07:15:00
13904.16015625,13912.8701171875,13887.2197265625,13906.400390625,0,2026-06-02 07:20:00
13906.8798828125,13917.7802734375,13899.91015625,13900.51953125,0,2026-06-02 07:25:00
13900.98046875,13917.98046875,13893.8798828125,13897.2197265625,0,2026-06-02 07:30:00
13897.01953125,13910.849609375,13894.2099609375,13909.9404296875,0,2026-06-02 07:35:00
13909.5302734375,13922.7998046875,13902.849609375,13912.41015625,0,2026-06-02 07:40:00
13910.0400390625,13927.5302734375,13899.1103515625,13927.5302734375,0,2026-06-02 07:45:00
13926.5,13956.73046875,13925.6201171875,13953.650390625,0,2026-06-02 07:50:00
13954.48046875,13990.33984375,13953.3603515625,13989.4599609375,0,2026-06-02 07:55:00
13989.6796875,14004.9501953125,13975.1298828125,13989.73046875,0,2026-06-02 08:00:00
13989.849609375,14001.2001953125,13983.349609375,13983.5498046875,0,2026-06-02 08:05:00
13984.48046875,13990.9697265625,13975.9501953125,13978.900390625,0,2026-06-02 08:10:00
13978.25,13986.2998046875,13973.98046875,13973.98046875,0,2026-06-02 08:15:00
13974.509765625,13975.4501953125,13945.7197265625,13951.3701171875,0,2026-06-02 08:20:00
13952.240234375,13953.3603515625,13929.01953125,13933.4599609375,0,2026-06-02 08:25:00
13933.1201171875,13946.1796875,13931.7802734375,13945.400390625,0,2026-06-02 08:30:00
13945.900390625,13954.51953125,13943.900390625,13951.240234375,0,2026-06-02 08:35:00
13950.2802734375,13955.75,13942.4697265625,13943.4501953125,0,2026-06-02 08:40:00
13943.4404296875,13943.4404296875,13934.6904296875,13940.1201171875,0,2026-06-02 08:45:00
13941.4296875,13944.6103515625,13935.76953125,13936.3095703125,0,2026-06-02 08:50:00
13936.4296875,13947.3095703125,13935.1796875,13936.6904296875,0,2026-06-02 08:55:00
13935.75,13942.669921875,13928.9697265625,13940.5,0,2026-06-02 09:00:00
13942.009765625,13953.5498046875,13937.4697265625,13944.5302734375,0,2026-06-02 09:05:00
13945.009765625,13951.400390625,13935.7998046875,13950.26953125,0,2026-06-02 09:10:00
13951.080078125,13954.8896484375,13946.25,13954.0400390625,0,2026-06-02 09:15:00
13954.349609375,13956.1796875,13937.5703125,13940.6201171875,0,2026-06-02 09:20:00
13940.240234375,13942.2099609375,13931.66015625,13935.3701171875,0,2026-06-02 09:25:00
13934.7900390625,13936.4501953125,13921.2802734375,13927.33984375,0,2026-06-02 09:30:00
13928.1103515625,13932.3603515625,13913.76953125,13922.6796875,0,2026-06-02 09:35:00
13922.2802734375,13930.6396484375,13917.0595703125,13923.23046875,0,2026-06-02 09:40:00
13923.349609375,13924.9697265625,13912.66015625,13918.0498046875,0,2026-06-02 09:45:00
13917.6396484375,13934.7001953125,13916.330078125,13932.3798828125,0,2026-06-02 09:50:00
13932.3095703125,13938.9296875,13925.3203125,13929.0703125,0,2026-06-02 09:55:00
13928.1298828125,13934.9599609375,13925.259765625,13930.91015625,0,2026-06-02 10:00:00
13930.6201171875,13937.3603515625,13929.1796875,13931.6796875,0,2026-06-02 10:05:00
13931.8798828125,13940.5703125,13929.580078125,13931.7802734375,0,2026-06-02 10:10:00
13931.099609375,13934.7998046875,13923.3798828125,13928.849609375,0,2026-06-02 10:15:00
13929.580078125,13933.2099609375,13927.1298828125,13929.7900390625,0,2026-06-02 10:20:00
13930.1796875,13937.7197265625,13925.400390625,13932.33984375,0,2026-06-02 10:25:00
13932.1796875,13946.0498046875,13929.58984375,13942.1103515625,0,2026-06-02 10:30:00
13942.5703125,13950.3603515625,13924.0595703125,13927.400390625,0,2026-06-02 10:35:00
13927.6796875,13941.4599609375,13924.2998046875,13939.509765625,0,2026-06-02 10:40:00
13938.900390625,13945.9599609375,13938.5400390625,13945.7197265625,0,2026-06-02 10:45:00
13944.669921875,13946.4697265625,13935.150390625,13938.98046875,0,2026-06-02 10:50:00
13939.7998046875,13952.3203125,13937.849609375,13945.73046875,0,2026-06-02 10:55:00
13945.7998046875,13969.419921875,13944.41015625,13967.7099609375,0,2026-06-02 11:00:00
13969.1396484375,13971.990234375,13961.3798828125,13969.0703125,0,2026-06-02 11:05:00
13969.7998046875,13993.169921875,13966.5,13993.169921875,0,2026-06-02 11:10:00
13992.9599609375,13994.6396484375,13974.08984375,13979.009765625,0,2026-06-02 11:15:00
13979.8095703125,13981.9296875,13971.0498046875,13973.25,0,2026-06-02 11:20:00
13974.6796875,13978.2998046875,13968.6103515625,13973.6103515625,0,2026-06-02 11:25:00
13973.900390625,13981.6298828125,13971.2998046875,13978.8603515625,0,2026-06-02 11:30:00
13979.4697265625,13984.5,13978.0703125,13983.41015625,0,2026-06-02 11:35:00
13983.73046875,13984.73046875,13978.0,13980.259765625,0,2026-06-02 11:40:00
13979.9697265625,13983.2998046875,13971.4296875,13976.9404296875,0,2026-06-02 11:45:00
13977.169921875,13989.919921875,13972.8798828125,13985.3095703125,0,2026-06-02 11:50:00
13985.3095703125,13991.8798828125,13980.08984375,13983.51953125,0,2026-06-02 11:55:00
13984.6796875,14004.009765625,13981.48046875,14003.5703125,0,2026-06-02 12:00:00
14003.8701171875,14028.7900390625,13995.23046875,14026.33984375,0,2026-06-02 12:05:00
14026.9404296875,14052.2197265625,14022.6298828125,14045.2197265625,0,2026-06-02 12:10:00
14044.830078125,14073.740234375,14043.73046875,14073.740234375,0,2026-06-02 12:15:00
14069.419921875,14085.2197265625,14069.169921875,14071.33984375,0,2026-06-02 12:20:00
14074.0,14095.4296875,14071.5302734375,14094.2998046875,0,2026-06-02 12:25:00
14093.16015625,14094.9697265625,14077.0400390625,14094.509765625,0,2026-06-02 12:30:00
14094.6201171875,14101.5703125,14084.990234375,14092.2900390625,0,2026-06-02 12:35:00
14092.6201171875,14101.5302734375,14088.900390625,14094.1904296875,0,2026-06-02 12:40:00
14093.76953125,14096.8798828125,14086.4404296875,14087.41015625,0,2026-06-02 12:45:00
14086.7998046875,14092.4599609375,14083.8203125,14084.4599609375,0,2026-06-02 12:50:00
14085.330078125,14120.099609375,14082.33984375,14118.6298828125,0,2026-06-02 12:55:00
14119.16015625,14129.7900390625,14113.98046875,14127.349609375,0,2026-06-02 13:00:00
14128.740234375,14139.9599609375,14105.8095703125,14111.2099609375,0,2026-06-02 13:05:00
14111.2998046875,14124.7802734375,14109.849609375,14121.099609375,0,2026-06-02 13:10:00
14122.2197265625,14144.099609375,14120.1904296875,14143.73046875,0,2026-06-02 13:15:00
14143.6201171875,14146.5400390625,14126.01953125,14142.2197265625,0,2026-06-02 13:20:00
14144.0498046875,14154.1904296875,14122.240234375,14124.900390625,0,2026-06-02 13:25:00
14124.650390625,14132.58984375,14123.419921875,14129.83984375,0,2026-06-02 13:30:00
14129.0302734375,14143.16015625,14125.7998046875,14133.990234375,0,2026-06-02 13:35:00
14134.259765625,14145.76953125,14128.3203125,14138.91015625,0,2026-06-02 13:40:00
14137.599609375,14141.08984375,14126.4599609375,14128.009765625,0,2026-06-02 13:45:00
14128.900390625,14129.2001953125,14116.7197265625,14119.1796875,0,2026-06-02 13:50:00
14118.98046875,14120.98046875,14112.1796875,14115.3603515625,0,2026-06-02 13:55:00
14115.33984375,14128.5703125,14115.2998046875,14128.33984375,0,2026-06-02 14:00:00
14127.6103515625,14148.400390625,14121.080078125,14121.9697265625,0,2026-06-02 14:05:00
14122.2900390625,14124.0595703125,14104.91015625,14110.83984375,0,2026-06-02 14:10:00
14112.2802734375,14118.33984375,14106.8896484375,14115.2001953125,0,2026-06-02 14:15:00
14114.0703125,14123.830078125,14105.66015625,14106.76953125,0,2026-06-02 14:20:00
14106.099609375,14112.7197265625,14099.0400390625,14111.4501953125,0,2026-06-02 14:25:00
14111.919921875,14146.740234375,14110.9404296875,14145.4697265625,0,2026-06-02 14:30:00
14145.5595703125,14145.5595703125,14127.3203125,14127.3203125,0,2026-06-02 14:35:00
14127.6298828125,14138.669921875,14121.400390625,14134.3603515625,0,2026-06-02 14:40:00
14134.150390625,14195.990234375,14130.7001953125,14194.0498046875,0,2026-06-02 14:45:00
14195.8896484375,14196.9501953125,14173.1904296875,14185.6396484375,0,2026-06-02 14:50:00
14184.740234375,14187.3701171875,14177.5498046875,14182.2001953125,0,2026-06-02 14:55:00
14200.2001953125,14200.2001953125,14191.150390625,14191.150390625,0,2026-06-03 06:55:00
14191.150390625,14191.150390625,14106.76953125,14137.599609375,0,2026-06-03 07:00:00
14138.7001953125,14177.73046875,14129.9599609375,14148.1298828125,0,2026-06-03 07:05:00
14150.6298828125,14165.9404296875,14123.6103515625,14159.83984375,0,2026-06-03 07:10:00
14156.650390625,14167.9501953125,14144.3798828125,14154.9296875,0,2026-06-03 07:15:00
14155.4501953125,14170.8095703125,14149.4296875,14166.6796875,0,2026-06-03 07:20:00
14166.8095703125,14219.9599609375,14166.5595703125,14216.7900390625,0,2026-06-03 07:25:00
14214.6298828125,14216.099609375,14155.6904296875,14163.150390625,0,2026-06-03 07:30:00
14164.6396484375,14169.4697265625,14146.08984375,14146.08984375,0,2026-06-03 07:35:00
14147.26953125,14149.1103515625,14124.7001953125,14126.51953125,0,2026-06-03 07:40:00
14125.3701171875,14132.349609375,14107.1904296875,14117.1396484375,0,2026-06-03 07:45:00
14115.919921875,14141.58984375,14113.2998046875,14133.919921875,0,2026-06-03 07:50:00
14133.830078125,14134.7802734375,14112.2998046875,14114.41015625,0,2026-06-03 07:55:00
14115.6201171875,14118.0498046875,14101.919921875,14109.98046875,0,2026-06-03 08:00:00
14109.6796875,14128.3896484375,14105.1201171875,14120.830078125,0,2026-06-03 08:05:00
14121.3896484375,14134.8095703125,14116.009765625,14127.099609375,0,2026-06-03 08:10:00
14126.6298828125,14139.4501953125,14120.6796875,14137.8603515625,0,2026-06-03 08:15:00
14136.4404296875,14141.01953125,14121.9599609375,14124.900390625,0,2026-06-03 08:20:00
14124.2001953125,14152.25,14122.3203125,14147.3203125,0,2026-06-03 08:25:00
14147.51953125,14148.2900390625,14135.48046875,14144.7197265625,0,2026-06-03 08:30:00
14144.23046875,14151.7197265625,14137.4599609375,14151.1396484375,0,2026-06-03 08:35:00
14151.5,14152.8203125,14141.8095703125,14143.6904296875,0,2026-06-03 08:40:00
14143.330078125,14149.1796875,14135.2802734375,14141.8095703125,0,2026-06-03 08:45:00
14140.759765625,14144.76953125,14131.080078125,14142.830078125,0,2026-06-03 08:50:00
14144.2998046875,14151.5703125,14134.8896484375,14149.580078125,0,2026-06-03 08:55:00
14149.7001953125,14150.400390625,14129.0595703125,14139.01953125,0,2026-06-03 09:00:00
14140.48046875,14162.509765625,14140.48046875,14149.1904296875,0,2026-06-03 09:05:00
14149.7001953125,14149.7001953125,14132.900390625,14143.7197265625,0,2026-06-03 09:10:00
14142.4296875,14147.4501953125,14138.2998046875,14142.3095703125,0,2026-06-03 09:15:00
14142.58984375,14144.5703125,14128.259765625,14133.1103515625,0,2026-06-03 09:20:00
14134.3798828125,14146.3798828125,14131.0595703125,14143.5400390625,0,2026-06-03 09:25:00
14144.0,14147.5595703125,14133.8798828125,14144.26953125,0,2026-06-03 09:30:00
14144.9599609375,14149.400390625,14140.83984375,14143.3701171875,0,2026-06-03 09:35:00
14143.0,14146.1904296875,14130.83984375,14143.01953125,0,2026-06-03 09:40:00
14143.58984375,14143.58984375,14134.58984375,14136.3701171875,0,2026-06-03 09:45:00
14136.8896484375,14137.25,14125.0498046875,14128.23046875,0,2026-06-03 09:50:00
14127.33984375,14128.6103515625,14103.2900390625,14105.4697265625,0,2026-06-03 09:55:00
14105.2900390625,14112.759765625,14100.509765625,14101.740234375,0,2026-06-03 10:00:00
14101.48046875,14138.2900390625,14101.48046875,14129.7802734375,0,2026-06-03 10:05:00
14129.3095703125,14155.8798828125,14128.169921875,14143.099609375,0,2026-06-03 10:10:00
14142.4599609375,14142.4599609375,14116.76953125,14131.6103515625,0,2026-06-03 10:15:00
14127.91015625,14128.41015625,14111.740234375,14116.33984375,0,2026-06-03 10:20:00
14117.2197265625,14120.0,14113.0,14114.900390625,0,2026-06-03 10:25:00
14114.08984375,14131.51953125,14113.6201171875,14124.419921875,0,2026-06-03 10:30:00
14124.1201171875,14128.58984375,14120.6904296875,14124.5498046875,0,2026-06-03 10:35:00
14124.580078125,14128.1904296875,14120.5,14126.5302734375,0,2026-06-03 10:40:00
14126.9501953125,14129.099609375,14119.98046875,14126.8203125,0,2026-06-03 10:45:00
14126.509765625,14133.9296875,14122.0595703125,14132.1103515625,0,2026-06-03 10:50:00
14131.83984375,14141.1103515625,14125.740234375,14125.740234375,0,2026-06-03 10:55:00
14125.169921875,14134.7802734375,14122.73046875,14123.23046875,0,2026-06-03 11:00:00
14122.5,14139.1796875,14118.4599609375,14137.7197265625,0,2026-06-03 11:05:00
14137.9697265625,14141.7998046875,14127.2001953125,14131.4404296875,0,2026-06-03 11:10:00
14131.6904296875,14139.4501953125,14111.849609375,14112.169921875,0,2026-06-03 11:15:00
14112.5703125,14117.0595703125,14107.8896484375,14116.75,0,2026-06-03 11:20:00
14116.509765625,14124.400390625,14113.0400390625,14116.0400390625,0,2026-06-03 11:25:00
14115.8798828125,14130.6103515625,14114.5595703125,14125.490234375,0,2026-06-03 11:30:00
14125.4296875,14128.1298828125,14119.0302734375,14122.23046875,0,2026-06-03 11:35:00
14124.08984375,14137.8203125,14121.7802734375,14136.2900390625,0,2026-06-03 11:40:00
14136.259765625,14157.1103515625,14135.8896484375,14154.23046875,0,2026-06-03 11:45:00
14154.0302734375,14176.5595703125,14153.240234375,14176.1201171875,0,2026-06-03 11:50:00
14176.73046875,14186.1396484375,14175.2900390625,14179.51953125,0,2026-06-03 11:55:00
14179.7099609375,14183.240234375,14168.51953125,14172.76953125,0,2026-06-03 12:00:00
14171.599609375,14175.33984375,14164.8203125,14167.3603515625,0,2026-06-03 12:05:00
14166.5400390625,14166.91015625,14143.7802734375,14159.33984375,0,2026-06-03 12:10:00
14158.9501953125,14166.8798828125,14151.0498046875,14158.2001953125,0,2026-06-03 12:15:00
14158.58984375,14165.599609375,14143.7802734375,14146.759765625,0,2026-06-03 12:20:00
14146.7802734375,14155.1396484375,14146.7802734375,14152.3095703125,0,2026-06-03 12:25:00
14152.66015625,14154.73046875,14137.740234375,14144.2001953125,0,2026-06-03 12:30:00
14144.26953125,14148.8095703125,14133.4599609375,14134.330078125,0,2026-06-03 12:35:00
14134.1298828125,14143.650390625,14131.9501953125,14137.4599609375,0,2026-06-03 12:40:00
14137.490234375,14144.5400390625,14133.009765625,14142.0498046875,0,2026-06-03 12:45:00
14143.169921875,14156.9296875,14139.0595703125,14139.51953125,0,2026-06-03 12:50:00
14139.6103515625,14141.6201171875,14123.2197265625,14124.76953125,0,2026-06-03 12:55:00
14125.7197265625,14133.1298828125,14115.6298828125,14126.6298828125,0,2026-06-03 13:00:00
14125.919921875,14135.51953125,14118.4404296875,14134.0703125,0,2026-06-03 13:05:00
14134.2802734375,14143.58984375,14128.8203125,14135.5498046875,0,2026-06-03 13:10:00
14136.0,14137.599609375,14023.8798828125,14034.669921875,0,2026-06-03 13:15:00
14034.2900390625,14101.6298828125,14029.8798828125,14100.7099609375,0,2026-06-03 13:20:00
14100.150390625,14117.919921875,14095.2900390625,14111.6796875,0,2026-06-03 13:25:00
14111.669921875,14111.669921875,14066.099609375,14079.9501953125,0,2026-06-03 13:30:00
14077.41015625,14077.41015625,14054.1103515625,14064.5703125,0,2026-06-03 13:35:00
14063.330078125,14063.76953125,14020.7802734375,14021.73046875,0,2026-06-03 13:40:00
14021.169921875,14029.0595703125,13997.58984375,14002.91015625,0,2026-06-03 13:45:00
13999.3203125,14018.830078125,13989.7197265625,14017.349609375,0,2026-06-03 13:50:00
14018.490234375,14031.349609375,14018.25,14020.2197265625,0,2026-06-03 13:55:00
14019.7197265625,14038.3701171875,14014.990234375,14031.2099609375,0,2026-06-03 14:00:00
14031.3603515625,14035.9501953125,14010.6796875,14012.2197265625,0,2026-06-03 14:05:00
14011.9501953125,14024.349609375,14008.259765625,14013.5400390625,0,2026-06-03 14:10:00
14012.2001953125,14016.73046875,13964.3095703125,13964.6796875,0,2026-06-03 14:15:00
13964.98046875,14002.9501953125,13962.91015625,14000.419921875,0,2026-06-03 14:20:00
13994.1396484375,13998.73046875,13949.150390625,13960.580078125,0,2026-06-03 14:25:00
13963.419921875,13973.740234375,13952.4501953125,13964.900390625,0,2026-06-03 14:30:00
13964.6904296875,13967.3203125,13956.1201171875,13964.9404296875,0,2026-06-03 14:35:00
13964.75,13967.169921875,13948.4697265625,13955.1396484375,0,2026-06-03 14:40:00
13955.4296875,13957.740234375,13940.75,13949.51953125,0,2026-06-03 14:45:00
13949.1201171875,13966.8798828125,13946.3798828125,13957.1796875,0,2026-06-03 14:50:00
13956.599609375,13957.830078125,13940.5400390625,13945.900390625,0,2026-06-03 14:55:00
13965.650390625,14061.76953125,13965.650390625,14061.76953125,0,2026-06-04 06:55:00
14061.76953125,14122.240234375,14061.76953125,14122.240234375,0,2026-06-04 07:00:00
14122.01953125,14128.259765625,14109.4404296875,14125.0498046875,0,2026-06-04 07:05:00
14127.6796875,14155.2998046875,14127.3203125,14154.98046875,0,2026-06-04 07:10:00
14156.330078125,14184.2099609375,14149.349609375,14183.48046875,0,2026-06-04 07:15:00
14183.6298828125,14188.990234375,14153.669921875,14155.740234375,0,2026-06-04 07:20:00
14156.740234375,14157.08984375,14122.25,14125.0,0,2026-06-04 07:25:00
14126.91015625,14143.0703125,14126.009765625,14130.4296875,0,2026-06-04 07:30:00
14129.25,14138.330078125,14102.6298828125,14111.0400390625,0,2026-06-04 07:35:00
14109.4404296875,14111.6103515625,14056.990234375,14056.990234375,0,2026-06-04 07:40:00
14054.169921875,14071.6298828125,14043.4404296875,14054.009765625,0,2026-06-04 07:45:00
14053.16015625,14054.5302734375,14010.150390625,14010.150390625,0,2026-06-04 07:50:00
14009.2998046875,14023.75,13997.7197265625,13997.8896484375,0,2026-06-04 07:55:00
13997.9404296875,14004.490234375,13970.5302734375,13992.7802734375,0,2026-06-04 08:00:00
13993.759765625,13993.759765625,13943.099609375,13953.7998046875,0,2026-06-04 08:05:00
13951.91015625,13956.48046875,13929.669921875,13931.33984375,0,2026-06-04 08:10:00
13929.580078125,13932.7099609375,13911.3203125,13914.8896484375,0,2026-06-04 08:15:00
13914.0400390625,13916.76953125,13851.6103515625,13870.580078125,0,2026-06-04 08:20:00
13870.669921875,13911.919921875,13870.240234375,13907.9697265625,0,2026-06-04 08:25:00
13908.169921875,13929.4599609375,13898.1201171875,13912.1396484375,0,2026-06-04 08:30:00
13911.0302734375,13914.3701171875,13881.9697265625,13885.7001953125,0,2026-06-04 08:35:00
13886.2802734375,13896.66015625,13873.419921875,13890.8798828125,0,2026-06-04 08:40:00
