Datetime,Open,High,Low,Close
2023-11-02 00:00:00+00:00,28.310810089111328,28.338699340820312,28.292999267578125,28.333999633789062
2023-11-02 01:00:00+00:00,28.334199905395508,28.338699340820312,28.154600143432617,28.193899154663086
2023-11-02 02:00:00+00:00,28.197999954223633,28.267000198364258,28.18899917602539,28.255399703979492
2023-11-02 03:00:00+00:00,28.25480079650879,28.340900421142578,28.192399978637695,28.33370018005371
2023-11-02 04:00:00+00:00,28.33340072631836,28.339799880981445,28.318899154663086,28.33650016784668
2023-11-02 05:00:00+00:00,28.336599349975586,28.33919906616211,28.31884002685547,28.332000732421875
2023-11-02 06:00:00+00:00,28.33300018310547,28.353300094604492,28.32430076599121,28.33530044555664
2023-11-02 07:00:00+00:00,28.338909149169922,28.34980010986328,28.216999053955078,28.344989776611328
2023-11-02 08:00:00+00:00,28.344989776611328,28.349409103393555,28.216999053955078,28.33919906616211
2023-11-02 09:00:00+00:00,28.343490600585938,28.347869873046875,28.214000701904297,28.34259033203125
2023-11-02 10:00:00+00:00,28.346399307250977,28.349899291992188,28.33799934387207,28.3439998626709
2023-11-02 11:00:00+00:00,28.347930908203125,28.351900100708008,28.339500427246094,28.347000122070312
2023-11-02 12:00:00+00:00,28.3481502532959,28.350200653076172,28.334550857543945,28.34280014038086
2023-11-02 13:00:00+00:00,28.34830093383789,28.35070037841797,28.2189998626709,28.34885025024414
2023-11-02 14:00:00+00:00,28.34477996826172,28.350919723510742,28.2189998626709,28.348400115966797
2023-11-02 15:00:00+00:00,28.345500946044922,28.35260009765625,28.341299057006836,28.34939956665039
2023-11-02 16:00:00+00:00,28.3482608795166,28.413400650024414,28.28219985961914,28.350400924682617
2023-11-02 17:00:00+00:00,28.350990295410156,28.3618106842041,28.345060348510742,28.354999542236328
2023-11-02 18:00:00+00:00,28.35420036315918,28.377599716186523,28.331499099731445,28.357200622558594
2023-11-02 19:00:00+00:00,28.3572998046875,28.358999252319336,28.330799102783203,28.352399826049805
2023-11-02 20:00:00+00:00,28.3502197265625,28.355499267578125,28.288999557495117,28.316200256347656
2023-11-02 21:00:00+00:00,28.316099166870117,28.37179946899414,28.279199600219727,28.323400497436523
2023-11-02 22:00:00+00:00,28.35689926147461,28.418899536132812,28.31100082397461,28.347999572753906
2023-11-02 23:00:00+00:00,28.360389709472656,28.48349952697754,28.30120086669922,28.422399520874023
2023-11-03 00:00:00+00:00,28.422100067138672,28.427600860595703,28.321800231933594,28.350900650024414
2023-11-03 01:00:00+00:00,28.387699127197266,28.51580047607422,28.291099548339844,28.34869956970215
2023-11-03 02:00:00+00:00,28.35300064086914,28.432100296020508,28.291400909423828,28.354299545288086
2023-11-03 03:00:00+00:00,28.356000900268555,28.367799758911133,28.27429962158203,28.35379981994629
2023-11-03 04:00:00+00:00,28.357900619506836,28.36709976196289,28.346439361572266,28.34794044494629
2023-11-03 05:00:00+00:00,28.356800079345703,28.451900482177734,28.33983039855957,28.372100830078125
2023-11-03 06:00:00+00:00,28.354999542236328,28.380599975585938,28.35110092163086,28.365530014038086
2023-11-03 07:00:00+00:00,28.373489379882812,28.395370483398438,28.354490280151367,28.39048957824707
2023-11-03 08:00:00+00:00,28.393470764160156,28.414199829101562,28.38759994506836,28.3976993560791
2023-11-03 09:00:00+00:00,28.39565086364746,28.40074920654297,28.393400192260742,28.39501953125
2023-11-03 10:00:00+00:00,28.39948081970215,28.40192985534668,28.39349937438965,28.39982032775879
2023-11-03 11:00:00+00:00,28.39995002746582,28.405000686645508,28.390300750732422,28.399520874023438
2023-11-03 12:00:00+00:00,28.394990921020508,28.409839630126953,28.347000122070312,28.40049934387207
2023-11-03 13:00:00+00:00,28.40152931213379,28.411630630493164,28.27899932861328,28.403799057006836
