o,h,l,c,v,ts
60720.1015625,60730.0,60625.0703125,60664.41015625,0,2026-06-25 03:10:00
60667.96875,60741.078125,60616.8984375,60741.078125,271634432,2026-06-25 03:15:00
60731.890625,60731.890625,60672.578125,60711.8203125,514076672,2026-06-25 03:20:00
60720.55859375,60735.76171875,60691.76171875,60691.76171875,0,2026-06-25 03:25:00
60687.01953125,60746.921875,60683.98828125,60707.828125,0,2026-06-25 03:30:00
60707.828125,60707.828125,60647.91015625,60656.30078125,0,2026-06-25 03:35:00
60648.421875,60690.76171875,60644.69140625,60652.23046875,0,2026-06-25 03:40:00
60657.921875,60708.80859375,60657.921875,60695.98828125,40148992,2026-06-25 03:45:00
60691.76953125,60759.66015625,60676.0,60756.53125,63172608,2026-06-25 03:50:00
60756.30859375,60803.94140625,60746.921875,60782.23828125,0,2026-06-25 03:55:00
60793.96875,60808.28125,60762.6796875,60781.0390625,0,2026-06-25 04:00:00
60777.76953125,60786.98046875,60736.62109375,60742.55078125,581820416,2026-06-25 04:05:00
60746.921875,60769.7109375,60718.421875,60722.96875,254361600,2026-06-25 04:10:00
60722.98828125,60735.96875,60687.8515625,60726.19140625,0,2026-06-25 04:15:00
60725.75,60815.80078125,60721.41015625,60801.98828125,0,2026-06-25 04:20:00
60797.8984375,60813.3515625,60781.98828125,60803.609375,0,2026-06-25 04:25:00
60801.6484375,60801.6484375,60709.390625,60750.66015625,21274624,2026-06-25 04:30:00
60754.7890625,60855.640625,60750.671875,60855.640625,0,2026-06-25 04:35:00
60846.62890625,60876.921875,60798.2109375,60876.921875,507183104,2026-06-25 04:40:00
60872.98828125,60978.75,60869.23828125,60966.859375,0,2026-06-25 04:45:00
60966.859375,61123.98046875,60958.171875,61101.6015625,0,2026-06-25 04:50:00
61099.03125,61286.69921875,61090.01171875,61255.1796875,184541184,2026-06-25 04:55:00
61232.578125,61465.0,61181.69140625,61405.87890625,46002176,2026-06-25 05:00:00
61448.23046875,61646.3984375,61391.859375,61575.140625,176750592,2026-06-25 05:05:00
61594.109375,61594.109375,61429.9296875,61550.21875,413380608,2026-06-25 05:10:00
61550.21875,61616.0,61466.3984375,61528.83984375,0,2026-06-25 05:15:00
61502.6484375,61692.83984375,61377.51953125,61582.98046875,785448960,2026-06-25 05:20:00
61556.73046875,61582.19140625,61485.2109375,61511.19140625,0,2026-06-25 05:25:00
61516.26953125,61555.4296875,61471.87890625,61554.609375,0,2026-06-25 05:30:00
61554.609375,61554.609375,61466.30078125,61466.30078125,182177792,2026-06-25 05:35:00
61462.41015625,61507.2890625,61428.69921875,61429.6484375,459739136,2026-06-25 05:40:00
61416.73046875,61498.26953125,61412.1796875,61489.98828125,6758400,2026-06-25 05:45:00
61492.08984375,61578.01171875,61475.8203125,61535.96875,61644800,2026-06-25 05:50:00
61512.109375,61562.5,61493.66015625,61498.16015625,216428544,2026-06-25 05:55:00
61498.828125,61580.0,61498.828125,61509.98828125,0,2026-06-25 06:00:00
61527.03125,61585.08984375,61502.6484375,61581.48046875,132005888,2026-06-25 06:05:00
61583.94921875,61664.9296875,61583.94921875,61617.671875,0,2026-06-25 06:10:00
61616.6015625,61695.55078125,61595.53125,61633.41015625,199811072,2026-06-25 06:15:00
61628.62890625,61628.62890625,61541.6484375,61571.75,0,2026-06-25 06:20:00
61565.98046875,61601.890625,61550.6796875,61571.9296875,77275136,2026-06-25 06:25:00
61563.6484375,61633.3984375,61556.2109375,61623.8203125,32116736,2026-06-25 06:30:00
61622.5,61624.03125,61565.578125,61621.46875,0,2026-06-25 06:35:00
61626.98828125,61659.98828125,61576.01953125,61659.78125,232919040,2026-06-25 06:40:00
61659.78125,61681.98828125,61633.3515625,61667.3203125,0,2026-06-25 06:45:00
61673.3203125,61690.640625,61663.58984375,61671.69921875,0,2026-06-25 06:50:00
61680.71875,61734.91015625,61613.71875,61624.91015625,41259008,2026-06-25 06:55:00
61636.3984375,61680.25,61569.921875,61635.26953125,144805888,2026-06-25 07:00:00
61629.4609375,61659.83984375,61565.4296875,61659.109375,0,2026-06-25 07:05:00
61639.98046875,61726.01171875,61621.8515625,61653.8984375,0,2026-06-25 07:10:00
61664.78125,61794.55078125,61664.78125,61747.98828125,0,2026-06-25 07:15:00
61759.76171875,61768.6484375,61672.3203125,61744.55078125,815538176,2026-06-25 07:20:00
61744.55859375,61752.62890625,61706.71875,61709.98046875,250892288,2026-06-25 07:25:00
61712.0,61772.109375,61712.0,61757.87890625,0,2026-06-25 07:30:00
61768.03125,61823.3203125,61765.2109375,61823.3203125,69029888,2026-06-25 07:35:00
61816.7890625,61868.37890625,61809.921875,61823.6796875,0,2026-06-25 07:40:00
61812.87890625,61813.98828125,61745.80078125,61747.53125,33456128,2026-06-25 07:45:00
61753.2890625,61785.828125,61710.171875,61770.8984375,340045824,2026-06-25 07:50:00
61770.91015625,61833.87109375,61751.44140625,61816.7890625,0,2026-06-25 07:55:00
61815.890625,61826.26953125,61749.5703125,61750.328125,0,2026-06-25 08:00:00
61750.328125,61755.62109375,61662.0,61707.41015625,212480000,2026-06-25 08:05:00
61703.55859375,61717.0390625,61686.078125,61702.08984375,0,2026-06-25 08:10:00
61698.37109375,61698.37109375,61637.921875,61651.671875,0,2026-06-25 08:15:00
61651.671875,61668.640625,61628.4296875,61628.4296875,0,2026-06-25 08:20:00
61628.4296875,61687.94921875,61613.1484375,61682.609375,67231744,2026-06-25 08:25:00
61672.3203125,61678.05078125,61627.6015625,61635.98828125,80703488,2026-06-25 08:30:00
61635.98828125,61648.23046875,61618.0,61648.23046875,0,2026-06-25 08:35:00
61648.23046875,61661.98828125,61635.078125,61659.921875,345427968,2026-06-25 08:40:00
61661.98828125,61704.94140625,61644.80859375,61696.390625,0,2026-06-25 08:45:00
61697.6484375,61697.96875,61662.0,61677.01953125,709750784,2026-06-25 08:50:00
61677.01953125,61677.03125,61582.87890625,61613.828125,138809344,2026-06-25 08:55:00
61631.03125,61640.83984375,61589.76171875,61634.46875,0,2026-06-25 09:00:00
61613.83984375,61660.28125,61613.83984375,61651.671875,254902272,2026-06-25 09:05:00
61655.62890625,61687.0703125,61637.7109375,61638.83984375,0,2026-06-25 09:10:00
61634.96875,61668.859375,61613.859375,61634.05078125,0,2026-06-25 09:15:00
61623.23828125,61631.01171875,61510.328125,61564.69921875,0,2026-06-25 09:20:00
61555.359375,61620.1796875,61541.6015625,61595.0390625,15425536,2026-06-25 09:25:00
61590.96875,61655.98828125,61585.6484375,61631.16015625,315330560,2026-06-25 09:30:00
61627.6015625,61670.6796875,61606.96875,61627.6484375,20455424,2026-06-25 09:35:00
61624.19921875,61672.30859375,61621.80859375,61649.9609375,0,2026-06-25 09:40:00
61649.96875,61667.9609375,61643.98046875,61648.76953125,9900032,2026-06-25 09:45:00
61651.6796875,61674.98828125,61635.28125,61645.3984375,41906176,2026-06-25 09:50:00
61639.98828125,61650.578125,61599.19140625,61634.48828125,154189824,2026-06-25 09:55:00
61631.71875,61654.94921875,61631.7109375,61631.71875,0,2026-06-25 10:00:00
61631.71875,61634.87109375,61562.23828125,61577.44140625,0,2026-06-25 10:05:00
61577.44921875,61588.05859375,61547.609375,61581.12109375,0,2026-06-25 10:10:00
61585.01953125,61648.23828125,61561.30859375,61561.30859375,32092160,2026-06-25 10:15:00
61561.30859375,61561.3203125,61488.98046875,61488.98046875,0,2026-06-25 10:20:00
61482.21875,61513.1015625,61472.80078125,61479.69140625,0,2026-06-25 10:25:00
61489.3203125,61493.4296875,61452.078125,61456.3515625,208932864,2026-06-25 10:30:00
61455.12890625,61480.1015625,61423.94140625,61434.8515625,0,2026-06-25 10:35:00
61425.94921875,61434.0,61301.69140625,61304.6484375,20877312,2026-06-25 10:40:00
61294.3515625,61305.0,61218.25,61235.44140625,19726336,2026-06-25 10:45:00
61262.94921875,61283.58984375,61245.171875,61245.171875,452104192,2026-06-25 10:50:00
61239.55859375,61253.46875,61169.66015625,61180.3984375,0,2026-06-25 10:55:00
61183.44140625,61242.16015625,61073.76953125,61114.7109375,94158848,2026-06-25 11:00:00
61120.25,61120.25,60965.3984375,60976.390625,0,2026-06-25 11:05:00
60997.80078125,61264.0,60992.73828125,61264.0,25780224,2026-06-25 11:10:00
61238.87890625,61317.98828125,61185.48828125,61249.19140625,120033280,2026-06-25 11:15:00
61248.37109375,61285.9609375,61167.91015625,61178.640625,0,2026-06-25 11:20:00
61187.21875,61216.78125,61135.69921875,61135.69921875,39825408,2026-06-25 11:25:00
61149.421875,61205.33984375,61148.30859375,61159.48828125,344682496,2026-06-25 11:30:00
61159.421875,61249.71875,61144.6484375,61230.12890625,0,2026-06-25 11:35:00
61231.51171875,61290.44921875,61214.80078125,61221.6484375,299008,2026-06-25 11:40:00
61220.05078125,61223.80859375,61068.08984375,61068.08984375,0,2026-06-25 11:45:00
61056.71875,61135.03125,61053.4609375,61067.9296875,0,2026-06-25 11:50:00
61078.05078125,61180.3984375,61078.05078125,61179.078125,282464256,2026-06-25 11:55:00
61232.78125,61251.83984375,61124.01171875,61134.51953125,151359488,2026-06-25 12:00:00
61138.7109375,61173.328125,61058.421875,61138.16015625,14659584,2026-06-25 12:05:00
61128.80078125,61141.55859375,61073.421875,61117.51953125,0,2026-06-25 12:10:00
61108.6484375,61134.0,61054.41015625,61054.41015625,13918208,2026-06-25 12:15:00
61057.01953125,61120.01953125,61052.03125,61104.578125,0,2026-06-25 12:20:00
61106.01171875,61149.44140625,60968.37109375,60987.96875,309727232,2026-06-25 12:25:00
61027.640625,61589.30859375,61027.640625,61274.76953125,297594880,2026-06-25 12:30:00
61283.58984375,61345.51171875,61222.109375,61311.58984375,515153920,2026-06-25 12:35:00
61327.98046875,61327.98046875,61227.05078125,61277.12109375,173764608,2026-06-25 12:40:00
61256.48828125,61305.0,61185.98828125,61235.96875,0,2026-06-25 12:45:00
61221.94921875,61306.0,61192.69921875,61203.8984375,0,2026-06-25 12:50:00
61214.76953125,61214.76953125,61053.05859375,61134.44921875,160460800,2026-06-25 12:55:00
61132.23828125,61200.75,61092.609375,61148.5390625,0,2026-06-25 13:00:00
61139.390625,61156.0390625,61064.01171875,61109.0,0,2026-06-25 13:05:00
61111.76953125,61250.83984375,61090.94921875,61206.640625,0,2026-06-25 13:10:00
61208.8515625,61242.7109375,61172.109375,61212.25,0,2026-06-25 13:15:00
61200.01171875,61203.05078125,61123.48828125,61144.91015625,0,2026-06-25 13:20:00
61089.96875,61160.0,61083.73828125,61127.609375,0,2026-06-25 13:25:00
61218.5,61218.5,60812.0,60900.0,23846912,2026-06-25 13:30:00
60899.2890625,60956.0,60586.0,60586.0,3768320,2026-06-25 13:35:00
60549.16015625,60580.0,59969.48828125,59969.48828125,0,2026-06-25 13:40:00
60014.609375,60123.671875,59206.578125,59431.3203125,531529728,2026-06-25 13:45:00
59475.421875,59477.05078125,58657.98828125,58690.01953125,0,2026-06-25 13:50:00
58803.03125,58803.03125,58026.0,58052.0,430186496,2026-06-25 13:55:00
58220.0,59012.359375,58220.0,58791.51953125,1768861696,2026-06-25 14:00:00
58843.80078125,59388.66015625,58794.98046875,59372.0,1180672000,2026-06-25 14:05:00
59401.2109375,59600.0,59160.01171875,59160.01171875,656916480,2026-06-25 14:10:00
59212.55078125,59303.98828125,58712.0,59106.0,0,2026-06-25 14:15:00
59155.921875,59454.26953125,59155.921875,59207.94140625,201383936,2026-06-25 14:20:00
59274.98828125,59444.05078125,59219.21875,59241.671875,848490496,2026-06-25 14:25:00
59227.98828125,60364.94140625,59085.98828125,59920.76171875,0,2026-06-25 14:30:00
59965.578125,59965.578125,59487.640625,59667.8515625,755740672,2026-06-25 14:35:00
59608.80078125,59623.98828125,59332.0,59383.03125,581197824,2026-06-25 14:40:00
59394.609375,59444.98046875,59245.98828125,59396.96875,0,2026-06-25 14:45:00
59439.37109375,59673.98046875,59439.37109375,59601.359375,0,2026-06-25 14:50:00
59594.609375,59625.98828125,59353.98046875,59373.1796875,0,2026-06-25 14:55:00
59357.078125,59357.078125,58971.94140625,59232.12109375,28045312,2026-06-25 15:00:00
59245.0,59307.98046875,59059.69921875,59177.3515625,503873536,2026-06-25 15:05:00
59200.01953125,59200.01953125,58960.83984375,58965.87109375,73355264,2026-06-25 15:10:00
58950.8984375,59259.98828125,58780.05859375,59232.421875,0,2026-06-25 15:15:00
59190.48046875,59287.96875,59056.46875,59287.96875,416665600,2026-06-25 15:20:00
59252.0,59270.87109375,59128.8515625,59146.05078125,55115776,2026-06-25 15:25:00
59163.98828125,59227.28125,59061.41015625,59178.0,332840960,2026-06-25 15:30:00
59207.23828125,59424.01171875,59149.80859375,59149.80859375,0,2026-06-25 15:35:00
59136.0,59184.0,58978.76171875,59103.66015625,464658432,2026-06-25 15:40:00
59084.01953125,59281.37109375,59079.41015625,59158.3203125,0,2026-06-25 15:45:00
59168.48828125,59330.33984375,59155.71875,59303.62109375,0,2026-06-25 15:50:00
59294.62109375,59534.46875,59294.62109375,59459.9296875,94597120,2026-06-25 15:55:00
59471.08984375,59526.078125,59393.578125,59473.7890625,0,2026-06-25 16:00:00
59454.12890625,59827.98828125,59369.890625,59827.98828125,0,2026-06-25 16:05:00
59834.0,59946.96875,59586.0,59661.30078125,0,2026-06-25 16:10:00
59664.53125,59732.8515625,59578.0,59717.3515625,590606336,2026-06-25 16:15:00
59736.4609375,59736.4609375,59602.0,59670.0,257146880,2026-06-25 16:20:00
59662.140625,59683.7109375,59605.73828125,59649.6484375,0,2026-06-25 16:25:00
59586.26171875,59586.26171875,59291.51171875,59301.9296875,0,2026-06-25 16:30:00
59288.01171875,59431.94921875,59199.328125,59242.640625,0,2026-06-25 16:35:00
59245.28125,59260.0,59131.62109375,59166.51171875,0,2026-06-25 16:40:00
59161.8515625,59247.890625,59062.28125,59245.96875,342401024,2026-06-25 16:45:00
59237.1484375,59271.66015625,59147.87109375,59198.76171875,0,2026-06-25 16:50:00
59202.0390625,59239.7109375,59114.01171875,59208.0390625,0,2026-06-25 16:55:00
59215.66015625,59255.0,59070.23828125,59070.23828125,0,2026-06-25 17:00:00
59072.01171875,59161.8984375,59035.87890625,59161.8984375,0,2026-06-25 17:05:00
59142.51171875,59341.078125,59142.51171875,59292.078125,0,2026-06-25 17:10:00
59319.98828125,59489.46875,59308.01953125,59311.8203125,0,2026-06-25 17:15:00
59311.98828125,59430.3515625,59221.51171875,59366.6484375,0,2026-06-25 17:20:00
59359.94921875,59488.2890625,59349.58984375,59449.421875,0,2026-06-25 17:25:00
59452.390625,59492.46875,59394.58984375,59429.5703125,0,2026-06-25 17:30:00
59416.98046875,59627.1015625,59416.98046875,59566.890625,0,2026-06-25 17:35:00
59554.921875,59596.55078125,59428.26171875,59428.26171875,0,2026-06-25 17:40:00
59404.7109375,59429.98828125,59352.55859375,59424.98828125,0,2026-06-25 17:45:00
59382.62890625,59516.9296875,59333.41015625,59500.58984375,0,2026-06-25 17:50:00
59484.01171875,59579.53125,59410.69921875,59579.53125,0,2026-06-25 17:55:00
59584.98828125,59673.25,59462.69140625,59575.1015625,0,2026-06-25 18:00:00
59576.28125,59584.3203125,59470.078125,59546.421875,0,2026-06-25 18:05:00
59553.7109375,59559.87890625,59294.7109375,59294.7109375,60862464,2026-06-25 18:10:00
59300.76953125,59624.078125,59296.6796875,59569.640625,0,2026-06-25 18:15:00
59565.6484375,59605.859375,59443.19921875,59458.859375,30220288,2026-06-25 18:20:00
59461.921875,59620.0,59457.01953125,59613.98828125,0,2026-06-25 18:25:00
59581.9296875,59590.921875,59309.98046875,59319.48046875,0,2026-06-25 18:30:00
59317.328125,59409.859375,59309.05859375,59328.87890625,0,2026-06-25 18:35:00
59344.359375,59369.0703125,59312.0,59328.01953125,0,2026-06-25 18:40:00
59325.0,59418.01171875,59261.609375,59378.96875,326537216,2026-06-25 18:45:00
59394.6015625,59467.94140625,59333.16015625,59426.41015625,0,2026-06-25 18:50:00
59419.078125,59502.0,59391.16015625,59394.9609375,0,2026-06-25 18:55:00
59419.6015625,59421.078125,59270.37890625,59302.73046875,32456704,2026-06-25 19:00:00
59280.0,59313.0390625,59207.3203125,59253.9609375,0,2026-06-25 19:05:00
59281.37890625,59281.37890625,59125.01171875,59139.75,13692928,2026-06-25 19:10:00
59150.48828125,59197.6484375,59126.12109375,59139.08984375,0,2026-06-25 19:15:00
59140.03125,59212.3515625,59083.390625,59137.55859375,0,2026-06-25 19:20:00
59150.0,59257.640625,59148.890625,59251.75,0,2026-06-25 19:25:00
59242.4296875,59293.609375,59183.5390625,59293.609375,221892608,2026-06-25 19:30:00
59284.51171875,59284.51171875,59203.390625,59263.01171875,340463616,2026-06-25 19:35:00
59289.0390625,59331.8984375,59189.9296875,59205.01953125,0,2026-06-25 19:40:00
59174.2890625,59179.21875,59085.55078125,59169.91015625,237072384,2026-06-25 19:45:00
59183.0,59242.7109375,59149.9609375,59242.7109375,0,2026-06-25 19:50:00
59244.66015625,59258.01171875,59162.19140625,59188.08984375,0,2026-06-25 19:55:00
59229.9609375,59621.0390625,59220.1796875,59621.0390625,0,2026-06-25 20:00:00
59643.91015625,59643.91015625,59513.94921875,59513.94921875,0,2026-06-25 20:05:00
59503.30859375,59507.94140625,59435.1015625,59468.828125,421654528,2026-06-25 20:10:00
59473.73828125,59530.328125,59451.7109375,59488.33984375,0,2026-06-25 20:15:00
59503.98828125,59535.53125,59484.890625,59519.5,0,2026-06-25 20:20:00
59532.03125,59623.25,59513.9609375,59513.9609375,0,2026-06-25 20:25:00
59543.4296875,59556.37890625,59362.0,59433.55859375,0,2026-06-25 20:30:00
59452.69921875,59500.91015625,59331.98828125,59345.640625,0,2026-06-25 20:35:00
59305.23046875,59419.8984375,59305.23046875,59412.0390625,22409216,2026-06-25 20:40:00
59403.76953125,59418.12109375,59314.0,59349.7109375,0,2026-06-25 20:45:00
59345.8515625,59345.8515625,59250.0,59259.7109375,0,2026-06-25 20:50:00
59263.48046875,59361.41015625,59244.87109375,59351.76953125,108748800,2026-06-25 20:55:00
59354.87890625,59416.01171875,59351.5703125,59411.0703125,0,2026-06-25 21:00:00
59434.94921875,59464.0390625,59377.4609375,59444.30078125,0,2026-06-25 21:05:00
59449.26953125,59519.109375,59430.46875,59510.8984375,0,2026-06-25 21:10:00
59510.890625,59529.9296875,59454.7890625,59489.98828125,0,2026-06-25 21:15:00
59490.0,59539.19140625,59477.21875,59534.62109375,0,2026-06-25 21:20:00
59517.0390625,59611.9609375,59516.0,59611.9609375,108273664,2026-06-25 21:25:00
59614.26171875,59862.0,59608.25,59834.0390625,0,2026-06-25 21:30:00
59801.58984375,59875.01171875,59795.46875,59818.609375,98467840,2026-06-25 21:35:00
59778.859375,59875.05078125,59741.44921875,59867.08984375,189116416,2026-06-25 21:40:00
59869.890625,59889.33984375,59799.55859375,59814.41015625,0,2026-06-25 21:45:00
59827.12109375,59964.6796875,59827.12109375,59954.578125,0,2026-06-25 21:50:00
59940.140625,60134.0,59898.421875,60113.96875,0,2026-06-25 21:55:00
60085.4296875,60107.109375,60011.53125,60031.08984375,456200192,2026-06-25 22:00:00
60035.21875,60040.19140625,59885.2890625,59899.5,198217728,2026-06-25 22:05:00
59887.26953125,59887.26953125,59786.28125,59799.5,0,2026-06-25 22:10:00
59803.98828125,59917.859375,59777.98828125,59792.3984375,0,2026-06-25 22:15:00
59794.0390625,59794.0390625,59696.609375,59755.62890625,0,2026-06-25 22:20:00
59755.58984375,59755.58984375,59691.4609375,59691.890625,88838144,2026-06-25 22:25:00
59685.30078125,59738.98828125,59654.0,59679.171875,321183744,2026-06-25 22:30:00
59697.609375,59781.94921875,59657.78125,59686.0,0,2026-06-25 22:35:00
59696.83984375,59729.30859375,59682.25,59702.4609375,0,2026-06-25 22:40:00
59702.46875,59777.08984375,59642.4609375,59661.55859375,0,2026-06-25 22:45:00
59673.05859375,59742.53125,59670.01171875,59734.6796875,31850496,2026-06-25 22:50:00
59765.80078125,59832.1796875,59711.01171875,59748.73828125,0,2026-06-25 22:55:00
59737.328125,59829.12109375,59737.3203125,59829.12109375,0,2026-06-25 23:00:00
59824.640625,59826.21875,59731.19921875,59731.19921875,475136,2026-06-25 23:05:00
59722.0703125,59862.69921875,59701.6015625,59853.4609375,0,2026-06-25 23:10:00
59856.6484375,59993.8984375,59832.16015625,59984.66015625,0,2026-06-25 23:15:00
59967.171875,60069.98828125,59951.55078125,60058.8984375,246722560,2026-06-25 23:20:00
60052.5,60079.80078125,60000.0,60003.48046875,98566144,2026-06-25 23:25:00
60004.5,60100.48828125,60000.01171875,60030.4296875,28962816,2026-06-25 23:30:00
60034.140625,60050.0,59958.5703125,59986.28125,0,2026-06-25 23:35:00
59979.62890625,59979.62890625,59863.53125,59887.87109375,0,2026-06-25 23:40:00
59875.01953125,59875.01953125,59786.28125,59796.0,130764800,2026-06-25 23:45:00
59786.26171875,59786.26171875,59708.078125,59733.98828125,85921792,2026-06-25 23:50:00
59733.98828125,59733.98828125,59646.7109375,59703.66015625,166940672,2026-06-25 23:55:00
59713.5,59783.2109375,59668.48046875,59730.6796875,0,2026-06-26 00:00:00
59740.37890625,59790.140625,59703.671875,59774.03125,0,2026-06-26 00:05:00
59777.078125,59810.75,59704.98046875,59791.96875,0,2026-06-26 00:10:00
59791.96875,59791.96875,59696.91015625,59715.8984375,460632064,2026-06-26 00:15:00
59708.7109375,59752.37109375,59676.12890625,59718.96875,0,2026-06-26 00:20:00
59695.08984375,59695.08984375,59613.0390625,59679.1796875,405475328,2026-06-26 00:25:00
59683.26171875,59711.609375,59639.41015625,59703.140625,0,2026-06-26 00:30:00
59706.01953125,59712.26953125,59612.73828125,59694.30859375,348536832,2026-06-26 00:35:00
59709.76953125,59778.16015625,59691.96875,59696.44140625,0,2026-06-26 00:40:00
59699.171875,59727.2890625,59645.53125,59670.69921875,93843456,2026-06-26 00:45:00
59660.828125,59699.1484375,59545.859375,59545.859375,0,2026-06-26 00:50:00
59547.6015625,59604.01953125,59542.01171875,59572.1015625,0,2026-06-26 00:55:00
59562.87890625,59688.359375,59486.7109375,59486.7109375,0,2026-06-26 01:00:00
59480.0,59489.30078125,59348.7109375,59464.890625,385167360,2026-06-26 01:05:00
59464.390625,59592.55859375,59458.96875,59501.98828125,0,2026-06-26 01:10:00
59492.51953125,59569.01953125,59477.98046875,59499.96875,0,2026-06-26 01:15:00
59499.98828125,59526.171875,59385.4609375,59387.890625,188792832,2026-06-26 01:20:00
59392.8984375,59392.8984375,59210.4296875,59210.4296875,99815424,2026-06-26 01:25:00
59205.8984375,59250.69140625,59143.859375,59187.80078125,0,2026-06-26 01:30:00
59178.78125,59233.23046875,59140.5390625,59230.01953125,333107200,2026-06-26 01:35:00
59254.7890625,59275.25,59168.16015625,59217.12890625,0,2026-06-26 01:40:00
59214.0703125,59296.25,59182.62109375,59296.25,0,2026-06-26 01:45:00
59315.03125,59338.30078125,59272.23046875,59290.58984375,605057024,2026-06-26 01:50:00
59290.6015625,59340.05859375,59278.3203125,59340.05859375,0,2026-06-26 01:55:00
59360.9296875,59360.9296875,59269.140625,59269.140625,0,2026-06-26 02:00:00
59286.0,59314.73046875,59168.171875,59192.0,0,2026-06-26 02:05:00
59195.98828125,59248.921875,58585.0703125,58585.0703125,0,2026-06-26 02:10:00
58595.94140625,58747.9609375,58358.41015625,58555.0,567820288,2026-06-26 02:15:00
58548.0,58595.9296875,58271.01953125,58400.109375,499609600,2026-06-26 02:20:00
58389.80859375,58798.21875,58363.37890625,58790.0,0,2026-06-26 02:25:00
58770.37890625,58898.94140625,58613.9609375,58837.671875,4457164800,2026-06-26 02:30:00
58888.0,58908.03125,58618.9296875,58748.0,2381475840,2026-06-26 02:35:00
58760.94140625,58807.55078125,58675.51171875,58729.390625,6270976,2026-06-26 02:40:00
58705.0,58740.01171875,58477.25,58516.37109375,285446144,2026-06-26 02:45:00
58575.0,58636.01953125,58384.0,58420.23046875,126160896,2026-06-26 02:50:00
58421.23046875,58508.75,58348.08984375,58470.46875,0,2026-06-26 02:55:00
58481.01171875,58560.05078125,58254.26953125,58556.80859375,0,2026-06-26 03:00:00
58607.0,58657.140625,58498.01953125,58644.8984375,352518144,2026-06-26 03:05:00
58638.7890625,58877.44921875,58638.7890625,58807.078125,632762368,2026-06-26 03:10:00
58782.6015625,58821.01171875,58730.87890625,58804.828125,0,2026-06-26 03:15:00
58819.33984375,58828.48828125,58710.53125,58729.98828125,0,2026-06-26 03:20:00
58742.8515625,59088.2109375,58727.53125,58999.4296875,757923840,2026-06-26 03:25:00
