Date,Open,High,Low,Close
2026-03-12,13161.7001953125,13441.400390625,13156.5,13286.099609375
2026-03-13,13253.2998046875,13259.099609375,12944.7001953125,13092.900390625
2026-03-16,13119.900390625,13137.7001953125,12880.0,12956.7001953125
2026-03-17,13008.2998046875,13253.599609375,12994.7998046875,13217.599609375
2026-03-18,13260.099609375,13298.5,13062.2998046875,13115.099609375
2026-03-19,13035.400390625,13109.7001953125,12981.0,13047.7001953125
2026-03-23,12853.099609375,13168.2001953125,12632.400390625,13168.2001953125
2026-03-24,13104.599609375,13136.599609375,12908.900390625,12930.2001953125
2026-03-25,13029.2998046875,13100.400390625,12961.5,12963.900390625
2026-03-26,12911.400390625,12978.400390625,12716.7998046875,12727.099609375
2026-03-27,12803.0,12825.0,12601.599609375,12698.2001953125
2026-03-30,12709.2998046875,12777.7998046875,12622.599609375,12626.400390625
2026-03-31,12650.599609375,12848.7001953125,12634.900390625,12791.0
2026-04-01,12996.2001953125,13031.599609375,12895.099609375,12937.900390625
2026-04-02,12836.7998046875,13078.2998046875,12820.900390625,13051.7001953125
2026-04-03,13073.5,13075.599609375,12916.400390625,12936.400390625
2026-04-06,12969.0,13167.900390625,12960.2001953125,13112.2998046875
2026-04-07,13108.5,13179.900390625,12876.2998046875,12921.599609375
2026-04-08,13353.400390625,13679.900390625,13333.7001953125,13536.7998046875
2026-04-09,13530.599609375,13712.5,13529.099609375,13689.0
2026-04-10,13774.5,14073.7998046875,13763.7998046875,14073.7998046875
2026-04-13,13924.2001953125,14099.2001953125,13842.7998046875,14058.5
2026-04-14,14170.0,14356.2001953125,14098.400390625,14202.2001953125
2026-04-15,14236.2001953125,14314.099609375,14181.599609375,14252.400390625
2026-04-16,14349.2998046875,14431.7998046875,14124.7998046875,14201.099609375
2026-04-17,14235.599609375,14601.099609375,14183.2001953125,14587.900390625
2026-04-20,14462.400390625,14609.900390625,14414.7998046875,14484.900390625
2026-04-21,14535.099609375,14616.099609375,14375.400390625,14375.400390625
2026-04-22,14458.900390625,14498.5,14243.599609375,14335.5
2026-04-24,14340.7001953125,14409.099609375,14212.2998046875,14409.099609375
2026-04-27,14446.2998046875,14622.0,14423.900390625,14594.0
2026-04-28,14608.5,14608.5,14329.2998046875,14329.2998046875
2026-04-29,14421.7001953125,14476.2001953125,14246.2998046875,14311.2001953125
2026-04-30,14284.0,14469.2998046875,14250.2998046875,14442.599609375
2026-05-04,14506.7998046875,14544.599609375,14321.0,14369.599609375
2026-05-05,14401.7001953125,14579.0,14358.0,14495.7998046875
2026-05-06,14677.2998046875,15043.599609375,14625.7001953125,14917.400390625
2026-05-07,14987.2001953125,15050.400390625,14909.7998046875,15040.2998046875
2026-05-08,15033.2001953125,15167.099609375,14933.5,15062.7001953125
2026-05-11,15026.0,15204.900390625,14991.7001953125,15133.5
2026-05-12,15141.400390625,15141.400390625,14775.5,14779.900390625
2026-05-13,14846.7001953125,14867.7998046875,14566.2001953125,14598.5
2026-05-14,14612.0,14762.5,14604.400390625,14644.7001953125
2026-05-15,14526.5,14538.400390625,14265.7001953125,14367.599609375
2026-05-18,14333.7001953125,14342.5,14029.5,14029.5
2026-05-20,14009.0,14089.7998046875,13856.099609375,14012.0
2026-05-21,14040.099609375,14063.599609375,13163.900390625,13163.900390625
2026-05-22,12966.2998046875,13865.0,12966.2998046875,13808.2001953125
2026-05-25,13889.400390625,13936.900390625,13766.5,13890.900390625
2026-05-26,13902.599609375,13920.900390625,13662.7998046875,13662.7998046875
2026-06-01,13722.5,13922.5,13676.0,13704.0
2026-06-02,13798.5,14200.2001953125,13798.5,14200.2001953125
2026-06-03,14191.2001953125,14220.0,13940.5,13965.7001953125
2026-06-04,14061.7998046875,14189.0,13680.2998046875,13872.2998046875
2026-06-05,13889.400390625,13903.400390625,13661.7998046875,13694.2001953125
2026-06-08,13590.2001953125,13922.900390625,13580.400390625,13860.599609375
2026-06-09,13900.2998046875,13935.099609375,13714.2001953125,13741.900390625
2026-06-10,13725.2001953125,13835.5,13600.2998046875,13744.599609375
2026-06-11,13785.900390625,13889.599609375,13567.400390625,13743.5
2026-06-12,13912.099609375,14125.7998046875,13801.2998046875,13938.5
2026-06-15,14359.5,14508.599609375,14251.5,14446.400390625
2026-06-16,14482.900390625,14575.2998046875,14417.900390625,14493.099609375
2026-06-17,14583.2001953125,14604.599609375,14375.400390625,14421.2001953125
2026-06-18,14454.2998046875,14827.400390625,14454.2998046875,14827.400390625
2026-06-19,14711.0,14876.099609375,14657.7998046875,14734.5
2026-06-22,14791.2998046875,14871.5,14697.7998046875,14729.7001953125
2026-06-23,14649.099609375,14649.099609375,14467.2998046875,14539.599609375
2026-06-24,14552.5,14557.099609375,14323.5,14331.2001953125
2026-06-25,14450.099609375,14583.099609375,14212.099609375,14259.7998046875
2026-06-26,14262.2998046875,14358.599609375,14147.099609375,14274.0
2026-06-29,14321.400390625,14366.0,14113.900390625,14183.2001953125
2026-06-30,14220.099609375,14297.099609375,14059.2001953125,14121.7998046875
2026-07-01,14110.5,14395.0,14031.7001953125,14350.599609375
2026-07-02,14382.099609375,14487.2001953125,14379.2001953125,14455.0
2026-07-03,14511.7001953125,14511.7001953125,14372.099609375,14417.900390625
2026-07-06,14491.2001953125,14629.7001953125,14417.2001953125,14424.5
2026-07-07,14407.900390625,14611.400390625,14397.400390625,14497.400390625
2026-07-08,14456.7998046875,14461.599609375,14179.0,14190.0
2026-07-09,14253.099609375,14275.099609375,14053.5,14105.400390625
2026-07-10,14109.2001953125,14379.7001953125,14092.7998046875,14321.2001953125
2026-07-13,14265.5,14265.5,14033.099609375,14092.0
2026-07-14,13988.400390625,14115.599609375,13942.0,14080.0
2026-07-16,14029.2001953125,14254.599609375,14029.2001953125,14251.2998046875
2026-07-17,14145.7998046875,14153.7001953125,13962.599609375,13981.099609375
2026-07-20,13936.2001953125,14194.0,13910.5,14071.0
2026-07-23,14150.5,14228.0,14031.900390625,14077.7001953125
2026-07-24,14053.099609375,14188.599609375,13875.599609375,13943.900390625
2026-07-27,14028.400390625,14085.400390625,13774.0,13774.7998046875
2026-07-28,13786.5,13872.900390625,13635.400390625,13687.900390625
2026-07-29,13692.2998046875,13721.900390625,13449.0,13501.599609375
2026-07-30,13484.5,13489.099609375,13223.7001953125,13292.900390625
2026-08-03,13544.2998046875,13588.5,13376.0,13410.5
2026-08-04,13399.400390625,13687.900390625,13395.900390625,13687.900390625
2026-08-05,13707.7001953125,13779.7001953125,13564.7998046875,13703.099609375
2026-08-06,13728.7001953125,13805.400390625,13667.7998046875,13798.7998046875
2026-08-07,13827.099609375,13956.2001953125,13698.7998046875,13779.400390625
2026-08-10,13825.099609375,13910.900390625,13779.099609375,13811.599609375
2026-08-11,13790.5,13794.599609375,13562.5,13704.5
2026-08-12,13705.0,14131.0,13701.0,14110.099609375
2026-08-13,14124.2001953125,14228.7998046875,14064.7998046875,14132.2001953125
2026-08-14,14137.400390625,14250.0,14092.7998046875,14172.2998046875
2026-08-17,14192.900390625,14236.900390625,14053.2998046875,14132.099609375
