tarih,cari,cekirdek,altin_net,enerji_net,altin_haric,enerji_haric,ihracat,ithalat,mal_denge,hizmet_denge,birincil_denge,ikincil_denge,sermaye_hesabi,nhn,rezerv_akim,cari12,cekirdek12,altin_net12,enerji_net12,altin_haric12,enerji_haric12,ihracat12,ithalat12,mal_denge12,hizmet_denge12,birincil_denge12,ikincil_denge12,sermaye_hesabi12,nhn12,rezerv_akim12,makas12,fin_giris,dyy_giris,portfoy_giris,turev_giris,diger_giris,brut_yukumluluk,yerlesik_varlik,yuk_dyy,yuk_port_hisse,yuk_port_borc,yuk_port_artik,yuk_mevduat,yuk_kredi,yuk_diger_artik,yuk_turev,ticari_kredi_net,kredi_bnk_uv_kul,kredi_bnk_uv_ode,kredi_dgr_uv_kul,kredi_dgr_uv_ode,kredi_gh_uv_kul,kredi_gh_uv_ode,kredi_bnk_kv,kredi_dgr_kv,kredi_bnk_uv_net,kredi_dgr_uv_net,eb_kullanim,eb_odeme,eb_kullanim_uv,eb_odeme_uv,eb_kullanim_gh,eb_kullanim_bnk,eb_kullanim_dgr,eb_net,fin_giris12,dyy_giris12,portfoy_giris12,turev_giris12,diger_giris12,brut_yukumluluk12,yerlesik_varlik12,yuk_dyy12,yuk_port_hisse12,yuk_port_borc12,yuk_port_artik12,yuk_mevduat12,yuk_kredi12,yuk_diger_artik12,yuk_turev12,ticari_kredi_net12,kredi_bnk_uv_kul12,kredi_bnk_uv_ode12,kredi_dgr_uv_kul12,kredi_dgr_uv_ode12,kredi_gh_uv_kul12,kredi_gh_uv_ode12,kredi_bnk_kv12,kredi_dgr_kv12,eb_kullanim12,eb_odeme12,eb_kullanim_uv12,eb_odeme_uv12,eb_net12,ozel_uv_kredi_net,kaliteli,sicak_para,ozel_uv_kredi_net12,kaliteli12,sicak_para12,cari_acik12,kalite_pay_brut,kalite_pay_acik,roll_uv_bnk,roll_uv_dgr,roll_uv_gh,roll_tcmb_bnk,roll_tcmb_dgr,roll_tcmb_bnk_tahvil,roll_tcmb_dgr_tahvil,nhn_std12,nhn_oran,nhn_yuzdelik36,uv_anapara,uv_kullanim,uv_net,diger_net_giris,uv_anapara12,uv_kullanim12,uv_net12,diger_net_giris12,ihtiyac12,ihtiyac_kimlik12,kaynak_kimlik12
1996-11-01,-565.0,107.05,-124.0,-548.05,-441.0,-16.94,2904.0,3796.0,-892.0,321.0,-280.0,286.0,0.0,397.0,329.0,-3053.0,,,,,,31370.0,42146.0,-10776.0,6567.0,-2824.0,3980.0,0.0,2216.0,3401.0,,497.0,62.0,-182.0,0.0,617.0,36.0,-461.0,65.0,-30.0,-59.0,0.0,-47.0,406.0,-299.0,0.0,299.0,333.0,1.0,291.0,184.0,43.0,202.0,156.0,-30.0,332.0,107.0,,,,,,,,0.0,4238.0,836.0,912.0,0.0,2490.0,6429.0,2191.0,987.0,203.0,2024.0,0.0,2272.0,541.0,402.0,0.0,-301.0,1524.0,348.0,3153.0,2159.0,748.0,2819.0,379.0,146.0,,,,,0.0,439.0,501.0,-10.0,2170.0,3006.0,5024.0,3053.0,,,,146.0398332561371,26.534231997162117,,,,,280.01082230167526,,60.0,387.0,667.0,280.0,217.0,5326.0,5425.0,99.0,4139.0,8379.0,8379.0,8379.0
1996-12-01,-837.0,3.58,-71.0,-769.58,-766.0,-67.41,3093.0,4347.0,-1254.0,460.0,-354.0,311.0,0.0,-592.0,-1157.0,-2437.0,4875.94,-1672.0,-5640.92,-765.0,3203.98,32067.0,42331.0,-10264.0,6657.0,-2927.0,4097.0,0.0,1499.0,4545.0,-7312.94,272.0,84.0,39.0,0.0,149.0,1284.0,1012.0,63.0,7.0,114.0,0.0,771.0,367.0,-38.0,0.0,62.0,269.0,47.0,615.0,293.0,100.0,331.0,126.0,-72.0,222.0,322.0,,,,,,,,0.0,5483.0,612.0,589.0,0.0,4282.0,6642.0,1159.0,722.0,191.0,1759.0,0.0,2567.0,950.0,453.0,0.0,-328.0,1439.0,393.0,3550.0,2233.0,775.0,2883.0,769.0,7.0,,,,,0.0,544.0,628.0,946.0,2363.0,2975.0,5293.0,2437.0,,,,158.97895208240035,26.881720430107524,,,,,359.20074365516564,,80.0,671.0,984.0,313.0,-41.0,5509.0,5764.0,255.0,5228.0,7946.0,7946.0,7946.0
1997-01-01,-391.0,352.5,-95.0,-648.5,-296.0,257.5,2464.0,3425.0,-961.0,425.0,-158.0,303.0,0.0,800.0,841.0,-3137.0,4551.67,-1710.0,-5978.65,-1427.0,2841.71,32348.0,42742.0,-10394.0,6277.0,-2961.0,3941.0,0.0,2560.0,3777.0,-7688.67,432.0,50.0,771.0,0.0,-389.0,-542.0,-974.0,55.0,35.0,205.0,0.0,-739.0,39.0,-137.0,0.0,170.0,104.0,4.0,329.0,188.0,34.0,201.0,-19.0,-16.0,100.0,141.0,,,,,,,,0.0,4354.0,654.0,872.0,0.0,2828.0,6336.0,1982.0,709.0,164.0,1843.0,0.0,2200.0,1369.0,51.0,0.0,106.0,1542.0,395.0,3769.0,2185.0,732.0,2903.0,961.0,-71.0,,,,,0.0,241.0,291.0,-534.0,2731.0,3385.0,5097.0,3137.0,,,,172.49427917620136,25.21529452290734,,,,,385.21218080744023,,91.42857142857143,393.0,467.0,74.0,358.0,5483.0,6043.0,560.0,3794.0,8620.0,8620.0,8620.0
1997-02-01,-434.0,141.84,-114.0,-461.84,-320.0,27.84,2301.0,3011.0,-710.0,278.0,-221.0,219.0,0.0,-133.0,-207.0,-3644.0,4036.89,-1732.0,-5948.87,-1912.0,2304.93,32352.0,42999.0,-10647.0,6184.0,-2943.0,3762.0,0.0,2648.0,2997.0,-7680.889999999999,360.0,35.0,370.0,0.0,-45.0,617.0,257.0,51.0,11.0,356.0,0.0,-142.0,418.0,-77.0,0.0,95.0,110.0,15.0,285.0,97.0,73.0,197.0,251.0,9.0,95.0,188.0,,,,,,,,0.0,3993.0,672.0,939.0,0.0,2382.0,6520.0,2527.0,739.0,133.0,1841.0,0.0,1857.0,2180.0,-230.0,0.0,403.0,1647.0,398.0,3922.0,2137.0,765.0,2824.0,1376.0,-90.0,,,,,0.0,283.0,318.0,485.0,3034.0,3706.0,5117.0,3644.0,,,,183.52831071595693,27.089235127478755,,,,,376.9408763220354,,17.142857142857142,309.0,468.0,159.0,201.0,5359.0,6334.0,975.0,3018.0,9003.0,9003.0,9003.0
1997-03-01,-423.0,235.18,-132.0,-526.18,-291.0,103.18,2717.0,3704.0,-987.0,480.0,-206.0,290.0,0.0,-411.0,-675.0,-3256.0,4586.14,-1725.0,-6117.129999999999,-1531.0,2861.18,32454.0,43073.0,-10619.0,6445.0,-2935.0,3853.0,0.0,2244.0,2756.0,-7842.14,159.0,42.0,-241.0,0.0,358.0,178.0,19.0,30.0,-15.0,-127.0,0.0,283.0,87.0,-80.0,0.0,94.0,153.0,110.0,494.0,191.0,90.0,251.0,-113.0,15.0,43.0,303.0,,,,,,,,0.0,3768.0,527.0,684.0,0.0,2557.0,5632.0,1864.0,579.0,130.0,1681.0,0.0,1774.0,2471.0,-1003.0,0.0,1196.0,1743.0,418.0,4185.0,2115.0,805.0,2824.0,1259.0,-83.0,,,,,0.0,346.0,388.0,43.0,3395.0,3922.0,4761.0,3256.0,,,,197.87234042553192,28.505665722379604,,,,,415.2215180971584,,60.0,552.0,737.0,185.0,-26.0,5357.0,6733.0,1376.0,2392.0,8613.0,8613.0,8613.0
1997-04-01,-354.0,230.11,-152.0,-432.11,-202.0,78.11,2515.0,3413.0,-898.0,500.0,-213.0,257.0,0.0,-330.0,-89.0,-3100.0,4776.37,-1768.0,-6108.360000000001,-1332.0,3008.3999999999996,32568.0,42954.0,-10386.0,6409.0,-2933.0,3810.0,0.0,1571.0,896.0,-7876.37,595.0,66.0,-286.0,0.0,815.0,535.0,-60.0,76.0,23.0,-229.0,0.0,76.0,466.0,123.0,0.0,-99.0,75.0,19.0,508.0,195.0,36.0,209.0,234.0,36.0,56.0,313.0,,,,,,,,0.0,2425.0,535.0,-364.0,0.0,2254.0,4179.0,1754.0,590.0,134.0,652.0,0.0,1435.0,2813.0,-1445.0,0.0,1657.0,1815.0,412.0,4369.0,2138.0,773.0,2763.0,1292.0,-119.0,,,,,0.0,369.0,435.0,140.0,3634.0,4169.0,3394.0,3100.0,,,,204.34985968194576,27.976836771625045,,,,,437.10898543900345,,45.714285714285715,423.0,619.0,196.0,399.0,5313.0,6957.0,1644.0,781.0,8413.0,8413.0,8413.0
1997-05-01,-578.0,47.97,-172.0,-453.97,-406.0,-124.02,2546.0,4191.0,-1645.0,1022.0,-259.0,304.0,0.0,-750.0,472.0,-2852.0,5113.59,-1834.0,-6131.59,-1018.0,3279.6299999999997,32693.0,43387.0,-10694.0,6958.0,-2876.0,3760.0,0.0,877.0,1598.0,-7965.59,1800.0,15.0,382.0,0.0,1403.0,1457.0,-343.0,30.0,3.0,393.0,0.0,460.0,163.0,408.0,0.0,-369.0,30.0,3.0,599.0,216.0,40.0,204.0,-157.0,74.0,27.0,383.0,,,,,,,,0.0,3573.0,530.0,2.0,0.0,3041.0,4811.0,1238.0,595.0,120.0,1071.0,0.0,1863.0,2782.0,-1620.0,0.0,1852.0,1838.0,415.0,4697.0,2187.0,772.0,2788.0,1021.0,-152.0,,,,,0.0,410.0,425.0,773.0,3933.0,4463.0,3923.0,2852.0,,,,214.76909007773207,27.69010043041607,,,,,504.7633934164928,,88.57142857142857,423.0,669.0,246.0,1554.0,5390.0,7307.0,1917.0,1656.0,8242.0,8242.0,8242.0
1997-06-01,-100.0,445.9,-146.0,-399.9,46.0,299.9,2436.0,3764.0,-1328.0,1177.0,-326.0,377.0,0.0,-260.0,304.0,-2858.0,5191.07,-1889.0,-6160.07,-969.0,3302.1099999999997,32593.0,43886.0,-11293.0,7559.0,-2985.0,3861.0,0.0,250.0,1235.0,-8049.07,664.0,48.0,178.0,0.0,438.0,1082.0,418.0,61.0,0.0,128.0,0.0,287.0,467.0,139.0,0.0,-55.0,172.0,13.0,445.0,206.0,98.0,269.0,183.0,57.0,159.0,239.0,,,,,,,,0.0,3843.0,563.0,114.0,0.0,3166.0,4751.0,908.0,630.0,81.0,791.0,0.0,1744.0,3012.0,-1507.0,0.0,1761.0,1949.0,325.0,4938.0,2228.0,800.0,2907.0,910.0,-123.0,,,,,0.0,398.0,446.0,655.0,4334.0,4897.0,3403.0,2858.0,,,,221.63375224416515,27.519779841761267,,,,,504.02413963354286,,34.285714285714285,488.0,715.0,227.0,437.0,5460.0,7687.0,2227.0,1616.0,8318.0,8318.0,8318.0
1997-07-01,19.0,655.82,-245.0,-391.82,264.0,410.82,2483.0,4101.0,-1618.0,1406.0,-261.0,492.0,0.0,101.0,731.0,-2373.0,5694.469999999999,-1909.0,-6158.469999999999,-464.0,3785.5,32610.0,44145.0,-11535.0,8141.0,-2928.0,3949.0,0.0,-241.0,2655.0,-8067.469999999999,611.0,53.0,-75.0,0.0,633.0,1978.0,1367.0,83.0,89.0,115.0,0.0,478.0,1069.0,144.0,0.0,-99.0,60.0,11.0,680.0,268.0,127.0,173.0,639.0,15.0,49.0,412.0,,,,,,,,0.0,5269.0,541.0,512.0,0.0,4216.0,7270.0,2001.0,631.0,168.0,1172.0,0.0,2155.0,4609.0,-1465.0,0.0,1766.0,2003.0,324.0,5332.0,2281.0,892.0,2663.0,1786.0,-134.0,,,,,0.0,461.0,514.0,1336.0,4730.0,5271.0,5147.0,2373.0,,,,233.75712406839108,33.49605707848291,,,,,472.3778261159814,,14.285714285714285,452.0,867.0,415.0,196.0,5268.0,8227.0,2959.0,2310.0,7641.0,7641.0,7641.0
1997-08-01,397.0,1132.75,-290.0,-445.75,687.0,842.75,2564.0,4177.0,-1613.0,1745.0,-219.0,484.0,0.0,167.0,1286.0,-2355.0,5663.369999999999,-1900.0,-6118.37,-455.0,3763.3999999999996,32022.0,44748.0,-12726.0,9270.0,-2950.0,4051.0,0.0,-614.0,3128.0,-8018.369999999999,722.0,25.0,98.0,0.0,599.0,807.0,85.0,60.0,55.0,91.0,0.0,132.0,410.0,59.0,0.0,-27.0,277.0,71.0,645.0,269.0,49.0,201.0,-230.0,210.0,206.0,376.0,,,,,,,,0.0,6097.0,550.0,738.0,0.0,4809.0,7827.0,1730.0,668.0,214.0,1168.0,0.0,1891.0,4728.0,-842.0,0.0,1178.0,2108.0,388.0,5706.0,2424.0,801.0,2703.0,1342.0,288.0,,,,,0.0,582.0,607.0,258.0,5002.0,5552.0,4903.0,2355.0,,,,235.39603960396042,29.633740288568255,,,,,443.5662978699581,,28.57142857142857,541.0,971.0,430.0,292.0,5515.0,8615.0,3100.0,2997.0,7870.0,7870.0,7870.0
1997-09-01,532.0,1160.06,-97.0,-531.06,629.0,1063.06,2936.0,4174.0,-1238.0,1435.0,-190.0,525.0,0.0,412.0,2236.0,-2380.0,5583.09,-1794.0,-6169.09,-586.0,3789.12,31986.0,45624.0,-13638.0,10022.0,-2940.0,4176.0,0.0,-350.0,4086.0,-7963.09,1292.0,34.0,780.0,0.0,478.0,1054.0,-238.0,51.0,-23.0,840.0,0.0,24.0,159.0,3.0,0.0,33.0,613.0,116.0,390.0,403.0,124.0,238.0,-298.0,87.0,497.0,-13.0,,,,,,,,0.0,6816.0,539.0,1285.0,0.0,4992.0,8074.0,1258.0,668.0,166.0,1500.0,0.0,1419.0,4494.0,-173.0,0.0,528.0,2306.0,456.0,5713.0,2663.0,873.0,2631.0,987.0,367.0,,,,,0.0,484.0,518.0,630.0,4900.0,5439.0,4439.0,2380.0,,,,214.53248216297408,33.181299885974916,,,,,460.5638507373982,,74.28571428571429,757.0,1127.0,370.0,922.0,5750.0,8892.0,3142.0,3674.0,8130.0,8130.0,8130.0
1997-10-01,9.0,709.91,-199.0,-501.91,208.0,510.91,3101.0,4296.0,-1195.0,1004.0,-248.0,448.0,0.0,-828.0,478.0,-2725.0,5222.67,-1837.0,-6110.67,-888.0,3385.7,32060.0,46399.0,-14339.0,10253.0,-2935.0,4296.0,0.0,-1427.0,4549.0,-7947.67,1297.0,-8.0,639.0,0.0,666.0,1723.0,426.0,28.0,-45.0,928.0,0.0,183.0,465.0,164.0,0.0,-173.0,302.0,12.0,448.0,143.0,136.0,130.0,-151.0,44.0,290.0,305.0,,,,,,,,0.0,8701.0,506.0,2473.0,0.0,5722.0,10209.0,1508.0,653.0,110.0,2755.0,0.0,1766.0,4516.0,409.0,0.0,-69.0,2498.0,422.0,5729.0,2653.0,950.0,2606.0,621.0,429.0,,,,,0.0,595.0,587.0,959.0,5152.0,5658.0,5681.0,2725.0,55.42168674698795,,,215.9442140972484,36.454336147352265,,,,,504.2913044034861,,100.0,285.0,886.0,601.0,696.0,5681.0,9177.0,3496.0,5205.0,8406.0,8406.0,8406.0
1997-11-01,-555.0,124.73,-132.0,-547.73,-423.0,-7.26,3147.0,4180.0,-1033.0,540.0,-381.0,319.0,0.0,-24.0,-1140.0,-2715.0,5240.35,-1845.0,-6110.35,-870.0,3395.3799999999997,32303.0,46783.0,-14480.0,10472.0,-3036.0,4329.0,0.0,-1848.0,3080.0,-7955.35,-561.0,29.0,-712.0,0.0,122.0,-14.0,547.0,50.0,-121.0,-383.0,0.0,111.0,310.0,19.0,0.0,-97.0,216.0,273.0,461.0,182.0,60.0,159.0,182.0,5.0,-57.0,279.0,,,,,,,,0.0,7643.0,473.0,1943.0,0.0,5227.0,10159.0,2516.0,638.0,19.0,2431.0,0.0,1924.0,4420.0,727.0,0.0,-465.0,2381.0,694.0,5899.0,2651.0,967.0,2563.0,647.0,464.0,,,,,0.0,222.0,251.0,-206.0,4935.0,5408.0,5485.0,2715.0,53.233585982872334,,343.0835734870317,222.51980384760466,37.729223566133435,,,,,479.1541790204141,,5.714285714285714,614.0,737.0,123.0,-684.0,5908.0,9247.0,3339.0,4304.0,8623.0,8623.0,8623.0
1997-12-01,-760.0,-131.89,-93.0,-535.1,-667.0,-224.89,2900.0,4722.0,-1822.0,900.0,-331.0,493.0,0.0,269.0,-893.0,-2638.0,5104.88,-1867.0,-5875.87,-771.0,3237.8999999999996,32110.0,47158.0,-15048.0,10912.0,-3013.0,4511.0,0.0,-987.0,3344.0,-7742.88,-402.0,165.0,-229.0,0.0,-338.0,805.0,1207.0,230.0,-4.0,19.0,0.0,-277.0,783.0,54.0,0.0,-45.0,366.0,171.0,675.0,249.0,195.0,286.0,203.0,50.0,195.0,426.0,,,,,,,,0.0,6969.0,554.0,1675.0,0.0,4740.0,9680.0,2711.0,805.0,8.0,2336.0,0.0,876.0,4836.0,819.0,0.0,-572.0,2478.0,818.0,5959.0,2607.0,1062.0,2518.0,724.0,586.0,,,,,0.0,621.0,786.0,-9.0,5012.0,5566.0,4530.0,2638.0,,,302.93398533007337,228.57690832374377,42.17633042096902,,,,,472.015432143715,,45.714285714285715,706.0,1236.0,530.0,-932.0,5943.0,9499.0,3556.0,3413.0,8581.0,8581.0,8581.0
1998-01-01,333.0,824.48,-58.0,-433.48,391.0,766.48,2538.0,2993.0,-455.0,595.0,-163.0,356.0,0.0,313.0,1398.0,-1914.0,5576.860000000001,-1830.0,-5660.85,-84.0,3746.8799999999997,32184.0,46726.0,-14542.0,11082.0,-3018.0,4564.0,0.0,-1474.0,3901.0,-7490.860000000001,752.0,5.0,89.0,0.0,658.0,-253.0,-1005.0,17.0,0.0,25.0,0.0,-213.0,-33.0,-49.0,0.0,100.0,91.0,223.0,475.0,324.0,52.0,162.0,112.0,-27.0,-132.0,151.0,,,,,,,,0.0,7289.0,509.0,993.0,0.0,5787.0,9969.0,2680.0,767.0,-27.0,2156.0,0.0,1402.0,4764.0,907.0,0.0,-642.0,2465.0,1037.0,6105.0,2743.0,1080.0,2479.0,855.0,575.0,,,,,0.0,19.0,24.0,-103.0,4790.0,5299.0,4961.0,1914.0,,,237.7049180327869,222.56653299307328,43.565954013715206,,,,,405.5162441165878,,48.57142857142857,709.0,618.0,-91.0,843.0,6259.0,9650.0,3391.0,3898.0,8173.0,8173.0,8173.0
1998-02-01,-877.0,-289.82,-165.0,-422.17,-712.0,-454.82,2464.0,3795.0,-1331.0,404.0,-254.0,304.0,0.0,-323.0,-164.0,-2357.0,5145.2,-1881.0,-5621.18,-476.0,3264.2199999999993,32347.0,47510.0,-15163.0,11208.0,-3051.0,4649.0,0.0,-1664.0,3944.0,-7502.2,1036.0,60.0,839.0,0.0,137.0,1398.0,362.0,67.0,65.0,1000.0,0.0,388.0,-61.0,-61.0,0.0,103.0,68.0,246.0,441.0,146.0,70.0,277.0,61.0,-18.0,-178.0,295.0,,,,,,,,0.0,7965.0,534.0,1462.0,0.0,5969.0,10750.0,2785.0,783.0,27.0,2800.0,0.0,1932.0,4285.0,923.0,0.0,-634.0,2423.0,1268.0,6261.0,2792.0,1077.0,2559.0,665.0,548.0,,,,,0.0,117.0,177.0,1496.0,4624.0,5158.0,5972.0,2357.0,47.98139534883721,,191.0883280757098,224.24785100286533,42.08675263774912,,,,,409.63760776687667,,48.57142857142857,669.0,579.0,-90.0,1126.0,6619.0,9761.0,3142.0,4823.0,8976.0,8976.0,8976.0
1998-03-01,-490.0,35.21,-83.0,-442.21,-407.0,-47.78,2928.0,4136.0,-1208.0,638.0,-334.0,414.0,0.0,922.0,2003.0,-2424.0,4945.23,-1832.0,-5537.209999999999,-592.0,3113.2599999999998,32558.0,47942.0,-15384.0,11366.0,-3179.0,4773.0,0.0,-331.0,6622.0,-7369.23,1571.0,18.0,20.0,0.0,1533.0,1295.0,-276.0,37.0,30.0,118.0,0.0,562.0,415.0,133.0,0.0,-112.0,410.0,158.0,458.0,228.0,82.0,269.0,84.0,36.0,252.0,230.0,,,,,,,,0.0,9377.0,510.0,1723.0,0.0,7144.0,11867.0,2490.0,790.0,72.0,3045.0,0.0,2211.0,4613.0,1136.0,0.0,-840.0,2680.0,1316.0,6225.0,2829.0,1069.0,2577.0,862.0,569.0,,,,,0.0,482.0,500.0,830.0,4760.0,5270.0,6759.0,2424.0,44.40886491952473,,203.64741641337386,220.0424178154825,41.482343810632514,,,,,499.8733400178548,,100.0,655.0,950.0,295.0,1276.0,6722.0,9974.0,3252.0,6125.0,9146.0,9146.0,9146.0
1998-04-01,-468.0,-48.26,-124.0,-295.73,-344.0,-172.26,2301.0,3587.0,-1286.0,639.0,-171.0,350.0,0.0,1682.0,3000.0,-2538.0,4666.86,-1804.0,-5400.83,-734.0,2862.8899999999994,32344.0,48116.0,-15772.0,11505.0,-3137.0,4866.0,0.0,1681.0,9711.0,-7204.86,1786.0,13.0,507.0,0.0,1266.0,1880.0,94.0,65.0,85.0,637.0,0.0,75.0,948.0,70.0,0.0,-11.0,387.0,116.0,1349.0,131.0,109.0,286.0,-384.0,47.0,271.0,1218.0,,,,,,,,0.0,10568.0,457.0,2516.0,0.0,7595.0,13212.0,2644.0,779.0,134.0,3911.0,0.0,2210.0,5095.0,1083.0,0.0,-752.0,2992.0,1413.0,7066.0,2765.0,1142.0,2654.0,244.0,580.0,,,,,0.0,1489.0,1502.0,460.0,5880.0,6337.0,7079.0,2538.0,47.96397214653346,,211.74805378627033,255.5515370705244,43.02938960060286,,,,,690.3543830833726,,100.0,533.0,1845.0,1312.0,474.0,6832.0,11200.0,4368.0,6200.0,9370.0,9370.0,9370.0
1998-05-01,7.0,507.3,-159.0,-341.3,166.0,348.3,2791.0,4038.0,-1247.0,1126.0,-304.0,432.0,0.0,-515.0,1055.0,-1953.0,5126.19,-1791.0,-5288.16,-162.0,3335.2099999999996,32589.0,47963.0,-15374.0,11609.0,-3182.0,4994.0,0.0,1916.0,10294.0,-7079.19,1563.0,13.0,347.0,0.0,1203.0,1988.0,425.0,36.0,114.0,360.0,0.0,517.0,748.0,213.0,0.0,-205.0,225.0,47.0,522.0,128.0,99.0,239.0,125.0,204.0,178.0,394.0,,,,,,,,0.0,10331.0,455.0,2481.0,0.0,7395.0,13743.0,3412.0,785.0,245.0,3878.0,0.0,2267.0,5680.0,888.0,0.0,-588.0,3187.0,1457.0,6989.0,2677.0,1201.0,2689.0,526.0,710.0,,,,,0.0,572.0,585.0,1320.0,6042.0,6497.0,7626.0,1953.0,47.274976351597175,,218.7371310912835,261.0758311542772,44.66344365935292,,,,,665.7029549599611,,74.28571428571429,414.0,846.0,432.0,1131.0,6823.0,11377.0,4554.0,5777.0,8776.0,8776.0,8776.0
1998-06-01,202.0,663.23,-147.0,-314.23,349.0,516.23,2593.0,4027.0,-1434.0,1384.0,-240.0,492.0,0.0,553.0,878.0,-1651.0,5343.52,-1792.0,-5202.49,141.0,3551.5399999999995,32746.0,48226.0,-15480.0,11816.0,-3096.0,5109.0,0.0,2729.0,10868.0,-6994.52,123.0,111.0,-375.0,0.0,387.0,1109.0,986.0,134.0,-12.0,-129.0,0.0,149.0,945.0,22.0,0.0,4.0,194.0,145.0,714.0,276.0,138.0,263.0,491.0,92.0,49.0,438.0,,,,,,,,0.0,9790.0,518.0,1928.0,0.0,7344.0,13770.0,3980.0,858.0,233.0,3621.0,0.0,2129.0,6158.0,771.0,0.0,-529.0,3209.0,1589.0,7258.0,2747.0,1241.0,2683.0,834.0,745.0,,,,,0.0,487.0,598.0,591.0,6131.0,6649.0,7562.0,1651.0,48.28612926652142,,201.95091252359973,264.21550782672006,46.2541930674618,,,,,660.4595450185124,,80.0,684.0,1046.0,362.0,-239.0,7019.0,11708.0,4689.0,5101.0,8670.0,8670.0,8670.0
1998-07-01,-431.0,106.7,-259.0,-278.7,-172.0,-152.29,2516.0,4156.0,-1640.0,1052.0,-279.0,436.0,0.0,417.0,-1003.0,-2101.0,4794.400000000001,-1806.0,-5089.370000000001,-295.0,2988.43,32779.0,48281.0,-15502.0,11462.0,-3114.0,5053.0,0.0,3045.0,9134.0,-6895.400000000001,-989.0,74.0,-715.0,0.0,-348.0,27.0,1016.0,108.0,-43.0,-562.0,0.0,-74.0,487.0,111.0,0.0,-54.0,469.0,142.0,611.0,237.0,105.0,257.0,-37.0,14.0,327.0,374.0,,,,,,,,0.0,8190.0,539.0,1288.0,0.0,6363.0,11819.0,3629.0,883.0,101.0,2944.0,0.0,1577.0,5576.0,738.0,0.0,-484.0,3618.0,1720.0,7189.0,2716.0,1219.0,2767.0,158.0,744.0,,,,,0.0,701.0,775.0,-702.0,6371.0,6910.0,5524.0,2101.0,58.465183179626024,,210.3488372093023,264.69072164948454,44.054933140585476,,,,,661.2601090480065,,68.57142857142857,636.0,1185.0,549.0,-1538.0,7203.0,12026.0,4823.0,3367.0,9304.0,9304.0,9304.0
1998-08-01,813.0,1480.65,-286.0,-381.65,1099.0,1194.65,2635.0,3754.0,-1119.0,1612.0,-180.0,500.0,0.0,-1391.0,-3623.0,-1685.0,5142.3,-1802.0,-5025.27,117.0,3340.33,32850.0,47858.0,-15008.0,11329.0,-3075.0,5069.0,0.0,1487.0,4225.0,-6827.3,-3045.0,22.0,-3041.0,0.0,-26.0,-2815.0,230.0,65.0,-396.0,-2546.0,0.0,140.0,-172.0,94.0,0.0,-59.0,79.0,644.0,588.0,219.0,66.0,162.0,92.0,47.0,-565.0,369.0,,,,,,,,0.0,4423.0,536.0,-1851.0,0.0,5738.0,8197.0,3774.0,888.0,-350.0,307.0,0.0,1585.0,4994.0,773.0,0.0,-516.0,3420.0,2293.0,7132.0,2666.0,1236.0,2728.0,480.0,581.0,,,,,0.0,-196.0,-174.0,-2663.0,5593.0,6129.0,2603.0,1685.0,,,149.14958569559528,267.51687921980493,45.30791788856305,,,,,814.935073636191,,97.14285714285714,1025.0,733.0,-292.0,-2753.0,7687.0,11788.0,4101.0,322.0,9372.0,9372.0,9372.0
1998-09-01,1132.0,1590.54,-127.0,-331.54,1259.0,1463.54,2421.0,3537.0,-1116.0,1900.0,-232.0,580.0,0.0,4498.0,-1290.0,-1085.0,5572.780000000001,-1832.0,-4825.75,747.0,3740.81,32335.0,47221.0,-14886.0,11794.0,-3117.0,5124.0,0.0,5573.0,699.0,-6657.780000000001,-6920.0,59.0,-3260.0,0.0,-3719.0,-1744.0,5176.0,76.0,-206.0,-2725.0,0.0,335.0,713.0,63.0,0.0,-34.0,582.0,150.0,567.0,270.0,121.0,253.0,200.0,-71.0,432.0,297.0,,,,,,,,0.0,-3789.0,561.0,-5891.0,0.0,1541.0,5399.0,9188.0,913.0,-533.0,-3258.0,0.0,1896.0,5548.0,833.0,0.0,-583.0,3389.0,2327.0,7309.0,2533.0,1233.0,2743.0,978.0,423.0,,,,,0.0,729.0,788.0,-2467.0,5838.0,6399.0,-494.0,1085.0,,,145.63816072195962,288.5511251480458,44.95078381334305,,,,,1506.460056395506,,100.0,673.0,1270.0,597.0,-7517.0,7603.0,11931.0,4328.0,-8117.0,8688.0,8688.0,8688.0
1998-10-01,1069.0,1619.42,-179.0,-371.42,1248.0,1440.42,2724.0,3588.0,-864.0,1726.0,-337.0,544.0,0.0,-4855.0,-676.0,-25.0,6482.290000000001,-1812.0,-4695.26,1787.0,4670.32,31958.0,46513.0,-14555.0,12516.0,-3206.0,5220.0,0.0,1546.0,-455.0,-6507.290000000001,3110.0,61.0,-765.0,0.0,3814.0,-1091.0,-4201.0,96.0,-66.0,-769.0,0.0,-104.0,-83.0,-165.0,0.0,213.0,140.0,119.0,397.0,333.0,84.0,104.0,-202.0,97.0,21.0,64.0,,,,,,,,0.0,-1976.0,630.0,-7295.0,0.0,4689.0,2585.0,4561.0,981.0,-554.0,-4955.0,0.0,1609.0,5000.0,504.0,0.0,-197.0,3227.0,2434.0,7258.0,2723.0,1181.0,2717.0,927.0,476.0,,,,,0.0,85.0,146.0,-1044.0,5328.0,5958.0,-2497.0,25.0,,,132.58011503697617,266.54425266250456,43.46705925653294,,,,,2137.077436523293,,100.0,556.0,621.0,65.0,3045.0,7874.0,11666.0,3792.0,-5768.0,7899.0,7899.0,7899.0
