Tarih,usdtry,net_dis_varlik_usd,kamu_doviz_mev_usd,brut_usd,swap_toplam_usd,swap_yerli_usd,swap_yabanci_usd,swap_capa_tarih,swap_capa_tipi,swap_haric_usd,swap_capa_revizyon,altin_fiyat,altin_fiyat_kaynak,ons,ons_kaynak,altin_fiyat_etkisi,altin_miktar_etkisi,altin_deger_ima,bennet_fark,net_doviz_alimi,net_doviz_alimi_altin_haric,net_doviz_alimi_birikimli,altin_fiyat_etkisi_birikimli,akim_gecici,altin_usd,doviz_usd,eski_net_rezerv_usd,eski_swap_haric_usd,analitik_dis_varlik_usd,tanim_farki,net_rezerv_usd,swap_haric_net_rezerv_usd,swap_duzeltme_usd,swap_gozlem,kur_varyant_fark
2023-12-19,29.0053,40.96455182328747,11.60510361899377,141.60404246241924,77.78503207,54.27727804,23.50775403,2023-11-30,aylık,-36.82048024671253,-0.0,2053.57,agort03,23.122580958780404,ara_deger,0.4323922639291894,-0.025212479411872567,47.483838579522676,0.00011375770652527484,0.10249368928656855,0.12770616869844112,,,False,47.191930799784245,94.412111662635,39.23821694655805,-36.8884604727968,143.64923031308072,1.7263348767294246,40.96455182328747,-36.82048024671253,-77.78503207,False,0.07373100532590598
2023-12-20,29.0299,39.437393652751126,11.565016655241665,142.2241075494429,75.76307491,52.25532088,23.50775403,2023-11-30,aylık,-36.325681257248874,-0.0,2072.27,agort03,23.11041435915204,ara_deger,0.36190908886431755,-0.025403008362052767,47.891018364039994,9.52644750900622e-05,-0.24137272215043032,-0.21596971378837754,,,False,48.017080761099365,94.20702678834353,37.84831146507566,-37.968559502666274,144.27780695076456,1.5890821876754657,39.437393652751126,-36.325681257248874,-75.76307491,False,0.07092227163140476
2023-12-21,29.0677,39.383445301829866,9.42583248760652,143.27363747087676,77.72777436,54.22002033,23.50775403,2023-11-30,aylık,-38.34432905817013,-0.0,2087.93,agort03,23.098247759523673,ara_deger,-0.30628276529127846,-0.025241679250980645,48.227524444542254,8.066455553606966e-05,1.8382447737559244,1.863486453006905,,,False,48.379942494714584,94.89369497616218,39.881347371825086,-35.62571714430395,145.32733687219837,-0.49790206999522013,39.383445301829866,-38.34432905817013,-77.72777436,False,0.07086831892115623
2023-12-22,29.0897,39.663055411365534,9.466735098677539,145.41730607484348,76.43451985,52.92676582,23.50775403,2023-11-30,aylık,-36.77146443863447,-0.0,2074.67,agort03,23.086081159895308,ima,-0.5411377423879472,0.11145781507537926,47.896,0.0006368303860042612,1.1899126092814796,1.0784547942061002,,,False,48.07269175475687,97.3446143200866,40.08643134855293,-35.110826715963206,147.4710054761651,-0.4233759371873944,39.663055411365534,-36.77146443863447,-76.43451985,False,0.07145343896811455
2023-12-25,29.1344,40.29458790982481,9.449492730243286,146.06527634556184,76.43451985,52.92676582,23.50775403,2023-11-30,aylık,-36.13993194017519,-0.0,2051.23,agort03,23.140418223547545,ara_deger,1.9657785280903597,0.038691249544217335,47.46632007268744,0.0007693222595428484,-2.3915995654295625,-2.43029081497378,,,False,47.5295577167019,98.53571862885994,40.817209141084085,-33.450629568593335,148.11897574688342,-0.5226212312592722,40.29458790982481,-36.13993194017519,-76.43451985,False,0.07247997784163057
2023-12-26,29.2108,39.89526972900435,9.446710976762018,142.0625454122405,76.46380446,52.956050430000005,23.50775403,2023-11-30,aylık,-36.56853473099566,-0.0,2136.18,agort03,23.158530578098294,ara_deger,-1.7491638145637582,0.03732322340499201,49.47078985032201,0.0006840130696088575,2.26393477816349,2.226611554758498,,,False,49.49795517970401,92.56459023253649,38.37015466882112,-35.5878775892434,144.1162448135621,1.525115060183225,39.89526972900435,-36.56853473099566,-76.46380446,False,0.0717104365092814
2023-12-27,29.2647,38.71623314095138,9.432668915109328,141.03869448317158,74.78403897,51.27628494,23.50775403,2023-11-30,aylık,-36.067805829048616,-0.0,2060.65,agort03,23.176642932649038,ara_deger,0.14323165332376725,0.037435157756122946,47.758949259163245,5.596717556183295e-05,-0.054995534272607005,-0.09243069202872994,,,False,47.57233314213827,93.46636134103332,37.293391047917794,-36.354834758533826,143.05769995933667,1.4228420930335872,38.71623314095138,-36.067805829048616,-74.78403897,False,0.0695950352530554
2023-12-28,29.3374,36.96376403498606,9.396874740092851,140.6656890093721,72.97912792,49.47137389,23.50775403,2023-11-30,aylık,-36.01536388501393,-0.0,2066.83,agort03,23.194755287199786,ara_deger,0.2537506228419669,0.03763330691490075,47.93961607024313,9.907457939256625e-05,0.2151179659272554,0.17748465901235466,,,False,47.71500512370642,92.95068388566568,35.75948267399293,-37.57893668084579,142.68469448553722,1.2042813609931358,36.96376403498606,-36.01536388501393,-72.97912792,False,0.06653158074095845
2023-12-29,29.3973,36.70800798032472,9.397504396662278,141.07875455621883,72.25387362000001,48.74611959,23.50775403,2023-11-30,aylık,-35.545865639675284,-0.0,2077.77,agort03,23.21286764175053,ima,-0.019498808819073822,0.24215387963610996,48.231,4.896873243065078e-05,0.2949557799239061,0.05280190028779613,,,False,47.96756685159568,93.11118770462315,34.94808832783963,-38.08052457538618,143.09776003238392,1.7599196524850953,36.70800798032472,-35.545865639675284,-72.25387362000001,False,0.06593685686885566
2024-01-02,29.4382,35.975687576006685,9.41323627123941,140.67531183943169,71.23036437,47.72261034,23.50775403,2023-11-30,aylık,-35.25467679399332,-0.0,2076.93,agort03,23.32945986182348,ara_deger,-0.1595735054548654,-0.02540014731891524,48.45365507081704,4.1963636281838745e-05,-1.354777024445971,-1.3293768771270558,,,False,47.94817454342136,92.72713729601033,34.18441691407763,-38.284389537535276,142.69431731559675,1.7912706619290546,35.975687576006685,-35.25467679399332,-71.23036437,False,0.06477534087293595
2024-01-03,29.6675,34.5350875537204,9.579560798853965,139.25796404278253,71.13779035,47.63003632,23.50775403,2023-11-30,aylık,-36.6027027962796,-0.0,2070.09,agort03,23.31718979273522,ara_deger,-0.06062469346112005,-0.025368245139285758,48.26868141804326,1.59510898147322e-05,-0.9824941433323231,-0.9571258981930374,,,False,48.052725176511366,91.20523886627117,32.91681503328558,-39.581894644133776,141.29572407516642,1.6182725204348216,34.5350875537204,-36.6027027962796,-71.13779035,False,0.06204972512166947
