tarih,c_oktg10,c_oktg09,c_oktg18,c_oktg22,c_oktg23,pi,artik,y_oktg10,y_oktg09,y_oktg18,y_oktg22,y_oktg23,pi_12,yil_artik
2009-04-01,-0.0010295266908951425,-0.0021938585753605877,0.003875718174489887,-0.00108898114868322,0.0006567979294270223,0.00018504826656640105,-3.510142241155826e-05,0.02129433243667312,0.014173936079168675,0.001710721287583949,0.004687438875017196,0.019447431598328086,0.06126055254062246,-5.330773614856121e-05
2009-05-01,0.0005489702971021825,-0.0031816817658041428,0.008239209994366592,9.848681322343497e-05,0.0006846502163897938,0.0064138151274257815,2.4179572147921963e-05,0.021185894113892018,0.009913287658617879,-0.0016380793365930266,0.005459420636024905,0.017464560291743536,0.052363448506144605,-2.1634857540704655e-05
2009-06-01,-0.004534352343838951,0.0024206386269374023,0.0010740213415517176,0.00025550709557405787,0.0019019198779773978,0.0011030077294456042,-1.4726868756019876e-05,0.027247322846392915,0.00966137222717791,-0.001506322116276312,0.005858335254000473,0.016130124970712527,0.05734256575411445,-4.8267427893058934e-05
2009-07-01,-0.001822000050562505,-0.0003097715177121893,-0.001983723101170369,0.005023020298391693,0.001567024159283452,0.0025096421330645935,3.5092344834512096e-05,0.02417659978569575,0.00037092637314505163,0.0036389884099792976,0.01050874017466238,0.01523349212832906,0.05392535439039836,-3.39248141317805e-06
2009-08-01,-0.004450149133739396,0.002823984939650411,-0.003412448391705179,0.000826061340000517,0.0012726793957310504,-0.0029918194839370083,-5.194763387441183e-05,0.019751801737120947,0.0024262521170331005,0.004564140769947548,0.012383540360198593,0.014277574456566442,0.05334795357236244,-5.535586850419216e-05
2009-09-01,0.0005961967760417939,0.0009642087165782563,-0.00038478155504791047,0.0004726650998900183,0.0022198289846366947,0.003919407203153202,5.128918105434983e-05,0.01966205364073292,0.0032124215618618114,0.0035655368711254784,0.01292339506056983,0.013372096234645206,0.05272283615040063,-1.2667218534614944e-05
2009-10-01,0.008247379215831172,0.0038504608255742006,0.009703446295637916,0.00035178024388462115,0.0019901427139009564,0.024095650574155414,-4.75587206734511e-05,0.016695139228158257,0.001549406434723136,0.006515223794401538,0.012023029394007703,0.01404308430343942,0.050760467211412585,-6.541594331746503e-05
2009-11-01,0.006197144978315451,0.0020515286370231204,0.0034077514478168666,0.0007107399085623513,0.00028336912923854007,0.012687635104855266,3.710100389893792e-05,0.020952880991190508,0.0016960173064377712,0.0064037756912947415,0.012998225911235032,0.013255038107233228,0.055307263131703976,1.3251243126954915e-06
2009-12-01,0.006283363678656081,0.0009922510647517732,-0.003190086042768781,0.00020090774864450403,0.0010261076169731135,0.005293805030488485,-1.8739035768204626e-05,0.025879806633563346,0.007034462347022225,0.006132161264835212,0.012744108494210432,0.013472679956416465,0.06525803908563765,-5.1796104100221285e-06
2010-01-01,0.004356834547384172,0.005515642660803135,-0.00500522436730268,0.011539926583401236,0.0020945666743222707,0.018489264468831257,-1.2481629776878167e-05,0.026269515563644492,0.011694325213313206,0.005811588846066371,0.023924446782322924,0.014181741496951089,0.0818520828940732,-2.953500822489019e-05
2010-02-01,0.013798932928255528,0.0007558067733752276,-0.0036958764606506655,0.0023458538838847655,0.0012582383294376933,0.014476933802482828,1.3978348180277572e-05,0.04039159275663299,0.014033861662989163,0.005889312341516817,0.025174511484381323,0.015784821393284614,0.10127845292465909,4.353285854172273e-06
2010-03-01,0.0017682798582685335,0.0007956672699261042,0.000300287601290733,0.0002967749396179519,0.0026806270036973355,0.005832719906620154,-8.916766180503896e-06,0.030193088197548516,0.014978622859371994,0.010087685802016199,0.02180541342207262,0.01857302598251559,0.09560819186472802,-2.96443987969075e-05
2010-04-01,0.000405689483156535,-0.00011506393127474572,0.006905686862807358,-5.1628383778954635e-05,-0.0011933436624059436,0.0059677966063877985,1.6456237883549427e-05,0.03191344325602097,0.017370454626550163,0.012782754781038377,0.023083910079088683,0.016766768713207984,0.10194264613754567,2.5314681639493353e-05
2010-05-01,-0.012442407346458892,0.0001358365312637518,0.007873830573282442,0.0006697235619417719,0.00019773895865642238,-0.003581822262838985,-1.6544541524481787e-05,0.01875780200966271,0.02091528242787033,0.01162183633974738,0.023563502239826232,0.016157499917274443,0.09099822253157086,-1.7700402810225113e-05
2010-06-01,-0.006865606698855852,0.0002798079346976851,-1.986445433479495e-05,0.00045379457498707557,0.0005291236658961855,-0.005616715250067017,6.029727542684361e-06,0.01670060278142106,0.018454429384792685,0.010372805161560332,0.023608060656580002,0.01453480830410718,0.08367509417220198,4.3878837407140825e-06
2010-07-01,-0.0019597929396198174,0.00019480371204393302,-0.0036139371422638424,-0.0004242923984223484,0.0009976915378961356,-0.0048011740750308896,4.353155335049853e-06,0.016620684667288544,0.018893873811063906,0.008843100893352796,0.017666795359636913,0.013776954391411687,0.07577237771959378,-2.9031403160073577e-05
2010-08-01,0.007861822073353735,-0.00018124712208212934,-0.0038520646473321346,-0.00011650905564550608,0.0003074185448878294,0.004029739754330963,1.031996114916802e-05,0.029370546804103684,0.015729403828294658,0.008723542979176593,0.0167265664590187,0.0127611349794696,0.08334864401777065,3.7448967707409686e-05
2010-09-01,0.012884491324735119,0.0005993214212524401,-0.0013987956886878069,-0.0003999524680375097,0.000599087344314447,0.012266817419409604,-1.7334514167084702e-05,0.04196406184390791,0.015468415321179705,0.007852076029940445,0.016015476936376952,0.011091916229429018,0.0923564941240207,-3.545223681333809e-05
2010-10-01,0.012772945169925264,0.00027817879298547266,0.005053468573443984,-0.0005828955483199648,0.0007891231017085336,0.018316859160986132,6.039071242844307e-06,0.046547415220579286,0.011847585156408736,0.0025095592013299876,0.015343833554330529,0.009922530271370987,0.0861925187914192,2.1595387399681032e-05
2010-11-01,-0.005473949312324518,0.001415001245912645,0.0028884104990353925,0.000543681388324386,0.0009040890074985767,0.00027419761720581803,-3.0352112406640402e-06,0.034437448187013685,0.011064794907982501,0.0017425560368866202,0.01512918492758422,0.010525319490026882,0.07287806479379189,-2.1238755702021606e-05
2010-12-01,-0.007564823070698544,0.0038306087643957586,-0.0016279297963230476,0.000689570384189704,0.001652684134302793,-0.0030153504786883945,4.539105444941859e-06,0.020083220478148436,0.013806274086323442,0.003503656225472976,0.015559367603186776,0.011054477025504912,0.06401029833770977,3.302919073230881e-06
2011-01-01,0.004320223931756757,0.00152662395787859,-0.004186009647651525,0.00012610052649349456,0.0023258611045245963,0.004124278181999452,1.147830899753989e-05,0.019915939494171413,0.009603911750688443,0.004582593378343181,0.0036442185241748032,0.011228722569803373,0.04900327383790781,2.7888120726599075e-05
2011-02-01,0.00688399502528596,-0.00013499516894240938,-0.0005360204761300467,9.474704740356612e-05,0.0010059836998465301,0.007283679844156898,-3.0030283306702217e-05,0.01257250741082297,0.008751646361612964,0.007929447377067675,0.0013221491057660518,0.011005955423494763,0.04156520728320734,-1.6498395557083823e-05
2011-03-01,-0.0011203248626360906,0.001918418795522126,0.001970771798527878,0.00030839057776896876,0.0010774729072293016,0.004186376428854999,3.164721244281431e-05,0.009666051636811213,0.009879319975909009,0.009621157648903624,0.0013274701967930134,0.009342025596438087,0.03986037699508849,2.4351940233542646e-05
2011-04-01,-0.0013109585653899593,0.0009411749884972899,0.00891029297272916,-2.177601364737677e-05,0.00017014481058219176,0.008662695422544386,-2.6182770226920032e-05,0.008015836587014704,0.011026047460201324,0.011414608504628814,0.001371023784644158,0.01083733261039816,0.042646071038561884,-1.8777908325280646e-05
2011-05-01,0.012733814530318549,0.0012116137415095467,0.008814072309472022,0.00039516677649726,0.0010378249818608866,0.02420826644700491,1.577410734664511e-05,0.03427854530028792,0.012359003228206314,0.012066424044183642,0.0010816208810584607,0.011925588752223035,0.07172545503066607,1.4272824706701437e-05
2011-06-01,-0.01768436020486229,-0.00014278094127957922,0.001234832613610331,0.0003015057400396316,0.0019760010965071888,-0.01430742646013261,7.375235852109113e-06,0.02339748494571616,0.011742140338542607,0.013149720360790476,0.0008855587548795563,0.013168846187886366,0.062358788706935675,1.5038119120507065e-05
2011-07-01,-0.003081464653247864,0.00044144990873942573,-0.003816147074452036,0.0004513387588914116,0.0019404676326363673,-0.004094002009750186,-2.9646582317490594e-05,0.02230371363310636,0.011928419409257587,0.013121764332173687,0.001784343089036577,0.013994741011866853,0.06311368354715063,-1.929792829041821e-05
2011-08-01,0.00358910357198365,0.0019114766099491735,-0.0008708243892373556,0.0015829016899426424,0.0010322707564290412,0.0072606906400345395,1.5762400967388526e-05,0.017669851007912244,0.014119810939222856,0.016454573880023353,0.003504461300494568,0.014800750687665308,0.06653476557436289,-1.468224095543813e-05
2011-09-01,0.0025939844600326627,0.0010932733159936595,0.0006532339317996654,0.0008230603565887486,0.0023570967736085456,0.007526368866025868,5.720028002585351e-06,0.006719420043643767,0.014683151391235681,0.018716528831609115,0.0047784631404420895,0.016633288083090243,0.061540180056397054,9.328566376157199e-06
2011-10-01,0.010610129534437338,0.00537772953623092,0.007971025639045119,0.007271937974671643,0.0014875765483626142,0.03272134182689679,2.942594149152322e-06,0.0037986263231336737,0.020241858274216998,0.02185964212500255,0.012834278583512618,0.017815592868894198,0.0765560731796715,6.075004911468285e-06
2011-11-01,0.00866007551735952,-0.00021806786752936986,0.005410326308954048,0.0024407595409037305,0.0009726804798661441,0.017268605556943095,2.8315773890237594e-06,0.018517433017009772,0.018824129924019915,0.024485087871795513,0.014901420558616861,0.018106085117303137,0.09484649106828558,1.2334579540376756e-05
2011-12-01,0.0052884550990141225,0.0008120103545801019,-0.0009983425795887363,-6.244086778554837e-05,0.0007382688933803359,0.0057586385009087415,-1.931239869153341e-05,0.03226773208278379,0.015513704297672527,0.025425764756396442,0.014163173703956465,0.01712326100138495,0.10448171569445819,-1.1920147735974829e-05
2012-01-01,0.0029579267235705564,0.003191608509209681,-0.002952742451127998,-8.889260560415449e-05,0.002523462592347042,0.005626088519556927,-5.274248838199602e-06,0.030628454965709366,0.017103944188261895,0.0272463559335535,0.014014480334866677,0.017170347401493695,0.10613362481996647,-2.9958003918667542e-05
2012-02-01,0.005501256145852258,0.0011575477448947623,-0.001844553073293663,-2.2101103696473135e-05,0.0008448505901572719,0.005644123152110492,7.122848196336115e-06,0.02870035783501659,0.01850710834339081,0.026147529840168462,0.01396684637688856,0.01700116837876005,0.1043331699697978,1.0159195573331004e-05
2012-03-01,-0.0008933859543602248,0.0029914984608694663,0.0012914308994968157,-7.690118594328367e-05,0.0008401148624224024,0.004135486721209558,-1.7270361275617714e-05,0.029162811037456764,0.019456676559393683,0.025370815128606946,0.013607156213386122,0.016721762576726435,0.10427720506778138,-4.201644778857594e-05
2012-04-01,-0.00032905417472894297,0.004597808653284528,0.009356773040550416,-9.066108019179131e-05,0.001598403234701653,0.01515002954241429,1.675986879842717e-05,0.030732546780222657,0.023303251853662922,0.025209239861032493,0.01374684536687203,0.018384405554757195,0.11137949528109181,3.2058645445254275e-06
2012-05-01,-0.006278996785988006,-0.0028974942605198505,0.00561849076865571,-7.698549284887926e-05,0.001525322624020911,-0.0021250902765637125,-1.5427129883597082e-05,0.010600003987793049,0.019044294801938828,0.02123023817128339,0.01321275807086816,0.01874689769781195,0.08280488437112332,-2.9308358572052717e-05
2012-06-01,-0.008758659747021086,-0.0024745948650916477,7.357834935888228e-05,7.40630698770082e-05,0.0021202611997169973,-0.008954067283440947,1.1284709718898528e-05,0.020999140571584668,0.016554619604073388,0.019769374972406693,0.012840268238371047,0.01854805384304384,0.08868566669608047,-2.5790533399169813e-05
2012-07-01,0.0009104855763843109,-0.0015308219158744576,-0.003527602476727553,-7.9407443972729e-05,0.0019279573000495394,-0.0022953715791984575,4.017380942432369e-06,0.02522223047144656,0.014504330521029025,0.020358482336963,0.012239134150982194,0.018317061835690682,0.09065185946264331,1.0620146531858943e-05
2012-08-01,0.003662547975298411,0.0033893964874885238,-0.0026424825477266017,3.277700272761124e-05,0.001147015409344707,0.00558030248268615,-8.95184444650067e-06,0.025117594038654458,0.01589338798736698,0.0187777880465693,0.01061669465454985,0.018442322195177246,0.08883235187591687,-1.5435046400960606e-05
2012-09-01,0.0054330340710798414,0.0036519576535975606,-0.0017950557113512516,0.0006254037153276157,0.002392793941154441,0.01031981729755227,1.1683627744061773e-05,0.027977591973772677,0.018515670688923094,0.016463281406681598,0.010453001258180458,0.018451838525789757,0.09185122772823462,-1.0156125112958936e-05
2012-10-01,0.004263787453520154,0.008188751305249238,0.00481732094674613,0.00030413899757897144,0.0020493610994949374,0.019609733067269763,-1.362673531966549e-05,0.021352410717584747,0.021270376629749593,0.013010765780905802,0.00312305243318903,0.019259444252720803,0.07798889571099776,-2.715410315221045e-05
2012-11-01,-0.00030540886801537297,-0.0004431301790517739,0.003934201988525117,-0.00015065347032645567,0.0007221350513331282,0.0037803606592627936,2.3216136798151314e-05,0.011916037926708775,0.021139613964641778,0.011239213171490636,0.0003879801804033756,0.019019751057504003,0.06369554374584085,-7.0525549077105065e-06
2012-12-01,0.003943656762965848,-8.467153899467501e-05,-0.0009127345933956595,-0.00012606428675035285,0.0009951915711962679,0.0038132004398545583,-2.1774751668701686e-06,0.010290707833363805,0.02027349093093534,0.011429214408529223,0.00032968494023814153,0.019303694412033924,0.06163803837928361,1.1245854183175585e-05
2013-01-01,0.009607455924256708,0.0007305321597167637,-0.003564368977177027,0.007088916402514471,0.00260264751644824,0.01646109860474443,-4.084421014727974e-06,0.016893478330435762,0.01791290679764584,0.011221501519096514,0.007519416888999349,0.019516233430166095,0.07307654319133783,1.3006224994269178e-05
2013-02-01,0.002175448204099048,0.0009359672343981667,-0.0015564383964902855,0.0003091854214521331,0.0011313860427780336,0.0029989854951419925,3.4369889048970967e-06,0.013231848223639249,0.017663724430881173,0.011672856618966623,0.007874806728121781,0.019801943617807006,0.07025403858174673,8.858962330896003e-06
2013-03-01,0.005032322496441256,-0.00041104056734023723,0.0008974217702412162,-4.767525630585686e-05,0.001139858507183258,0.006624039393168912,1.3152442949276866e-05,0.01931033855950397,0.014160091066883339,0.011262015305474524,0.007961802280446502,0.020171606322334272,0.0729064531040986,4.059956945598464e-05
2013-04-01,-0.0032585489021195687,-0.0014126419767355343,0.00793077805601125,-0.0004940744326900107,0.0014627056625290623,0.004204176860119313,-2.404154687588641e-05,0.016482211383601432,0.007927152303675217,0.009309443559366998,0.007597422707866374,0.020022671145746743,0.06133784192762559,-1.059172631170946e-06
2013-05-01,-0.005369294916582512,-0.0009780962738333474,0.005992394681606795,-0.0002845048830362797,0.0020673125441123506,0.0014561995069055644,2.838835463855752e-05,0.01782497178465953,0.01004685655964044,0.009330876651953875,0.007405982046689765,0.020494448037043714,0.06514689487912051,4.375979913318062e-05
2013-06-01,0.004380059412066464,0.001059002596149778,-0.0009418837773370951,-9.418144603555993e-05,0.0032607396686205495,0.007633935224250266,-2.980122921387128e-05,0.031826517080348726,0.013862481052160749,0.008380540655686703,0.007288128920698822,0.021615450718830174,0.08297518999646458,2.0715687394090576e-06
2013-07-01,0.0005446632769700955,0.0017098476493900554,-0.0010813627464644978,-0.00023832525525652087,0.0021883492841219634,0.0031116118925922365,-1.1560316168859192e-05,0.03147883510474039,0.017282290065656562,0.011166264715893636,0.007158943836076757,0.021771813597569183,0.08884429071612221,-1.3856603814310642e-05
2013-08-01,-0.001869041395119175,0.0004668295367207744,-0.0017905860049468897,0.00044566558150773355,0.00169416171402322,-0.0010339870762154924,1.8983491598844292e-05,0.025615531590773937,0.014064999664100679,0.012222459604136456,0.0075617528576542754,0.02220275724265605,0.08168232522657126,1.4824267249871625e-05
2013-09-01,0.0017769247054850769,0.0019725889567481503,0.001152302247617465,0.0002176260777834606,0.0025090941456101033,0.007650420932957314,2.188479971305772e-05,0.02172713628299879,0.012205370837877741,0.015404818677128089,0.0071625287524554266,0.022300307387407625,0.07882437983425983,2.4217896392147997e-05
2013-10-01,0.009439841145215098,-0.0005500729516122072,0.008622183066744294,-0.0006710840220165909,0.0011643501209567698,0.017998302702378677,-6.914656908687394e-06,0.026965420972153674,0.003054711244319711,0.019115432657380964,0.006292764087288124,0.021658618666229795,0.07711936436837163,3.241674099936642e-05
2013-11-01,-0.0033015716658367704,0.00034434164903715395,0.0025319738731559497,-0.0004576567578104794,0.0009738670237845387,8.774339239181472e-05,-3.210729938578024e-06,0.023993966994398444,0.0038748691573250375,0.017427067560449483,0.005997334297293058,0.021859421838520812,0.07315695414474921,4.294296762380467e-06
2013-12-01,0.003535602597550157,0.0033000967750382777,-0.001693765674645882,-0.001600142694419719,0.0010757114861450266,0.004606070880504243,-1.1431609163617233e-05,0.02340458201480769,0.00728375147641429,0.016793853342773897,0.0045602093731452395,0.02196697904935503,0.07400459634226775,-4.778914228398268e-06
2014-01-01,0.012592867519428605,0.0010859082636736762,-0.0010864799399122388,0.004407289147993982,0.0027655438960023115,0.01978079536980415,1.5666482617814753e-05,0.026108259558024774,0.007726580803635171,0.019880220331902766,0.001419308993383067,0.022362662742632475,0.07751222648082456,1.5194051246308904e-05
2014-02-01,0.00031688712095137534,-1.0387197801477262e-05,0.0015174164876960575,0.00022201179504790147,0.0022599441536403897,0.004281921653866094,-2.3950705668152397e-05,0.024189869860020675,0.0067394720876874726,0.02316198892258687,0.0013138209528909986,0.023497720443793283,0.07889047253771064,-1.2399729268655624e-05
2014-03-01,0.005265420425933958,-0.0007603133700343696,0.004661308708187373,0.00015851865215077058,0.0019304529257313087,0.0112560755869342,6.882449651596928e-07,0.024273265155043383,0.006500527118206783,0.027111335614117684,0.001538801140146012,0.024457224091402538,0.0838550467206558,-2.6106398260603014e-05
