tarih,seri,aylik_ham,aylik_sa,saar3_ham,saar3_sa,saar6_ham,saar6_sa,yillik,ecb3,saar3_aritmetik,saar3_basit,saar6_aritmetik,saar6_basit
2006-02-01,cekirdek_b,-0.788443643229253,0.16843092583389563,-2.0269543517257183,7.476705840781417,4.5184320576426185,5.366208190983124,5.299846240029016,7.155428069512482,7.483194899625989,7.238174552569543,5.371629040909087,5.243747740129523
2006-03-01,cekirdek_b,-0.14900802742563446,0.11769811135988739,-3.7876523173144716,4.9438494458073245,3.174262745681533,5.14133864518691,5.106301080637121,7.013071049030528,4.952342597951587,4.843366138880256,5.147322504005425,5.02973680132337
2006-04-01,cekirdek_b,1.475715218100726,0.6462265771411069,2.1191212967961226,3.790330477072801,3.178403717273892,6.200326779628562,5.399113027238833,5.3853569527795075,3.7938352058884073,3.7294224573395596,6.205665574550556,6.035856061119382
2006-05-01,cekirdek_b,2.091493108828124,1.0575585378699959,14.502835346055743,7.524793871258617,5.9159643973275555,7.500747167133315,5.826559551674548,5.413631888689396,7.534230436734579,7.2859329054839606,7.508709892156529,7.262053729026752
2006-06-01,cekirdek_b,1.1283608339658802,0.8824718341098103,20.475455680949327,10.848049263318927,7.662558158374977,7.855556153826249,6.2021911275186525,7.362037963565848,10.849906798809483,10.345027796483652,7.8641824074608735,7.594196967681954
2006-07-01,cekirdek_b,0.3956744895946107,1.1989309916850877,15.42771564080423,13.303093179082492,8.569686812366628,8.442452412012248,7.280579450727442,10.546660419008536,13.304208826045173,12.555845454659575,8.453499878846937,8.142633955999568
2006-08-01,cekirdek_b,0.34680058363159016,0.9506824144664305,7.737278183298302,12.824546134740423,11.068554615851545,10.142798524262474,7.743729188094517,12.326379896022853,12.825772382720292,12.128340961045314,10.150877663701753,9.707136933264637
2006-09-01,cekirdek_b,1.4296020509385166,1.2101655523045318,9.026736917515898,14.297643569042684,14.60822750372115,12.559632306713375,8.741065735469821,13.476866099182438,14.298606048865569,13.4391158338242,12.562149910738718,11.892071815153926
2006-10-01,cekirdek_b,1.8198706932866848,0.5170752179163074,15.346168160017037,11.248189129891518,15.386934696398091,12.270939868642227,9.11205126750978,12.778687981099356,11.253552673358836,10.711692738749079,12.274589158637816,11.633769096704327
2006-11-01,cekirdek_b,0.7833790581654787,0.466061975576304,17.36665090119964,9.12730532892585,12.44893737863688,10.96052764223543,9.13357708749869,11.52409786572588,9.134726867910459,8.773210983188573,10.966182502524457,10.450775972116944
2006-12-01,cekirdek_b,0.08300994386514216,0.519472535376897,11.256977650029597,6.178771063560351,10.136212176049163,10.163439169362377,8.892361296589657,8.818188363060253,6.178809338266178,6.0104389154780336,10.17015438838702,9.724777374651117
2007-01-01,cekirdek_b,-0.3393082251017976,0.5408555289110772,2.1157386001995127,6.279285741932394,8.52953126390512,8.735358006530136,8.549607181302754,7.179350362054304,6.279348198328094,6.105560159457113,8.740380986353081,8.408626449103096
2007-02-01,cekirdek_b,-0.1135016030446967,0.7657211478315107,-1.4709768011722635,7.552962955580389,7.536140294382032,8.33727441413814,9.288076529255695,6.671179360326307,7.5537535249074805,7.30419684847794,8.341596749259296,8.038703915833256
2007-03-01,cekirdek_b,0.4847727160730564,0.7064721837704235,0.12067367622927705,8.355536185247892,5.542046377271648,7.2616318637878985,9.981756952753917,7.3967626523219865,8.356117309991017,8.052195442052046,7.262399196884095,7.03131717876504
2007-04-01,cekirdek_b,1.379469077387463,0.5351313210696373,7.208254093270261,8.330861772500109,4.63101858804662,7.300170610252676,9.877443131138408,8.080665815486698,8.331475131715905,8.029298610686286,7.30091471122809,7.0674293850717
2007-05-01,cekirdek_b,1.5094167818755944,0.5339624902968687,14.347427428837033,7.337661678007579,6.143960402192272,7.445258388601594,9.250975082086255,8.004902970057003,7.338079600605396,7.102263980547718,7.445866957587666,7.203230414512829
2007-06-01,cekirdek_b,0.5786585133882305,0.4105711915102006,14.775379021697631,6.081670488129376,7.1978930254551265,7.212575219365225,8.657120756427862,7.241609532867055,6.081885829414779,5.918660011506827,7.213474034432177,6.985427726779436
2007-07-01,cekirdek_b,-0.6263126566478316,0.1253259116217098,5.95813499171618,4.36255977431097,6.581361688810028,6.328199632718157,7.551035446225662,5.915931385321693,4.364381516401372,4.2794383737151165,6.330970271933833,6.154368492200701
2007-08-01,cekirdek_b,-0.4177293369518442,0.18691529062597745,-1.862029069846327,2.9289498095750766,5.933113373246379,5.110193566241672,6.731617347092134,4.44616722639346,2.9298725242013157,2.8912495750315514,5.112794832672951,4.996756777789635
2007-09-01,cekirdek_b,0.8684146945712401,0.705475070844086,-0.726233377885066,4.143488579978216,6.743544024754922,5.108112146615529,6.141095123119111,3.8097059451667414,4.14768531385028,4.070865092367093,5.110707357395761,4.99476255193696
2007-10-01,cekirdek_b,1.6926784953924523,0.42939609980428006,8.869850326645846,5.4143549032491745,7.40412607269183,4.887138938292956,6.0085049019404035,4.160765476286787,5.417168391132732,5.287145845097374,4.889564166404026,4.783292109406245
2007-11-01,cekirdek_b,1.1192528952603142,0.8057129264545049,15.748383795050259,8.042920920957798,6.580070951800909,5.45494006803644,6.361792156632995,5.859684320355418,8.04454216301409,7.762336388411484,5.458787470440263,5.326792981721518
2007-12-01,cekirdek_b,0.29798252795234514,0.7607123267690863,13.152184830454217,8.280163492316216,5.986053750674825,6.191685032775562,6.590251205984954,7.2434608083498775,8.281970038769671,7.983285412111485,6.1963869020758455,6.027075252239289
2008-01-01,cekirdek_b,-0.5305556302187542,0.2813875386663778,3.576913770533441,7.643258438724043,6.190409639919414,6.522977089460946,6.385706078002551,7.98791866017019,7.646854166099937,7.391251167559876,6.5266639014407435,6.339198506328625
2008-02-01,cekirdek_b,-0.007115176827687808,0.790395091232865,-0.9615237715426495,7.57784603861662,7.0679389778678825,7.8101326981709684,6.499014635734102,7.83208637948507,7.5813195533601885,7.329979826673316,7.8127028079068905,7.5461581075424
2008-03-01,cekirdek_b,1.301567316695329,1.4779603357233606,3.0622973990828584,10.67380621037688,7.989463024650045,9.470442726685512,7.364696248726843,8.63225945941679,10.68949423771417,10.198971862490414,9.479665910978552,9.09112863730095
2008-04-01,cekirdek_b,2.555639893561379,1.683600707481303,16.46065977795419,16.99496578371842,9.83003102740434,12.221741823438492,8.610305676003826,11.713140010135303,17.004955515841736,15.807824537750115,12.23653110692078,11.599537852654995
2008-05-01,cekirdek_b,2.6562608481014216,1.7222681628783931,29.373289164980765,21.38212203059988,13.194228755547833,14.271725442685312,9.83737493267338,16.306218234010416,21.382933077973853,19.535316824332227,14.291295862406761,13.432648325502772
2008-06-01,cekirdek_b,1.1137120532796807,1.0202305075617257,28.416307573497956,19.206854447451803,15.042947119899264,14.861117477002983,10.42168254960474,19.190412782378253,19.214076924697633,17.704397511685688,14.879324502750514,13.95168468708805
2008-07-01,cekirdek_b,-0.4353028541408177,0.27497041393669264,14.0784184240343,12.737326615235611,15.26338480232372,14.846417749520558,10.633928108164081,17.68612005838779,12.760486556283412,12.069876337507246,14.864750899555968,13.93885043762868
2008-08-01,cekirdek_b,-0.15898400888861852,0.4515670231897584,2.0699008173414857,7.208804907674415,14.913527460794773,14.075554962744308,10.921389037028927,12.903943632449355,7.21522649148767,6.987071778752707,14.097658600390627,13.261194301542467
2008-09-01,cekirdek_b,0.4843494164084694,0.3739180549453103,-0.4477281343974071,4.491398599120999,13.066949917001436,11.606858856506141,10.499046183086968,8.067040557887495,4.491723684141968,4.401821968287045,11.63061508011991,11.053109739986366
2008-10-01,cekirdek_b,1.2413333540294502,0.02385793500727651,6.4292721379339834,3.4486380765398117,10.187490394856713,7.993161351708644,10.00861552123511,5.031951299003534,3.450775946567375,3.3973720525693807,8.013723614278746,7.733624195038313
2008-11-01,cekirdek_b,0.6391384262123045,0.3349423821555231,9.873450989305365,2.969057071571757,5.899821741764222,5.067547563999608,9.486294335907619,3.633121275382223,2.9705667101417976,2.9308734884324394,5.073250373078242,4.958972633592573
2008-12-01,cekirdek_b,-0.2916146527240038,0.1941534649179122,6.518685681205638,2.2333869366918613,2.976585473116433,3.3562266365216864,8.84268407739457,2.881125039270005,2.23437570695848,2.211815128322847,3.357400762757279,3.306818548304946
2009-01-01,cekirdek_b,-0.46145982551083486,0.2860783424554425,-0.46875357298263864,3.3096614558624005,2.9224859406767445,3.3791264122374765,8.918290942302143,2.8365051282787324,3.3098715028817782,3.260696758115511,3.380301719135681,3.329034405342446
2009-02-01,cekirdek_b,-0.698665015077593,0.012489706016216573,-5.656463763699316,1.9879989434558931,1.8128179789605126,2.4773540047951625,8.16501308041422,2.508585756141213,1.988787345596954,1.970886053558285,2.478599287743899,2.4508797709953623
2009-03-01,cekirdek_b,-0.558906638775547,-0.4340719981638319,-6.6640440535406515,-0.5459362521918032,-0.29030461276216,0.8341498776882394,6.178487155300383,1.5711246726337835,-0.5406713271666974,-0.5420157987686913,0.8381019324148697,0.8348996647770779
2009-04-01,cekirdek_b,0.7538076286691231,-0.12373160118042126,-2.0217265185228595,-2.1616387921402413,-1.248292762207892,0.5367991025195362,4.313003948404837,-0.25406394641122043,-2.1595802325315994,-2.1812555733121464,0.5410577133586614,0.5397205924016824
2009-05-01,cekirdek_b,1.3913511477086082,0.5230474958211939,6.4910418710024675,-0.14845243675503106,0.23343487877856006,0.9141195640266275,3.027680194340876,-0.9552427471767655,-0.13893586259952073,-0.13902441409223698,0.9197857119112918,0.915930819733024
2009-06-01,cekirdek_b,0.4077883739883159,0.38915452031038633,10.692734939943715,3.195082587800391,1.6445386233204573,1.3073063611279245,2.3083941786784523,0.27273213729397394,3.199873715149848,3.153881659804636,1.3137780512698871,1.3059329305179723
2009-07-01,cekirdek_b,0.01934885976535572,0.689917529609918,7.500216429166318,6.59914281804459,2.6288731528064435,2.1248522127698344,2.775574696409344,3.1813914987858904,6.6001006037866405,6.408478182965993,2.1342073631394953,2.1136113048269234
2009-08-01,cekirdek_b,-0.27715667659351517,0.3370983354652246,0.5968327595284872,5.812573419407752,3.501988046052462,2.788857409630463,2.6539286602967005,5.194926502108288,5.814093360261707,5.664681541542116,2.7980840569095777,2.7628285637249395
2009-09-01,cekirdek_b,0.2779269697462228,0.21700721981274818,0.07741790466153642,5.08864864943952,5.251332977756951,4.137561794096367,2.4430493021019517,5.829812307728299,5.091165974479539,4.976092339551563,4.141584277824362,4.0649869996781
2009-10-01,cekirdek_b,1.9078372564748536,0.7198693232902231,7.852530545419167,5.213745514341395,7.676229391940681,5.904178786791392,3.1174644829006226,5.370370137447167,5.2166213746903,5.095899514272784,5.906290174579398,5.752188848619388
2009-11-01,cekirdek_b,0.6134882351507054,0.32071786986611617,11.757467786955589,5.14505593999961,6.030407415008865,5.478286634448781,3.0911826336406323,5.149274460232034,5.147993530601358,5.03037765187635,5.480561467906098,5.347529596709233
2009-12-01,cekirdek_b,-0.20743615306972885,0.3064844819257173,9.609421611370195,5.521067928574963,4.7350366061392535,5.304636330313817,3.1782170495672224,5.293448456847938,5.523369521301413,5.388286700328226,5.307064493363067,5.182189519939895
2010-01-01,cekirdek_b,-0.28976074248177053,0.3958009026076903,0.45616164770061474,4.169542753591271,4.088670097106117,4.69034225572893,3.356194396079726,4.942055963944014,4.1696380440541025,4.092013017598095,4.691929973674913,4.593956265935439
2010-02-01,cekirdek_b,-0.1895273162828226,0.4433603844494982,-2.712687824960136,4.679868493045425,4.271681949038864,4.912204382965202,3.8861221657214395,4.78719087443602,4.68006918645667,4.582583075931623,4.913792225420033,4.806480363903987
2010-03-01,cekirdek_b,0.5190192581093989,0.5957464150117886,0.1512682445880209,5.89259702888878,4.773673152822533,5.706669251370244,5.012231479530027,4.913931176700648,5.8930546262358385,5.739630808275908,5.708063932189611,5.563958754302067
2010-04-01,cekirdek_b,0.900435389160803,-0.001990147185870761,5.019411617798841,4.224262877145435,2.712448075313678,4.196899223260653,5.1650565557080474,4.929796126129693,4.228260808566575,4.148466609101664,4.198945647189967,4.12023981334988
2010-05-01,cekirdek_b,1.2294146526697691,0.419883607488325,11.119949113620752,4.126855062869894,3.9738485307308835,4.40299562069868,4.997092913184087,4.743144006597788,4.130762093032803,4.054559501256971,4.4050844860470395,4.318571288594297
2010-06-01,cekirdek_b,-0.012335428614862476,0.043897595037356574,8.788944162309619,1.8607088064199084,4.380796743677817,3.857089265563385,4.557766655218298,3.395318470972053,1.8628831459050144,1.8471642213592432,3.8600509962333662,3.793397514817576
2010-07-01,cekirdek_b,-0.32677750259337834,0.2972282395300896,3.592090872235598,3.0853599437944856,4.303309782862286,3.653247192585307,4.195934671294221,3.0190053505795955,3.0868688647035514,3.0440377682230846,3.656124734072441,3.5962521886623744
2010-08-01,cekirdek_b,-0.463932569564518,0.15561563516925947,-3.1673963745900147,2.0045058462972998,3.730583664582565,3.0602173295644963,4.000780902171686,2.3153270040955576,2.0051612785986217,1.9869658789468225,3.0629385723000446,3.020762690101897
2010-09-01,cekirdek_b,0.04972336177493375,0.04031443693903736,-2.926770243593113,1.9898931155064359,2.7642650517426093,1.9252804942742952,3.764105153570818,2.3578923421837317,1.9905663788983397,1.9726332465535457,1.9267064349887564,1.9098987339563944
2010-10-01,cekirdek_b,1.1739714230216025,0.022924827985604246,3.0530080072933785,0.8787311445646928,3.3221978577147926,1.9760771490584528,3.016871834121493,1.622553780191538,0.8789406367208263,0.8754196003756043,1.9774273186957014,1.9597286842993444
2010-11-01,cekirdek_b,0.7981355467701734,0.5189807861792683,8.379902599148714,2.350671757127576,2.4436828181411574,2.177442205324276,3.205929869671942,1.7383849313184374,2.353900268644571,2.32888020441564,2.1793943910477953,2.157923041681231
2010-12-01,cekirdek_b,0.06699749175642644,0.6117906774991466,8.454771509443226,4.709483996556441,2.6063104926533853,3.340742599367008,3.489750411102799,2.638415685303719,4.7136550556923895,4.614785166656077,3.3438893329708064,3.2937092066048113
2011-01-01,cekirdek_b,-0.04868375012625492,0.5746864042529332,3.30647501525847,7.039129469566552,3.1796636791993294,3.913288677188209,3.739965413639257,4.6871314023230415,7.0392218564682585,6.8218314717253925,3.9172445249612275,3.8486255360504984
2011-02-01,cekirdek_b,0.2679409844001279,0.8132432408854529,1.1500108261491837,8.298043058423389,4.7025707480044865,5.282370114905621,4.215444032411786,6.677367125378986,8.298747148686637,7.9988812905501305,5.2878685708503514,5.163880747482885
2011-03-01,cekirdek_b,0.5709078394239508,0.6086911462164668,3.2029091181040137,8.284698393396518,5.796256680063139,6.482087195430664,4.269240732596691,7.8750197697124324,8.285409795661792,7.986483165419411,6.485805659024213,6.300634166037744
2011-04-01,cekirdek_b,1.425209280566131,0.4976928477356424,9.426250614578846,7.95349556059195,6.322341138296994,7.495340308324416,4.8115354709898694,8.177983955828738,7.95458762716077,7.678508939350248,7.49601160736062,7.25017020553782
