tarih,medyan,medyan_ham,difuzyon_0,difuzyon_hedef,difuzyon_mansete_gore,kesit_n,kirpma_05,kirpma_08,kirpma_10,medyan_saar3,kirpma_05_saar3,kirpma_08_saar3,kirpma_10_saar3
2016-03-01,0.42756679508240136,0.11293768779376823,69.2104114410966,49.108869956557946,69.2104114410966,44,-0.17871266045197404,-0.22724076827722936,-0.2539444400967185,6.052755660436415,3.040812151364114,3.0875695273288484,2.5900464545369317
2016-04-01,0.5187937168825485,0.30101980830639086,66.23246361045808,54.370593979065106,61.3212762269151,44,0.017114689698335878,-0.10278078191417121,-0.13884242846990436,5.349511778071059,0.6483152982005969,0.18705674051420207,-0.30006705310401394
2016-05-01,0.6035831662052793,0.16542107383228366,86.88969080673257,75.45124506872529,31.318801837881587,44,0.742419599026221,0.6341695824168224,0.5800554449927239,6.379014741732769,2.348186143497011,1.2233988817284658,0.7516514292374321
2016-06-01,0.6108763272449025,0.6148516204694587,86.78631526364038,82.35294670484686,29.67101069702081,44,1.3654018138813642,1.3889344796014451,1.4538880496927007,7.157616790569921,8.838814364806357,7.957574206066331,7.849399509412014
2016-07-01,0.8346661620238116,0.8507767785754572,73.71616068646728,69.41554565233767,30.040333426982436,44,1.436114598741397,1.4783310878991063,1.6316885577255982,8.51154280970212,15.134022613099084,14.940724914856096,15.689156419258477
2016-08-01,0.23856000076813988,0.11602170005771129,54.11751082607523,43.52150469115891,49.248830524862775,44,0.005046570753515358,-0.04329102697224481,-0.04805354888252423,6.948339575438278,11.822281404831902,11.899463981887926,12.850070269295033
2016-09-01,0.4320113793336189,0.14062219806267873,61.66365768892259,47.88403343765982,47.88403343765982,44,0.28612218196001493,0.2631527197614251,0.19909014495928895,6.189914971818422,7.13217791429166,7.008295814619636,7.368640747518396
2016-10-01,0.7362764517376608,0.6585145484491628,83.29777385271451,73.15492602955132,63.73468699456206,44,0.5923870212126756,0.6217434909431869,0.5805094154574653,5.774827128702609,3.592038061843761,3.418851480108853,2.965749833080289
2016-11-01,0.6800515504048477,0.605116454185195,72.6814424458893,70.88231325917441,70.08054607870372,44,0.3949435695552805,0.33132415869633147,0.31205151271995224,7.649107735768634,5.214433318894374,4.974834885894808,4.455064518012142
2016-12-01,1.233800069692803,0.9766007400599408,100.0,94.89769126877647,36.58131320577163,44,1.7713913310749734,1.7905810668265432,1.6568155513894838,11.13101673135346,11.610461011592509,11.543799342325102,10.687885277065611
2017-01-01,1.1495630939021284,2.078832614334347,73.01248396156566,70.52246881284847,46.97268822655184,44,1.3988031962615133,1.1248661566294065,1.252789474938308,12.965828155165315,15.230562945061465,13.788709436897118,13.675673409488432
2017-02-01,1.046052355111704,1.0401237928266749,95.01929366563577,90.15520081817272,46.32741056638907,44,1.2400726830478992,1.2183008305514387,1.218669974229308,14.613852259565995,19.13969917064051,17.84748334034143,17.822037098529385
2017-03-01,1.2320722726737454,0.78305832953669,90.30975663159148,83.24565265446438,54.32720389440772,44,1.04086823558268,1.0218288201705734,1.0480667665953545,14.606020852576695,15.753689107398895,14.322195265331516,15.022968298290728
2017-04-01,0.56618061686311,1.0640226485082227,83.54112222543935,73.85986300174194,41.374461816646736,44,0.6310169690709769,0.7022218819857141,0.7022218819857141,11.989648458272884,12.290227122047215,12.425505771464906,12.544053513031628
2017-05-01,0.88227741705178,0.0011455330584331236,68.446536854232,68.14368546700597,61.33301216377477,44,0.4722338688818613,0.6061725273864172,0.6061508168986721,11.265052632607686,8.921770022855746,9.72958081123949,9.843816255591697
2017-06-01,0.598550620542837,-0.07000181932431682,78.52050946098605,65.21325511277823,58.202391873663586,44,0.5875205907057065,0.5906714882608313,0.5906714882608313,8.50241673694887,6.976713041399418,7.866397555722782,7.866304471717944
2017-07-01,0.6844436427927425,0.43523749152467595,80.61334403632763,58.058782942321564,56.979570443476646,44,0.6014977740121806,0.6107532783742996,0.6107532783742996,9.013310446573408,6.85117386423908,7.474877394671564,7.474784620423103
2017-08-01,0.9654785391669307,0.661571652529469,82.52932253061819,76.17346538626848,25.173493665928564,44,0.9513337152919465,0.8474838618036584,0.8474838618036584,9.374057855494211,8.90547530352066,8.510607206449961,8.510607206449961
2017-09-01,0.7394373583875069,0.7033204542106875,86.76722910606094,64.1467980909219,42.61835735031822,44,0.8501130482239234,0.8645699783284513,0.7658205106688046,9.987417610079707,10.046727157724344,9.697285384062916,9.268084193385807
2017-10-01,1.0137604092965047,1.3271100597240126,94.33885470751653,86.34923484789977,31.231635306388412,44,1.2782679834873236,1.14155101683513,1.14155101683513,11.433438484457659,13.038759090285845,12.030922586592752,11.593357682630344
2017-11-01,1.1360945312504755,1.3380166736798094,96.58422061543969,94.23875091868992,41.45781658626888,44,1.468861394041271,1.3330943823717414,1.3332331013026835,12.189442314495924,15.376886168665372,14.20566640234222,13.760944784769347
2017-12-01,1.0555572476962372,0.6569335778168206,96.01996858953453,84.43257107944207,45.132648435927265,44,1.1149339332421435,1.0885041751731093,1.12406721114,13.602616219311603,16.59038417431247,15.221505370875477,15.384223614345016
2018-01-01,0.39555393462544775,1.323035462353217,61.52869628957558,49.84137272647959,61.52869628957558,44,-0.1264853534923496,-0.1264853534923496,-0.33320622607564854,10.854077732378098,10.284369982155471,9.576761875340623,8.83517444104951
2018-02-01,1.1417072160549324,0.838038509225858,89.16779722421944,89.16779722421944,52.37723218701783,44,1.1736705810736934,1.1744236263442345,1.1956480342357114,10.878755014105558,8.999663072509879,8.888565942331805,8.241909080066412
2018-03-01,1.0772988057324184,0.801112681488636,96.824260202721,79.04420175936609,50.8059412482612,44,1.0281879756848944,1.0713702383807695,1.0713702383807695,10.974393626240131,8.624750495877787,8.814489158055316,8.015466528003913
2018-04-01,1.0135428402924918,1.0174555386718742,76.27289287672716,74.1252599924269,44.940546577308936,44,0.996451259539345,0.996451259539345,0.996451259539345,13.724684558487898,13.570687603492914,13.76833020202508,13.86392091482167
2018-05-01,1.5704086522462468,1.502559705543427,88.48494383921695,86.63639951946769,47.65021185271999,44,1.8327380470921715,1.9347282029661912,1.9347282029661912,15.669125918945625,16.568809930504138,17.238878817106063,17.238878817106063
2018-06-01,1.5951187406515688,1.8045039537593066,97.22415742281143,92.11983754926983,34.39743195968956,44,3.577350876608977,3.758413466797585,3.758413466797585,18.058396516722787,28.860945966470975,30.29669870567371,30.29669870567371
2018-07-01,1.1606936729264827,0.807961108356503,78.58510135006857,78.58510135006857,69.41372965972604,44,1.004934141847555,0.9803820706562563,1.0421691151905694,18.74557155574257,28.903762756188755,30.2147986069075,30.52996799752532
2018-08-01,1.7586970177492223,1.3269142388996125,95.63116186122241,95.24799009062153,35.78820205528033,44,2.606554709996917,2.682810802991001,2.4724674223262384,19.63020054274669,32.864863712650404,34.07802173751187,33.30259334813492
2018-09-01,7.046249529362347,6.556172685508099,99.28671545089782,95.65811454754956,51.6431862576939,44,6.433908503112694,6.7209780068187355,6.09024889911371,48.015637971168076,48.473315451886,50.431823826069234,45.961596175796984
2018-10-01,2.1672994921672295,2.3588296232583295,85.62787618036965,82.20328623731848,52.31581055523415,44,1.9482240452125872,1.8621938011032686,1.942736990857135,53.8879124389116,53.98557417278804,55.64130684785014,51.13871549434463
2018-11-01,-0.09366349106160188,-0.010047363735365966,44.70648451467261,43.697258341538536,54.02309461126036,44,-0.6950805669892394,-0.7883905779119382,-0.6202944704033978,43.24130543506863,35.473887195159804,36.044179796464505,34.0313716268122
2018-12-01,0.6581825931286867,0.11799008500077424,69.75494358789588,54.70576381433682,67.07563048187308,44,0.4623215561843942,0.45700247832778457,0.5120810345852639,11.491505863556295,7.081833803267079,6.298026421873648,7.589996446430747
2019-01-01,0.7881546895865732,1.2506322705869932,62.003821641268395,54.381409984917795,64.28795531940283,45,0.22740708470318488,0.4196450871850562,0.4196450871850562,5.546912394742964,-0.02140560403658398,0.3535997259567658,1.2528638511198453
2019-02-01,0.23386330500383412,0.24833848636316436,76.85870279095221,42.36167721994311,42.36167721994311,45,0.42873280747279013,0.44963020467630144,0.42238087876165537,6.931741858015394,4.5667322330809945,5.436025303793723,5.55293622298203
2019-03-01,1.0059748066098662,0.5413224593924237,87.81354567313532,68.2036550978556,47.80662818059442,45,0.969793516043833,1.173595959013913,1.1865629137443863,8.420473793114791,6.701147486860681,8.484583043955451,8.423041547711673
2019-04-01,0.979968972090095,1.4299133561550992,88.59540611023867,79.75234617204498,33.750205268394915,45,1.0799393812498284,1.0041671222736144,1.0454650966080064,9.249644282013247,10.376973235511965,11.030881451265873,11.149880833899983
2019-05-01,0.9268535728800043,0.7400053745459934,90.02372108883824,55.928751040772376,36.38099831133135,45,0.977334340862541,0.8028374422652994,0.8349280867822436,12.293961475501902,12.80335462182778,12.595959965066395,12.981669631427039
2019-06-01,1.1014375965557877,0.24966752302648665,85.27449235466442,80.00485400487605,67.62153105138088,45,0.9101819006995755,0.8561843141599056,0.9193899207333197,12.719370854465573,12.537353852535137,11.188580439433915,11.79224051523089
2019-07-01,0.6025383215481073,0.5453464106109696,82.5378595169408,58.76139191344235,20.6859395835775,45,0.9326405167383557,0.971908530712577,0.971908530712577,11.046010895904868,11.882536200755055,11.046454725027989,11.466794748214415
2019-08-01,0.8092097794337505,0.20264670275289554,77.5922261052443,66.20738361857119,21.833916701343284,45,0.6477296601790449,0.49158245554752067,0.49158245554752067,10.529104714503168,10.429909915345048,9.683649666441973,9.959143432993223
2019-09-01,1.0255281344247136,0.8991015293407623,66.68039583839527,62.647457319061076,48.895912108565135,45,0.8018238074462958,0.8179026856584,0.8173298063572413,10.196743592675372,9.95614594265879,9.517099645686589,9.514609009073727
2019-10-01,0.7609242140636185,0.7488589549693003,95.369995152835,92.21651736922773,31.621332042026744,45,0.9662551906947423,0.9818370304526095,0.9464369275830599,10.891259956883093,10.102916517578443,9.560272806839421,9.403921727069031
2019-11-01,0.5000180187193282,0.2793379886235625,71.9649731280656,48.583616024513844,48.583616024513844,45,0.3652117473257049,0.31149793116194785,0.29364890010433065,9.539173235984876,8.874936417325486,8.779611628964235,8.547286432467471
2019-12-01,0.9760242539931685,0.43647292702235774,93.11334970008896,82.39254221188452,35.54769080287609,45,1.5692454769467792,1.609892945524196,1.6396948776320794,9.324103102937897,12.240212633662795,12.2513985673121,12.147172767522218
2020-01-01,0.5709621981535129,1.2047029910854157,68.0552343999248,61.068412441595676,68.10183512432798,45,-0.09352273091054497,-0.0051715739780999245,-0.0051715739780999245,8.50239870281142,7.617422073117219,7.939966024503242,7.991257473815105
2020-02-01,0.9375098889937261,0.4513039708621047,74.90771549626658,62.48321922590845,56.84494786977838,45,0.5767057858657396,0.5891590700795206,0.5664520554088727,10.403383699525337,8.52578241811548,9.137230457716106,9.167982356465899
2020-03-01,1.5698606263454984,0.9228466774954258,91.26164942165381,80.63603099804966,58.45203096194902,45,1.1326778554128383,1.1250939746474289,1.1356278240444564,13.03257380922167,6.658397195740529,7.054649880254593,7.002828909413283
2020-04-01,0.7145938481627923,0.5570884565875289,73.6170172561605,63.18035797403535,63.18035797403535,45,0.7049187428527071,0.6806388085735371,0.6319767239856389,13.677058231980954,10.096335883893847,10.011567112489761,9.746277673678128
