Dönem,CPI_REER,PPI_REER,Composite_REER,MA_10Y,MA_5Y,Deviation_10Y,Deviation_5Y,PPI_MA_10Y,CPI_MA_10Y,PPI_Deviation_10Y,CPI_Deviation_10Y,PPI_MA_5Y,CPI_MA_5Y,PPI_Deviation_5Y,CPI_Deviation_5Y,USDTRY,High,Low,USDTRY_Change_1M,USDTRY_Change_3M,USDTRY_Change_6M,USDTRY_Change_12M,USDTRY_Forward_1M,USDTRY_Forward_3M,USDTRY_Forward_6M,USDTRY_Forward_12M
2017-04-01,128.3067443032439,94.09383092434801,118.04287028957512,139.5379797884676,132.50500258398972,-15.404486671999951,-10.914404748792501,108.33497103251537,152.91069782673287,-13.14546906916425,-16.090406932396814,103.4425279897368,144.96034883866955,-9.037575982594252,-11.488386078568222,3.651475489139557,3.739150047302246,3.5413999557495117,-0.5707898218535568,-2.262278471856549,18.937968802884452,28.90420334728838,-2.310770369830961,-2.6050971283100632,0.6299810952442142,11.181135097467143
2017-05-01,130.11285425522948,95.66986372858157,119.7799570972351,139.30666347466058,132.16834409468922,-14.017065580626248,-9.3731877192762,108.1819792135818,152.6458138722658,-11.565803820521504,-14.76159682694733,103.26070050972777,144.5573342025299,-7.351138181007297,-9.99221521826294,3.56709827547488,3.6413700580596924,3.5201001167297363,-2.310770369830961,-2.7636555179259448,8.816151015561879,21.394549510532922,-1.3308008816439676,-1.6219249777054356,8.880442426266244,23.604254544728054
2017-06-01,129.9755054064949,96.0965523465183,119.81181948850191,139.05627542535922,131.8166615717068,-13.83932934920804,-9.107226613135227,108.02104916036295,152.35708668178623,-11.03904924691308,-14.690213473323762,103.05259907539912,144.1441169272672,-6.749996401149848,-9.829476098508788,3.5196273001757534,3.5511999130249023,3.480299949645996,-1.3308008816439676,-4.160999130688092,0.6416981203757999,20.76249505024288,1.0433975737558665,-1.4090149954077757,9.121199813202985,31.462065355237744
2017-07-01,126.89534774976723,94.25362146272892,117.10282986365573,138.76873529779309,131.42160114464292,-15.612958774642607,-10.89529510847149,107.8307725287468,152.02786219881293,-12.591165534308244,-16.53151868713309,102.81429600706267,143.68187477503446,-8.326346507051595,-11.683120819205783,3.5563510060310364,3.6458899974823,3.5139999389648438,1.0433975737558665,-2.6050971283100632,-4.808441048661893,19.991233560116918,-1.3246270794276205,3.3216093739692365,6.1412200766210345,33.97329040255963
2017-08-01,127.11573698726129,94.01670554638851,117.18602755499944,138.47688926749998,131.00547015145094,-15.37502887674805,-10.548752338719376,107.62851341285992,151.69762177663142,-12.647027664738712,-16.20452878659229,102.55067488682752,143.20038240771814,-8.321709583927067,-11.232264292884969,3.509242617565653,3.558419942855835,3.4344000816345215,-1.3246270794276205,-1.6219249777054356,-4.340756076488406,18.53294579475635,-1.117260848126811,10.67551626883494,7.811297671106887,67.68740172046633
2017-09-01,128.24848622356066,93.88356230535983,117.93900904810042,138.21915786072884,130.58781039265835,-14.672458671078669,-9.68605056362064,107.43895949320161,151.41067144681193,-12.616835877584537,-15.297590983464971,102.28745760007217,142.71653301805244,-8.215958722495818,-10.137610890997259,3.4700352237338112,3.5950798988342285,3.389169931411743,-1.117260848126811,-1.4090149954077757,-5.511385024385684,17.03339054414217,5.891694392220503,10.680707580029036,12.02270364771949,82.93916476508213
2017-10-01,125.04163127159676,91.01114068290742,114.83248409498995,137.89870131652663,130.15674763204987,-16.726928536180694,-11.773698879124776,107.19859051526065,151.05589165992635,-15.10043159573894,-17.221612545173514,102.0150890353948,142.21745845918775,-10.786588980645284,-12.077158018204887,3.6744790944186123,3.842780113220215,3.5596001148223877,5.891694392220503,3.3216093739692365,0.6299810952442142,19.687255521410087,5.698584324951272,2.728965140725137,10.48509985531696,58.787819265896445
2017-11-01,119.70542314948625,87.25792391039371,109.97117337775849,137.4842598165214,129.62015020207,-20.011808242980166,-15.15889064599905,106.90483552136092,150.58972737159016,-18.377944753529423,-20.508905063553794,101.69265951256646,141.58907478328584,-14.194471529568965,-15.455748734352834,3.883872384116763,3.980760097503662,3.784600019454956,5.698584324951272,10.67551626883494,8.880442426266244,18.479506656977797,-1.112622685252429,-2.587942387158837,13.522917238725164,38.25757373903005
2017-12-01,120.83612106230896,88.1284262159937,111.02381260841437,137.08520743611243,129.06633871869445,-19.011091944288573,-13.979265461000276,106.6394677833622,150.1333815730054,-17.358527712247813,-19.51415481602941,101.33110227051606,140.9528686250566,-13.029243498482984,-14.271967473226413,3.8406595389048257,3.946510076522827,3.7643001079559326,-1.112622685252429,10.680707580029036,9.121199813202985,9.821428501335848,-1.7159862838321271,1.2124932131646338,20.47344198952956,38.3108054002006
2018-01-01,121.791445572029,88.18329459145774,111.70900027785761,136.67660430916183,128.5456817010482,-18.26765023721808,-13.097819545853561,106.36619661717764,149.66677903429792,-17.09462461195444,-18.624930423525015,100.99122320931936,140.35473534036058,-12.68221951457631,-13.225980386992678,3.774754348008529,3.8317298889160156,3.7163000106811523,-1.7159862838321271,2.728965140725137,6.1412200766210345,1.037482080906238,0.22797924376349865,7.550095247204069,26.221735821245716,42.12661084131557
