Tarih,TP.TUKFIY2025.072
2005-01-01,3.53315078
2005-02-01,3.54941549
2005-03-01,3.60762248
2005-04-01,3.74596243
2005-05-01,3.69967935
2005-06-01,3.74691849
2005-07-01,3.79778262
2005-08-01,3.85137247
2005-09-01,3.96417832
2005-10-01,3.98176424
2005-11-01,3.87725086
2005-12-01,3.87065214
2006-01-01,3.95571283
2006-02-01,3.94702873
2006-03-01,3.97239939
2006-04-01,4.06780772
2006-05-01,4.157635
2006-06-01,4.36452409
2006-07-01,4.49235321
2006-08-01,4.41849703
2006-09-01,4.2361139
2006-10-01,4.17943337
2006-11-01,4.15645309
2006-12-01,4.1906713
2007-01-01,4.14498398
2007-02-01,4.16535538
2007-03-01,4.30433007
2007-04-01,4.37484958
2007-05-01,4.44438403
2007-06-01,4.43158327
2007-07-01,4.40451888
2007-08-01,4.38203911
2007-09-01,4.39300065
2007-10-01,4.3880792
2007-11-01,4.68452978
2007-12-01,4.69003192
2008-01-01,4.72586533
2008-02-01,4.76371671
2008-03-01,4.89320843
2008-04-01,5.06744665
2008-05-01,5.18405048
2008-06-01,5.30008488
2008-07-01,5.33634133
2008-08-01,5.08722227
2008-09-01,5.05454418
2008-10-01,4.96373219
2008-11-01,4.79149929
2008-12-01,4.48862386
2009-01-01,4.50979825
2009-02-01,4.60101384
2009-03-01,4.64082677
2009-04-01,4.63496607
2009-05-01,4.6798223
2009-06-01,4.82569397
2009-07-01,4.76754395
2009-08-01,4.95704807
2009-09-01,4.96736324
2009-10-01,4.99584734
2009-11-01,5.10901867
2009-12-01,5.12887643
2010-01-01,5.49927576
2010-02-01,5.54128098
2010-03-01,5.61303188
2010-04-01,5.59738318
2010-05-01,5.55547619
2010-06-01,5.50168209
2010-07-01,5.51258266
2010-08-01,5.49174811
2010-09-01,5.53065885
2010-10-01,5.55273062
2010-11-01,5.6347313
2010-12-01,5.87699493
2011-01-01,5.9777397
2011-02-01,6.02034114
2011-03-01,6.18811381
2011-04-01,6.25469555
2011-05-01,6.32037093
2011-06-01,6.29086572
2011-07-01,6.38285643
2011-08-01,6.5210872
2011-09-01,6.58519673
2011-10-01,6.58083331
2011-11-01,6.48804782
2011-12-01,6.52163506
2012-01-01,6.69355245
2012-02-01,6.75909631
2012-03-01,6.98984368
2012-04-01,6.97035424
2012-05-01,6.67426998
2012-06-01,6.43400464
2012-07-01,6.42973248
2012-08-01,6.70992347
2012-09-01,6.99482722
2012-10-01,7.32904554
2012-11-01,7.20783261
2012-12-01,7.17680089
2013-01-01,7.20569251
2013-02-01,7.31330382
2013-03-01,7.25924294
2013-04-01,7.08844115
2013-05-01,7.02768032
2013-06-01,7.2860324
2013-07-01,7.51459441
2013-08-01,7.56925598
2013-09-01,7.71865605
2013-10-01,7.6251334
2013-11-01,7.66985926
2013-12-01,7.95128926
2014-01-01,8.08639322
2014-02-01,8.10309102
2014-03-01,8.02167387
2014-04-01,7.85233035
2014-05-01,7.76264916
2014-06-01,7.8559701
2014-07-01,7.93635075
2014-08-01,7.87119353
2014-09-01,7.79642839
2014-10-01,7.71261376
2014-11-01,7.46998738
2014-12-01,7.16591349
2015-01-01,6.91999376
2015-02-01,7.07109321
2015-03-01,7.23362577
2015-04-01,7.28653066
2015-05-01,7.47890031
2015-06-01,7.42540018
2015-07-01,7.39513052
2015-08-01,7.2704517
2015-09-01,7.32699182
2015-10-01,7.38517275
2015-11-01,7.28891221
2015-12-01,7.21579541
2016-01-01,7.18507589
2016-02-01,7.09902581
2016-03-01,7.21859654
2016-04-01,7.27857293
2016-05-01,7.45819164
2016-06-01,7.49180631
2016-07-01,7.4387259
2016-08-01,7.38348876
2016-09-01,7.72795729
2016-10-01,7.99876448
2016-11-01,8.04716632
2016-12-01,8.35488758
2017-01-01,8.76987312
2017-02-01,8.95826603
2017-03-01,8.77721004
2017-04-01,8.72117712
2017-05-01,8.57005036
2017-06-01,8.46920805
2017-07-01,8.5254347
2017-08-01,8.76765323
2017-09-01,8.93545148
2017-10-01,9.17225901
2017-11-01,9.47932218
2017-12-01,9.54164963
2018-01-01,9.7602753
2018-02-01,9.64842033
2018-03-01,9.682197
2018-04-01,10.05272353
2018-05-01,10.33855721
2018-06-01,10.50071644
2018-07-01,10.5935387
2018-08-01,11.06575708
2018-09-01,11.73819553
2018-10-01,11.89435179
2018-11-01,11.70021732
2018-12-01,11.07016748
2019-01-01,11.26395552
2019-02-01,11.50240219
2019-03-01,11.89503191
2019-04-01,12.06512056
2019-05-01,12.19630521
2019-06-01,12.03457258
2019-07-01,12.02465621
2019-08-01,11.71908681
2019-09-01,11.92272883
2019-10-01,12.14334246
2019-11-01,12.26233821
2019-12-01,12.30452906
2020-01-01,12.55597144
2020-02-01,12.40751129
2020-03-01,11.64885931
2020-04-01,10.73641195
2020-05-01,11.24398407
2020-06-01,11.72632875
2020-07-01,12.25420303
2020-08-01,12.54515617
2020-09-01,12.65775205
2020-10-01,12.92252975
2020-11-01,13.11571155
2020-12-01,13.42998912
2021-01-01,13.70387888
2021-02-01,13.77744512
2021-03-01,13.67620311
2021-04-01,13.66645632
2021-05-01,14.08507089
2021-06-01,14.7382022
2021-07-01,15.07769089
2021-08-01,15.26728334
2021-09-01,15.24803739
2021-10-01,16.1815108
2021-11-01,17.70835862
2021-12-01,21.58009442
2022-01-01,25.97525239
2022-02-01,28.11974976
2022-03-01,33.56559257
2022-04-01,34.8679019
2022-05-01,36.12832262
2022-06-01,42.62226428
2022-07-01,40.03791526
2022-08-01,37.79603867
2022-09-01,37.45751983
2022-10-01,38.54768646
2022-11-01,39.01177567
2022-12-01,36.08502575
2023-01-01,39.75489625
2023-02-01,40.45346678
2023-03-01,40.30694935
2023-04-01,40.42571318
2023-05-01,39.40213675
2023-06-01,42.57318773
2023-07-01,52.48043599
2023-08-01,63.06387075
2023-09-01,65.08004901
2023-10-01,64.56081768
2023-11-01,64.33852246
2023-12-01,63.95648474
2024-01-01,71.16712744
2024-02-01,75.50292734
2024-03-01,76.6803443
2024-04-01,78.89110134
2024-05-01,78.1992323
2024-06-01,77.06259973
2024-07-01,82.77073182
2024-08-01,83.1869316
2024-09-01,82.87177865
2024-10-01,84.40187933
2024-11-01,84.62340521
2024-12-01,85.12674519
2025-01-01,91.2836812
2025-02-01,93.48856641
2025-03-01,92.50586099
2025-04-01,93.83117175
2025-05-01,94.67912596
2025-06-01,97.87056691
2025-07-01,102.92593185
2025-08-01,104.26412802
2025-09-01,105.62548699
2025-10-01,106.44467399
2025-11-01,109.32423725
2025-12-01,107.75656869
2026-01-01,113.27
2026-02-01,118.24
2026-03-01,125.69
2026-04-01,134.18
2026-05-01,132.29
2026-06-01,129.26
2026-07-01,133.8
