Tarih,TP.FE25.OKTG02
2017-05-01,9.167062
2017-06-01,9.190148
2017-07-01,9.257965
2017-08-01,9.355216
2017-09-01,9.420724
2017-10-01,9.524325
2017-11-01,9.626771
2017-12-01,9.696319
2018-01-01,9.838589
2018-02-01,9.927472
2018-03-01,10.020395
2018-04-01,10.184887
2018-05-01,10.330043
2018-06-01,10.557733
2018-07-01,10.66624
2018-08-01,10.98743
2018-09-01,11.662421
2018-10-01,11.884917
2018-11-01,11.703111
2018-12-01,11.662132
2019-01-01,11.714365
2019-02-01,11.76429
2019-03-01,11.832107
2019-04-01,12.045079
2019-05-01,12.251992
2019-06-01,12.342606
2019-07-01,12.610409
2019-08-01,12.747485
2019-09-01,12.87879
2019-10-01,13.015
2019-11-01,13.063481
2019-12-01,13.158713
2020-01-01,13.314258
2020-02-01,13.367934
2020-03-01,13.435462
2020-04-01,13.520882
2020-05-01,13.686528
2020-06-01,13.899789
2020-07-01,14.0764
2020-08-01,14.237429
2020-09-01,14.379987
2020-10-01,14.609698
2020-11-01,14.914728
2020-12-01,15.123372
2021-01-01,15.456972
2021-02-01,15.58135
2021-03-01,15.749304
2021-04-01,15.915815
2021-05-01,16.110607
2021-06-01,16.495286
2021-07-01,16.805799
2021-08-01,16.96625
2021-09-01,17.23059
2021-10-01,17.594779
2021-11-01,18.281024
2021-12-01,20.877098
2022-01-01,23.270589
2022-02-01,24.158264
2022-03-01,25.59886
2022-04-01,27.260508
2022-05-01,28.291608
2022-06-01,30.083119
2022-07-01,30.771673
2022-08-01,31.332674
2022-09-01,32.338667
2022-10-01,33.255777
2022-11-01,34.189337
2022-12-01,34.716862
2023-01-01,37.226939
2023-02-01,38.262079
2023-03-01,39.337332
2023-04-01,40.222409
2023-05-01,40.10438
2023-06-01,41.671086
2023-07-01,45.626087
2023-08-01,49.787713
2023-09-01,52.340788
2023-10-01,53.901434
2023-11-01,55.952956
2023-12-01,57.518507
2024-01-01,61.709568
2024-02-01,64.407222
2024-03-01,66.558882
2024-04-01,68.695823
2024-05-01,70.952526
2024-06-01,72.083475
2024-07-01,74.706676
2024-08-01,77.136527
2024-09-01,79.385438
2024-10-01,80.48724
2024-11-01,81.766808
2024-12-01,82.846966
2025-01-01,87.766117
2025-02-01,90.395955
2025-03-01,92.265382
2025-04-01,95.069811
2025-05-01,96.521085
2025-06-01,98.126749
2025-07-01,101.014578
2025-08-01,103.230014
2025-09-01,106.465295
2025-10-01,108.394747
2025-11-01,109.723085
2025-12-01,111.027182
2026-01-01,116.475546
2026-02-01,119.84424
2026-03-01,122.507757
2026-04-01,127.028347
2026-05-01,129.103236
2026-06-01,131.012496
2026-07-01,133.543893
