Tarih,TP.FE25.OKTG04
2005-01-01,4.612002
2005-02-01,4.584952
2005-03-01,4.584554
2005-04-01,4.658544
2005-05-01,4.758787
2005-06-01,4.805727
2005-07-01,4.766743
2005-08-01,4.759185
2005-09-01,4.784644
2005-10-01,4.87176
2005-11-01,4.915119
2005-12-01,4.927053
2006-01-01,4.912335
2006-02-01,4.858235
2006-03-01,4.840335
2006-04-01,4.930236
2006-05-01,5.059518
2006-06-01,5.12754
2006-07-01,5.134303
2006-08-01,5.133905
2006-09-01,5.210679
2006-10-01,5.315696
2006-11-01,5.352293
2006-12-01,5.3511
2007-01-01,5.32047
2007-02-01,5.296602
2007-03-01,5.318878
2007-04-01,5.409973
2007-05-01,5.510216
2007-06-01,5.5492
2007-07-01,5.493509
2007-08-01,5.441796
2007-09-01,5.469642
2007-10-01,5.555167
2007-11-01,5.606482
2007-12-01,5.607676
2008-01-01,5.557156
2008-02-01,5.526526
2008-03-01,5.574261
2008-04-01,5.701157
2008-05-01,5.857489
2008-06-01,5.902837
2008-07-01,5.852715
2008-08-01,5.828848
2008-09-01,5.871412
2008-10-01,5.965688
2008-11-01,6.020584
2008-12-01,5.998307
2009-01-01,5.966086
2009-02-01,5.925114
2009-03-01,5.883743
2009-04-01,5.937047
2009-05-01,6.043258
2009-06-01,6.078661
2009-07-01,6.073888
2009-08-01,6.048031
2009-09-01,6.069512
2009-10-01,6.210728
2009-11-01,6.256077
2009-12-01,6.228629
2010-01-01,6.194817
2010-02-01,6.164982
2010-03-01,6.201977
2010-04-01,6.272386
2010-05-01,6.373028
2010-06-01,6.379392
2010-07-01,6.347171
2010-08-01,6.303414
2010-09-01,6.293867
2010-10-01,6.366265
2010-11-01,6.414796
2010-12-01,6.414796
2011-01-01,6.391724
2011-02-01,6.398088
2011-03-01,6.435879
2011-04-01,6.549647
2011-05-01,6.673758
2011-06-01,6.715527
2011-07-01,6.692057
2011-08-01,6.693648
2011-09-01,6.732234
2011-10-01,6.854356
2011-11-01,6.939484
2011-12-01,6.935506
2012-01-01,6.929937
2012-02-01,6.917605
2012-03-01,6.945053
2012-04-01,7.089451
2012-05-01,7.185319
2012-06-01,7.214358
2012-07-01,7.193673
2012-08-01,7.173385
2012-09-01,7.181739
2012-10-01,7.273231
2012-11-01,7.336878
2012-12-01,7.338469
2013-01-01,7.326137
2013-02-01,7.320171
2013-03-01,7.348016
2013-04-01,7.474912
2013-05-01,7.5851
2013-06-01,7.616526
2013-07-01,7.63204
2013-08-01,7.630448
2013-09-01,7.681366
2013-10-01,7.817809
2013-11-01,7.866737
2013-12-01,7.857986
2014-01-01,7.882251
2014-02-01,7.937544
2014-03-01,8.032616
2014-04-01,8.202871
2014-05-01,8.326187
2014-06-01,8.351646
2014-07-01,8.375911
2014-08-01,8.368751
2014-09-01,8.39222
2014-10-01,8.524287
2014-11-01,8.576796
2014-12-01,8.544177
2015-01-01,8.562873
2015-02-01,8.550939
2015-03-01,8.60305
2015-04-01,8.777283
2015-05-01,8.949129
2015-06-01,8.978964
2015-07-01,8.988511
2015-08-01,9.009992
2015-09-01,9.083185
2015-10-01,9.284468
2015-11-01,9.367209
2015-12-01,9.356468
2016-01-01,9.387496
2016-02-01,9.382325
2016-03-01,9.420911
2016-04-01,9.603497
2016-05-01,9.734371
2016-06-01,9.757841
2016-07-01,9.770172
2016-08-01,9.767786
2016-09-01,9.78131
2016-10-01,9.938438
2016-11-01,10.021577
2016-12-01,10.056583
