Tarih,TP.FE25.OKTG24
2013-05-01,5.507959
2013-06-01,5.542149
2013-07-01,5.570337
2013-08-01,5.601616
2013-09-01,5.636533
2013-10-01,5.66945
2013-11-01,5.707822
2013-12-01,5.738738
2014-01-01,5.767108
2014-02-01,5.791841
2014-03-01,5.813482
2014-04-01,5.840033
2014-05-01,5.874768
2014-06-01,5.919142
2014-07-01,5.958605
2014-08-01,5.999887
2014-09-01,6.052081
2014-10-01,6.098273
2014-11-01,6.127734
2014-12-01,6.159923
2015-01-01,6.194658
2015-02-01,6.224301
2015-03-01,6.250307
2015-04-01,6.285588
2015-05-01,6.324323
2015-06-01,6.361059
2015-07-01,6.410525
2015-08-01,6.458172
2015-09-01,6.512184
2015-10-01,6.558739
2015-11-01,6.606205
2015-12-01,6.63603
2016-01-01,6.687314
2016-02-01,6.723322
2016-03-01,6.755329
2016-04-01,6.81316
2016-05-01,6.865535
2016-06-01,6.922639
2016-07-01,6.973378
2016-08-01,7.034119
2016-09-01,7.095041
2016-10-01,7.15651
2016-11-01,7.200338
2016-12-01,7.25344
2017-01-01,7.314545
2017-02-01,7.355099
2017-03-01,7.390198
2017-04-01,7.429843
2017-05-01,7.486402
2017-06-01,7.532594
2017-07-01,7.59879
2017-08-01,7.65644
2017-09-01,7.739731
2017-10-01,7.804291
2017-11-01,7.870669
2017-12-01,7.921772
2018-01-01,7.986695
2018-02-01,8.030705
2018-03-01,8.07908
2018-04-01,8.138729
2018-05-01,8.19656
2018-06-01,8.257119
2018-07-01,8.353323
2018-08-01,8.439887
2018-09-01,8.516268
2018-10-01,8.586102
2018-11-01,8.639568
2018-12-01,8.683396
2019-01-01,8.798695
2019-02-01,8.848706
2019-03-01,8.896717
2019-04-01,8.950911
2019-05-01,9.0222
2019-06-01,9.09949
2019-07-01,9.202603
2019-08-01,9.296988
2019-09-01,9.38028
2019-10-01,9.445931
2019-11-01,9.504307
2019-12-01,9.556501
2020-01-01,9.665252
2020-02-01,9.743634
2020-03-01,9.796555
2020-04-01,9.837473
2020-05-01,9.881301
2020-06-01,9.938404
2020-07-01,10.037517
2020-08-01,10.12681
2020-09-01,10.198463
2020-10-01,10.283209
2020-11-01,10.356316
2020-12-01,10.422876
2021-01-01,10.551269
2021-02-01,10.640198
2021-03-01,10.701302
2021-04-01,10.764771
2021-05-01,10.841879
2021-06-01,10.925716
2021-07-01,11.033013
2021-08-01,11.161769
2021-09-01,11.305437
2021-10-01,11.431647
2021-11-01,11.566405
2021-12-01,11.694797
2022-01-01,12.017051
2022-02-01,12.284384
2022-03-01,12.488429
2022-04-01,12.721754
2022-05-01,13.012001
2022-06-01,13.416637
2022-07-01,13.985128
2022-08-01,14.600538
2022-09-01,15.395807
2022-10-01,16.145793
2022-11-01,16.683004
2022-12-01,17.199483
2023-01-01,18.875676
2023-02-01,19.377606
2023-03-01,20.326
2023-04-01,21.214381
2023-05-01,22.306625
2023-06-01,23.600551
2023-07-01,25.409864
2023-08-01,27.417041
2023-09-01,30.026351
2023-10-01,32.400155
2023-11-01,34.335315
2023-12-01,35.874023
2024-01-01,39.986397
2024-02-01,42.811211
2024-03-01,45.519453
2024-04-01,47.61974
2024-05-01,50.221959
2024-06-01,52.780349
2024-07-01,56.494634
2024-08-01,60.662839
2024-09-01,65.287146
2024-10-01,68.87995
2024-11-01,71.759139
2024-12-01,73.83433
2025-01-01,80.229033
2025-02-01,84.429245
2025-03-01,87.29334
2025-04-01,90.090693
2025-05-01,92.882954
2025-06-01,96.573416
2025-07-01,101.095154
2025-08-01,105.756378
2025-09-01,110.401053
2025-10-01,114.533978
2025-11-01,117.390071
2025-12-01,119.324685
2026-01-01,125.596181
2026-02-01,129.943019
2026-03-01,133.078546
2026-04-01,136.184093
2026-05-01,139.114644
2026-06-01,142.807401
2026-07-01,146.879873
