Tarih,TP.FE25.OKTG27
2005-01-01,15.080734
2005-02-01,15.080734
2005-03-01,15.080734
2005-04-01,15.082162
2005-05-01,15.167839
2005-06-01,15.173551
2005-07-01,15.174979
2005-08-01,15.194971
2005-09-01,15.206394
2005-10-01,15.394886
2005-11-01,15.382034
2005-12-01,15.372038
2006-01-01,15.716178
2006-02-01,15.730457
2006-03-01,15.731885
2006-04-01,15.733313
2006-05-01,15.736169
2006-06-01,15.736169
2006-07-01,15.764729
2006-08-01,15.764729
2006-09-01,15.753305
2006-10-01,15.764729
2006-11-01,15.767584
2006-12-01,15.769012
2007-01-01,16.111724
2007-02-01,16.225961
2007-03-01,16.235957
2007-04-01,16.217393
2007-05-01,16.217393
2007-06-01,16.551537
2007-07-01,16.315923
2007-08-01,15.818991
2007-09-01,15.831843
2007-10-01,15.957504
2007-11-01,15.970355
2007-12-01,16.237385
2008-01-01,16.435872
2008-02-01,16.487279
2008-03-01,16.524406
2008-04-01,16.542969
2008-05-01,16.555821
2008-06-01,16.715753
2008-07-01,16.872829
2008-08-01,16.997062
2008-09-01,17.272659
2008-10-01,17.272659
2008-11-01,17.29979
2008-12-01,17.415456
2009-01-01,17.562536
2009-02-01,17.344057
2009-03-01,17.211257
2009-04-01,17.248384
2009-05-01,17.291223
2009-06-01,17.503989
2009-07-01,17.505417
2009-08-01,17.505417
2009-09-01,17.505417
2009-10-01,17.746743
2009-11-01,17.765307
2009-12-01,17.95237
2010-01-01,17.95237
2010-02-01,17.95237
2010-03-01,18.586387
2010-04-01,17.591095
2010-05-01,17.301218
2010-06-01,17.451155
2010-07-01,17.451155
2010-08-01,17.258379
2010-09-01,16.944227
2010-10-01,16.861405
2010-11-01,16.861405
2010-12-01,17.32121
2011-01-01,17.546828
2011-02-01,17.623938
2011-03-01,17.661065
2011-04-01,17.315498
2011-05-01,17.22982
2011-06-01,17.358337
2011-07-01,17.419739
2011-08-01,17.419739
2011-09-01,17.419739
2011-10-01,17.419739
2011-11-01,17.426879
2011-12-01,17.502561
2012-01-01,17.502561
2012-02-01,17.502561
2012-03-01,17.512557
2012-04-01,17.521125
2012-05-01,17.519697
2012-06-01,17.87526
2012-07-01,17.933807
2012-08-01,17.948086
2012-09-01,18.195124
2012-10-01,18.479289
2012-11-01,18.536408
2012-12-01,18.740607
2013-01-01,18.76631
2013-02-01,18.810577
2013-03-01,18.814861
2013-04-01,18.871979
2013-05-01,18.994784
2013-06-01,19.056187
2013-07-01,19.253246
2013-08-01,19.253246
2013-09-01,19.303225
2013-10-01,19.318932
2013-11-01,19.321788
2013-12-01,19.32036
2014-01-01,19.241822
2014-02-01,19.261814
2014-03-01,19.293229
2014-04-01,19.297513
2014-05-01,19.297513
2014-06-01,19.297513
2014-07-01,19.728758
2014-08-01,19.775881
2014-09-01,19.775881
2014-10-01,19.803012
2014-11-01,19.803012
2014-12-01,19.803012
2015-01-01,20.05719
2015-02-01,20.274241
2015-03-01,20.251393
2015-04-01,20.229974
2015-05-01,20.229974
2015-06-01,20.228546
2015-07-01,20.245681
2015-08-01,20.412753
2015-09-01,20.538414
2015-10-01,20.615524
2015-11-01,20.666931
2015-12-01,20.666931
2016-01-01,20.666931
2016-02-01,20.666931
2016-03-01,20.666931
2016-04-01,20.69549
2016-05-01,20.92682
2016-06-01,21.053909
2016-07-01,21.370917
2016-08-01,21.370917
2016-09-01,21.409472
2016-10-01,21.409472
2016-11-01,21.553697
2016-12-01,21.553697
2017-01-01,21.553697
2017-02-01,21.629379
2017-03-01,21.629379
2017-04-01,21.615099
2017-05-01,21.805019
2017-06-01,21.812158
2017-07-01,21.820726
2017-08-01,21.790739
2017-09-01,21.930679
2017-10-01,21.930679
2017-11-01,21.956383
2017-12-01,21.956383
2018-01-01,21.673646
2018-02-01,21.763608
2018-03-01,21.797879
2018-04-01,21.797879
2018-05-01,21.973518
2018-06-01,23.204424
2018-07-01,22.987373
2018-08-01,23.539996
2018-09-01,23.539996
2018-10-01,24.135457
2018-11-01,24.145452
2018-12-01,24.144025
2019-01-01,24.428189
2019-02-01,24.482452
2019-03-01,24.516723
2019-04-01,24.518151
2019-05-01,24.58241
2019-06-01,24.705215
2019-07-01,24.826592
2019-08-01,24.882282
2019-09-01,24.860863
2019-10-01,25.469176
2019-11-01,25.700506
2019-12-01,25.814743
2020-01-01,25.793324
2020-02-01,25.839018
2020-03-01,25.860438
2020-04-01,25.696222
2020-05-01,25.817599
2020-06-01,26.058925
2020-07-01,26.381645
2020-08-01,26.49731
2020-09-01,26.652958
2020-10-01,26.74292
2020-11-01,26.775763
2020-12-01,27.071352
2021-01-01,27.105623
2021-02-01,27.399784
2021-03-01,27.762487
2021-04-01,27.615406
2021-05-01,27.891003
2021-06-01,27.976681
2021-07-01,28.01238
2021-08-01,28.317965
2021-09-01,28.432202
2021-10-01,28.557863
2021-11-01,28.720651
2021-12-01,28.782053
2022-01-01,29.474616
2022-02-01,29.834463
2022-03-01,30.475619
2022-04-01,31.348106
2022-05-01,31.903584
2022-06-01,32.913155
2022-07-01,33.5129
2022-08-01,34.064094
2022-09-01,35.097941
2022-10-01,36.031829
2022-11-01,37.098519
2022-12-01,37.45551
2023-01-01,40.502786
2023-02-01,40.981154
2023-03-01,41.408116
2023-04-01,44.728133
2023-05-01,46.060424
2023-06-01,47.341309
2023-07-01,49.110557
2023-08-01,51.63377
2023-09-01,54.416873
2023-10-01,56.638786
2023-11-01,59.586104
2023-12-01,61.398191
2024-01-01,62.850431
2024-02-01,66.791614
2024-03-01,71.219732
2024-04-01,74.389813
2024-05-01,76.077667
2024-06-01,79.273452
2024-07-01,83.598756
2024-08-01,84.109968
2024-09-01,84.389849
2024-10-01,85.655025
2024-11-01,87.268625
2024-12-01,88.52809
2025-01-01,91.027028
2025-02-01,94.355613
2025-03-01,94.87682
2025-04-01,95.236667
2025-05-01,95.102439
2025-06-01,96.510412
2025-07-01,101.9838
2025-08-01,103.670226
2025-09-01,104.502729
2025-10-01,105.223851
2025-11-01,106.816032
2025-12-01,110.694383
2026-01-01,116.6118
2026-02-01,126.78908
2026-03-01,130.634319
2026-04-01,132.77817
2026-05-01,135.026227
2026-06-01,137.190407
2026-07-01,142.798769
