Tarih,TP.FE25.OKTG17
2005-01-01,5.328552
2005-02-01,5.251151
2005-03-01,5.214386
2005-04-01,5.342097
2005-05-01,5.487707
2005-06-01,5.523505
2005-07-01,5.397245
2005-08-01,5.471259
2005-09-01,5.484321
2005-10-01,5.618804
2005-11-01,5.686046
2005-12-01,5.758125
2006-01-01,5.727649
2006-02-01,5.591714
2006-03-01,5.532212
2006-04-01,5.687497
2006-05-01,5.917764
2006-06-01,5.978717
2006-07-01,5.948241
2006-08-01,5.869389
2006-09-01,5.919215
2006-10-01,6.067244
2006-11-01,6.133035
2006-12-01,6.080789
2007-01-01,5.961302
2007-02-01,5.916313
2007-03-01,6.005324
2007-04-01,6.14658
2007-05-01,6.304768
2007-06-01,6.308638
2007-07-01,6.17754
2007-08-01,6.074017
2007-09-01,6.087078
2007-10-01,6.190602
2007-11-01,6.339598
2007-12-01,6.297511
2008-01-01,6.162544
2008-02-01,6.093851
2008-03-01,6.149966
2008-04-01,6.339114
2008-05-01,6.555836
2008-06-01,6.572284
2008-07-01,6.437316
2008-08-01,6.328471
2008-09-01,6.341049
2008-10-01,6.510363
2008-11-01,6.581959
2008-12-01,6.533583
2009-01-01,6.454731
2009-02-01,6.41071
2009-03-01,6.409742
2009-04-01,6.470211
2009-05-01,6.650652
2009-06-01,6.679677
2009-07-01,6.745951
2009-08-01,6.689352
2009-09-01,6.691287
2009-10-01,6.911395
2009-11-01,7.003792
2009-12-01,6.935583
2010-01-01,7.077323
2010-02-01,7.04733
2010-03-01,7.060875
2010-04-01,7.215193
2010-05-01,7.408694
2010-06-01,7.418853
2010-07-01,7.327907
2010-08-01,7.23938
2010-09-01,7.199229
2010-10-01,7.300334
2010-11-01,7.379669
2010-12-01,7.358384
2011-01-01,7.265019
2011-02-01,7.254861
2011-03-01,7.308074
2011-04-01,7.515604
2011-05-01,7.73281
2011-06-01,7.770059
2011-07-01,7.689756
2011-08-01,7.706687
2011-09-01,7.742485
2011-10-01,8.110138
2011-11-01,8.305575
2011-12-01,8.278968
2012-01-01,8.201084
2012-02-01,8.153192
2012-03-01,8.184152
2012-04-01,8.425546
2012-05-01,8.571639
2012-06-01,8.575509
2012-07-01,8.481177
2012-08-01,8.413452
2012-09-01,8.382975
2012-10-01,8.51891
2012-11-01,8.620499
2012-12-01,8.591957
2013-01-01,8.681452
2013-02-01,8.648556
2013-03-01,8.671293
2013-04-01,8.864794
2013-05-01,9.015242
2013-06-01,8.987668
2013-07-01,8.952354
2013-08-01,8.91704
2013-09-01,8.953321
2013-10-01,9.165689
2013-11-01,9.222289
2013-12-01,9.132794
2014-01-01,9.229061
2014-02-01,9.280823
2014-03-01,9.424014
2014-04-01,9.714267
2014-05-01,9.902931
2014-06-01,9.87584
2014-07-01,9.853588
2014-08-01,9.747646
2014-09-01,9.691046
2014-10-01,9.907284
2014-11-01,10.004519
2014-12-01,9.925667
2015-01-01,9.937277
2015-02-01,9.852137
2015-03-01,9.908252
2015-04-01,10.201891
2015-05-01,10.478114
2015-06-01,10.459248
2015-07-01,10.410389
2015-08-01,10.358627
2015-09-01,10.449573
2015-10-01,10.789168
2015-11-01,10.923652
2015-12-01,10.87963
2016-01-01,10.975414
2016-02-01,10.935262
2016-03-01,10.981702
2016-04-01,11.285984
2016-05-01,11.487225
2016-06-01,11.490128
2016-07-01,11.547211
2016-08-01,11.535601
2016-09-01,11.464005
2016-10-01,11.746518
2016-11-01,11.895998
2016-12-01,12.073535
2017-01-01,12.125781
2017-02-01,12.20173
2017-03-01,12.388459
2017-04-01,12.701448
2017-05-01,12.860603
2017-06-01,12.818033
2017-07-01,12.785138
2017-08-01,12.818033
2017-09-01,12.898336
2017-10-01,13.38209
2017-11-01,13.639931
2017-12-01,13.702336
2018-01-01,13.685404
2018-02-01,13.707173
2018-03-01,13.835368
2018-04-01,14.364595
2018-05-01,14.66162
2018-06-01,14.896241
2018-07-01,14.970739
2018-08-01,15.474811
2018-09-01,16.873828
2018-10-01,17.398701
2018-11-01,16.829322
2018-12-01,16.686131
2019-01-01,16.457799
2019-02-01,16.309287
2019-03-01,16.319929
2019-04-01,16.792073
2019-05-01,17.219712
2019-06-01,17.262282
2019-07-01,17.736845
2019-08-01,18.073054
2019-09-01,18.235596
2019-10-01,18.665653
2019-11-01,18.776433
2019-12-01,18.753696
2020-01-01,18.513754
2020-02-01,18.30961
2020-03-01,18.484245
