Tarih,TP.FE25.OKTG25
2011-12-01,3.979608
2012-01-01,4.009634
2012-02-01,4.027898
2012-03-01,4.058698
2012-04-01,4.107143
2012-05-01,4.144754
2012-06-01,4.164875
2012-07-01,4.187627
2012-08-01,4.213475
2012-09-01,4.275695
2012-10-01,4.304483
2012-11-01,4.333117
2012-12-01,4.350142
2013-01-01,4.391467
2013-02-01,4.413136
2013-03-01,4.440377
2013-04-01,4.475356
2013-05-01,4.508788
2013-06-01,4.536957
2013-07-01,4.563424
2013-08-01,4.598249
2013-09-01,4.666195
2013-10-01,4.710152
2013-11-01,4.740488
2013-12-01,4.779027
2014-01-01,4.861523
2014-02-01,4.930398
2014-03-01,4.996024
2014-04-01,5.033789
2014-05-01,5.089508
2014-06-01,5.13656
2014-07-01,5.190268
2014-08-01,5.27555
2014-09-01,5.339472
2014-10-01,5.385595
2014-11-01,5.419491
2014-12-01,5.447351
2015-01-01,5.49657
2015-02-01,5.554766
2015-03-01,5.633702
2015-04-01,5.705054
2015-05-01,5.773465
2015-06-01,5.836149
2015-07-01,5.906727
2015-08-01,6.028072
2015-09-01,6.086422
2015-10-01,6.127283
2015-11-01,6.147714
2015-12-01,6.16799
2016-01-01,6.234543
2016-02-01,6.283453
2016-03-01,6.324314
2016-04-01,6.352792
2016-05-01,6.385141
2016-06-01,6.416715
2016-07-01,6.494877
2016-08-01,6.548275
2016-09-01,6.591922
2016-10-01,6.638045
2016-11-01,6.670239
2016-12-01,6.699801
2017-01-01,6.769605
2017-02-01,6.827646
2017-03-01,6.875472
2017-04-01,6.941561
2017-05-01,7.003008
2017-06-01,7.075133
2017-07-01,7.198954
2017-08-01,7.273092
2017-09-01,7.34692
2017-10-01,7.398616
2017-11-01,7.432667
2017-12-01,7.467956
2018-01-01,7.543022
2018-02-01,7.614993
2018-03-01,7.677987
2018-04-01,7.766364
2018-05-01,7.879196
2018-06-01,8.016173
2018-07-01,8.196952
2018-08-01,8.351419
2018-09-01,8.749503
2018-10-01,8.882765
2018-11-01,8.919602
2018-12-01,8.947152
2019-01-01,9.043268
2019-02-01,9.122359
2019-03-01,9.183031
2019-04-01,9.286886
2019-05-01,9.436865
2019-06-01,9.686983
2019-07-01,9.82427
2019-08-01,9.898098
2019-09-01,10.050862
2019-10-01,10.1007
2019-11-01,10.085068
2019-12-01,10.125155
2020-01-01,10.265537
2020-02-01,10.349735
2020-03-01,10.43966
2020-04-01,10.452352
2020-05-01,10.469532
2020-06-01,10.765464
2020-07-01,10.897024
2020-08-01,11.066504
2020-09-01,11.147916
2020-10-01,11.227007
2020-11-01,11.354388
2020-12-01,11.410881
2021-01-01,11.58841
2021-02-01,11.741019
2021-03-01,12.046702
2021-04-01,12.209527
2021-05-01,12.325299
2021-06-01,12.796284
2021-07-01,13.144685
2021-08-01,13.443713
2021-09-01,13.741502
2021-10-01,14.059258
2021-11-01,14.635955
2021-12-01,16.071814
2022-01-01,17.429512
2022-02-01,18.221657
2022-03-01,19.323045
2022-04-01,20.665574
2022-05-01,21.795131
2022-06-01,22.976229
2022-07-01,23.547354
2022-08-01,24.326188
2022-09-01,24.918362
2022-10-01,25.576161
2022-11-01,26.388582
2022-12-01,27.077336
2023-01-01,30.525133
2023-02-01,31.767986
2023-03-01,32.990719
2023-04-01,34.389277
2023-05-01,36.82979
2023-06-01,38.421509
2023-07-01,43.001803
2023-08-01,46.052753
2023-09-01,47.963931
2023-10-01,49.648516
2023-11-01,50.892762
2023-12-01,52.323669
2024-01-01,58.69163
2024-02-01,61.878319
2024-03-01,64.323165
2024-04-01,67.341766
2024-05-01,71.057945
2024-06-01,73.256697
2024-07-01,75.699066
2024-08-01,77.232125
2024-09-01,79.335226
2024-10-01,80.476701
2024-11-01,81.114688
2024-12-01,82.213755
2025-01-01,87.555084
2025-02-01,90.28348
2025-03-01,92.223601
2025-04-01,95.534575
2025-05-01,97.284321
2025-06-01,99.326749
2025-07-01,101.556611
2025-08-01,103.463145
2025-09-01,106.238129
2025-10-01,107.660368
2025-11-01,108.618124
2025-12-01,110.255812
2026-01-01,116.717798
2026-02-01,120.007222
2026-03-01,121.417143
2026-04-01,125.67424
2026-05-01,128.020438
2026-06-01,130.724782
2026-07-01,133.70176
