Tarih,TP.TUKFIY2025.04
2005-01-01,3.03163574
2005-02-01,3.04747852
2005-03-01,3.08068522
2005-04-01,3.09213732
2005-05-01,3.08321654
2005-06-01,3.10054656
2005-07-01,3.12756216
2005-08-01,3.15629948
2005-09-01,3.2125117
2005-10-01,3.25988728
2005-11-01,3.29404399
2005-12-01,3.30833462
2006-01-01,3.35059174
2006-02-01,3.39110738
2006-03-01,3.41197695
2006-04-01,3.41895263
2006-05-01,3.43584855
2006-06-01,3.51076044
2006-07-01,3.57299761
2006-08-01,3.61460601
2006-09-01,3.65177755
2006-10-01,3.69857196
2006-11-01,3.74674341
2006-12-01,3.77359237
2007-01-01,3.81819876
2007-02-01,3.8371682
2007-03-01,3.85271182
2007-04-01,3.86355857
2007-05-01,3.87805804
2007-06-01,3.89303629
2007-07-01,3.91492181
2007-08-01,3.94221534
2007-09-01,3.9802114
2007-10-01,4.0062562
2007-11-01,4.16629535
2007-12-01,4.20691998
2008-01-01,4.38587794
2008-02-01,4.40313962
2008-03-01,4.41942499
2008-04-01,4.45089166
2008-05-01,4.46926872
2008-06-01,4.52782573
2008-07-01,4.768953
2008-08-01,4.87052714
2008-09-01,4.90417041
2008-10-01,5.08998447
2008-11-01,5.19586412
2008-12-01,5.16827331
2009-01-01,5.20446716
2009-02-01,5.15270963
2009-03-01,5.1466827
2009-04-01,5.09339103
2009-05-01,4.99629046
2009-06-01,5.03079117
2009-07-01,5.04786295
2009-08-01,5.08477347
2009-09-01,5.11741524
2009-10-01,5.22560797
2009-11-01,5.26237778
2009-12-01,5.28842046
2010-01-01,5.36830278
2010-02-01,5.38945761
2010-03-01,5.40015977
2010-04-01,5.40677036
2010-05-01,5.42757109
2010-06-01,5.45237949
2010-07-01,5.46780833
2010-08-01,5.47633445
2010-09-01,5.49400856
2010-10-01,5.50432905
2010-11-01,5.53627847
2010-12-01,5.60050424
2011-01-01,5.63310223
2011-02-01,5.62508689
2011-03-01,5.64681508
2011-04-01,5.66884563
2011-05-01,5.69981282
2011-06-01,5.713568
2011-07-01,5.71614189
2011-08-01,5.74688136
2011-09-01,5.78286808
2011-10-01,5.9900222
2011-11-01,6.02638692
2011-12-01,6.05816214
2012-01-01,6.13769674
2012-02-01,6.17443318
2012-03-01,6.21436969
2012-04-01,6.40945155
2012-05-01,6.41206665
2012-06-01,6.42113794
2012-07-01,6.38181256
2012-08-01,6.42522475
2012-09-01,6.47811846
2012-10-01,6.69154757
2012-11-01,6.72897695
2012-12-01,6.74572963
2013-01-01,6.79258529
2013-02-01,6.80951563
2013-03-01,6.82505284
2013-04-01,6.83600155
2013-05-01,6.83382866
2013-06-01,6.85264601
2013-07-01,6.88308097
2013-08-01,6.90635343
2013-09-01,6.95424217
2013-10-01,6.97862785
2013-11-01,7.0091589
2013-12-01,7.07140293
2014-01-01,7.10622697
2014-02-01,7.13855377
2014-03-01,7.15523277
2014-04-01,7.1723848
2014-05-01,7.19820419
2014-06-01,7.2149736
2014-07-01,7.25519128
2014-08-01,7.27836556
2014-09-01,7.31427174
2014-10-01,7.5287139
2014-11-01,7.54429835
2014-12-01,7.55418764
2015-01-01,7.63881688
2015-02-01,7.67397511
2015-03-01,7.72940485
2015-04-01,7.76104082
2015-05-01,7.79675441
2015-06-01,7.8205489
2015-07-01,7.84627924
2015-08-01,7.87367084
2015-09-01,7.91941354
2015-10-01,7.98392916
2015-11-01,8.02700044
2015-12-01,8.06093983
2016-01-01,8.19825456
2016-02-01,8.22771984
2016-03-01,8.24127984
2016-04-01,8.27193077
2016-05-01,8.30350991
2016-06-01,8.34286348
2016-07-01,8.37017455
2016-08-01,8.41000608
2016-09-01,8.4453306
2016-10-01,8.42547915
2016-11-01,8.49821909
2016-12-01,8.57855493
2017-01-01,8.73495102
2017-02-01,8.83863368
2017-03-01,8.87746226
2017-04-01,8.89657643
2017-05-01,8.9326786
2017-06-01,8.96021411
2017-07-01,8.99997013
2017-08-01,9.0634602
2017-09-01,9.13226632
2017-10-01,9.21799642
2017-11-01,9.33325377
2017-12-01,9.40555827
2018-01-01,9.62546144
2018-02-01,9.67620208
2018-03-01,9.71875565
2018-04-01,9.84398819
2018-05-01,9.93796514
2018-06-01,10.04088405
2018-07-01,10.15199912
2018-08-01,10.54305533
2018-09-01,11.13218164
2018-10-01,11.59381393
2018-11-01,11.64930621
2018-12-01,11.64298754
2019-01-01,11.2846349
2019-02-01,11.28551426
2019-03-01,11.31552432
2019-04-01,11.35722552
2019-05-01,11.40357812
2019-06-01,11.43318951
2019-07-01,11.78667935
2019-08-01,12.02633953
2019-09-01,12.28441939
2019-10-01,12.71837032
2019-11-01,12.76427342
2019-12-01,12.79467081
2020-01-01,12.94778172
2020-02-01,13.01037167
2020-03-01,13.04467438
2020-04-01,13.00379149
2020-05-01,13.04765867
2020-06-01,13.1396279
2020-07-01,13.2619955
2020-08-01,13.38865415
2020-09-01,13.51304163
2020-10-01,13.78459443
2020-11-01,13.92974488
2020-12-01,14.02358285
2021-01-01,14.44624482
2021-02-01,14.53374398
2021-03-01,14.63496586
2021-04-01,14.77425845
2021-05-01,14.88635408
2021-06-01,15.06270335
2021-07-01,15.82522371
2021-08-01,15.97618954
2021-09-01,16.34942684
2021-10-01,16.72363249
2021-11-01,17.24622092
2021-12-01,18.03937497
2022-01-01,21.44433852
2022-02-01,21.7665121
2022-03-01,22.17009799
2022-04-01,23.81400462
2022-05-01,24.35018982
2022-06-01,26.37881569
2022-07-01,26.90395852
2022-08-01,27.45826603
2022-09-01,30.19622265
2022-10-01,30.97215739
2022-11-01,31.53929902
2022-12-01,32.43328843
2023-01-01,33.50730208
2023-02-01,33.93693544
2023-03-01,34.60931163
2023-04-01,34.10340239
2023-05-01,29.41450251
2023-06-01,30.29379234
2023-07-01,32.12160495
2023-08-01,34.33792562
2023-09-01,36.31340208
2023-10-01,39.04705234
2023-11-01,43.39919922
2023-12-01,45.55402773
2024-01-01,48.93926675
2024-02-01,50.60851924
2024-03-01,52.33967503
2024-04-01,53.06665166
2024-05-01,56.81675758
2024-06-01,58.96890658
2024-07-01,63.72634362
2024-08-01,69.14339648
2024-09-01,71.80957348
2024-10-01,73.91273404
2024-11-01,75.68672881
2024-12-01,76.98010448
2025-01-01,82.62500384
2025-02-01,86.40495173
2025-03-01,88.22327572
2025-04-01,92.32472827
2025-05-01,95.08667241
2025-06-01,97.57339769
2025-07-01,103.19786716
2025-08-01,105.94202756
2025-09-01,108.65417777
2025-10-01,111.53707272
2025-11-01,113.4285993
2025-12-01,115.00222582
2026-01-01,120.1
2026-02-01,122.98
2026-03-01,125.33
2026-04-01,135.35
2026-05-01,138.44
2026-06-01,141.62
2026-07-01,144.81
