Tarih,TP.TUKFIY2025.043
2005-01-01,3.27921165
2005-02-01,3.31810198
2005-03-01,3.3419425
2005-04-01,3.35528986
2005-05-01,3.36032079
2005-06-01,3.37393348
2005-07-01,3.38430602
2005-08-01,3.3821542
2005-09-01,3.38125592
2005-10-01,3.38161707
2005-11-01,3.39010419
2005-12-01,3.40486643
2006-01-01,3.41653128
2006-02-01,3.43021684
2006-03-01,3.41697038
2006-04-01,3.42454236
2006-05-01,3.46979285
2006-06-01,3.59596324
2006-07-01,3.68674389
2006-08-01,3.71998099
2006-09-01,3.74149189
2006-10-01,3.75672233
2006-11-01,3.76542549
2006-12-01,3.78057298
2007-01-01,3.78206262
2007-02-01,3.79161201
2007-03-01,3.80139623
2007-04-01,3.81590708
2007-05-01,3.82046045
2007-06-01,3.82251165
2007-07-01,3.83366318
2007-08-01,3.85485284
2007-09-01,3.87816166
2007-10-01,3.89224395
2007-11-01,3.90737435
2007-12-01,3.91835107
2008-01-01,3.9212941
2008-02-01,3.94197499
2008-03-01,3.96269735
2008-04-01,3.99845646
2008-05-01,4.04894422
2008-06-01,4.09461583
2008-07-01,4.15280376
2008-08-01,4.19860513
2008-09-01,4.221518
2008-10-01,4.24651458
2008-11-01,4.27982072
2008-12-01,4.31359412
2009-01-01,4.32537442
2009-02-01,4.34002657
2009-03-01,4.35417971
2009-04-01,4.36467284
2009-05-01,4.36655768
2009-06-01,4.37397688
2009-07-01,4.3806459
2009-08-01,4.39328573
2009-09-01,4.40353737
2009-10-01,4.41818543
2009-11-01,4.4299111
2009-12-01,4.43744061
2010-01-01,4.44392951
2010-02-01,4.45710553
2010-03-01,4.4685615
2010-04-01,4.4766371
2010-05-01,4.48232974
2010-06-01,4.49051479
2010-07-01,4.49576931
2010-08-01,4.50420444
2010-09-01,4.51736896
2010-10-01,4.53011549
2010-11-01,4.54694831
2010-12-01,4.55989667
2011-01-01,4.58043639
2011-02-01,4.60276057
2011-03-01,4.62843587
2011-04-01,4.65007676
2011-05-01,4.67359227
2011-06-01,4.68691658
2011-07-01,4.70272145
2011-08-01,4.7251895
2011-09-01,4.75780537
2011-10-01,4.79101058
2011-11-01,4.81544793
2011-12-01,4.84813317
2012-01-01,4.87642952
2012-02-01,4.92505438
2012-03-01,4.95883532
2012-04-01,5.01026479
2012-05-01,5.04464856
2012-06-01,5.06740592
