Tarih,TP.FE25.OKTG03
2005-01-01,4.212897
2005-02-01,4.196801
2005-03-01,4.198264
2005-04-01,4.248383
2005-05-01,4.319719
2005-06-01,4.35301
2005-07-01,4.326304
2005-08-01,4.322646
2005-09-01,4.34423
2005-10-01,4.40825
2005-11-01,4.441907
2005-12-01,4.455442
2006-01-01,4.454345
2006-02-01,4.419225
2006-03-01,4.41264
2006-04-01,4.477758
2006-05-01,4.57141
2006-06-01,4.622992
2006-07-01,4.641284
2006-08-01,4.65738
2006-09-01,4.723962
2006-10-01,4.809932
2006-11-01,4.847612
2006-12-01,4.851636
2007-01-01,4.835174
2007-02-01,4.829686
2007-03-01,4.853099
2007-04-01,4.920046
2007-05-01,4.99431
2007-06-01,5.02321
2007-07-01,4.991749
2007-08-01,4.970897
2007-09-01,5.014065
2007-10-01,5.098937
2007-11-01,5.156007
2007-12-01,5.171371
2008-01-01,5.143934
2008-02-01,5.143568
2008-03-01,5.210515
2008-04-01,5.343677
2008-05-01,5.485619
2008-06-01,5.546713
2008-07-01,5.522568
2008-08-01,5.513788
2008-09-01,5.540494
2008-10-01,5.60927
2008-11-01,5.645121
2008-12-01,5.628659
2009-01-01,5.602685
2009-02-01,5.563541
2009-03-01,5.532446
2009-04-01,5.57415
2009-05-01,5.651706
2009-06-01,5.674753
2009-07-01,5.675851
2009-08-01,5.66012
2009-09-01,5.675851
2009-10-01,5.784137
2009-11-01,5.819622
2009-12-01,5.80755
2010-01-01,5.790722
2010-02-01,5.779747
2010-03-01,5.809745
2010-04-01,5.862058
2010-05-01,5.934127
2010-06-01,5.933395
2010-07-01,5.914006
2010-08-01,5.886569
2010-09-01,5.889496
2010-10-01,5.958637
2010-11-01,6.006195
2010-12-01,6.010219
2011-01-01,6.007293
2011-02-01,6.023389
2011-03-01,6.057777
2011-04-01,6.144113
2011-05-01,6.239229
2011-06-01,6.273617
2011-07-01,6.26813
2011-08-01,6.27947
2011-09-01,6.326296
2011-10-01,6.43385
2011-11-01,6.515796
2011-12-01,6.523479
2012-01-01,6.533356
2012-02-01,6.533356
2012-03-01,6.55933
2012-04-01,6.673469
2012-05-01,6.752488
2012-06-01,6.781755
2012-07-01,6.772609
2012-08-01,6.763463
2012-09-01,6.782486
2012-10-01,6.86992
2012-11-01,6.933208
2012-12-01,6.947476
2013-01-01,6.944549
2013-02-01,6.944549
2013-03-01,6.974547
2013-04-01,7.074053
2013-05-01,7.16551
2013-06-01,7.19624
2013-07-01,7.212337
2013-08-01,7.22258
2013-09-01,7.276723
2013-10-01,7.392691
2013-11-01,7.438054
2013-12-01,7.441346
2014-01-01,7.479392
2014-02-01,7.544144
2014-03-01,7.638528
2014-04-01,7.785226
2014-05-01,7.893878
2014-06-01,7.9279
2014-07-01,7.961556
2014-08-01,7.971068
2014-09-01,8.001066
2014-10-01,8.119229
2014-11-01,8.173737
2014-12-01,8.152154
2015-01-01,8.179225
2015-02-01,8.180688
2015-03-01,8.230441
2015-04-01,8.377139
2015-05-01,8.518349
2015-06-01,8.547616
2015-07-01,8.566273
2015-08-01,8.595539
2015-09-01,8.66212
2015-10-01,8.828939
2015-11-01,8.904666
2015-12-01,8.907958
2016-01-01,8.945639
2016-02-01,8.957345
2016-03-01,8.997586
2016-04-01,9.14904
2016-05-01,9.258789
2016-06-01,9.279275
2016-07-01,9.299762
2016-08-01,9.301225
2016-09-01,9.31659
2016-10-01,9.447923
2016-11-01,9.517797
2016-12-01,9.55694
2017-01-01,9.620229
2017-02-01,9.697785
2017-03-01,9.813753
2017-04-01,9.983864
2017-05-01,10.109344
2017-06-01,10.12105
2017-07-01,10.179949
2017-08-01,10.242871
2017-09-01,10.331036
2017-10-01,10.561509
2017-11-01,10.67638
2017-12-01,10.730889
2018-01-01,10.80442
2018-02-01,10.886732
2018-03-01,10.986604
2018-04-01,11.235734
2018-05-01,11.400723
2018-06-01,11.597174
2018-07-01,11.70802
2018-08-01,11.978734
2018-09-01,12.780999
2018-10-01,13.135123
2018-11-01,12.941233
2018-12-01,12.893309
2019-01-01,12.917088
2019-02-01,12.898065
2019-03-01,12.93355
2019-04-01,13.121587
2019-05-01,13.327549
2019-06-01,13.485588
