Tarih,TP.FE25.OKTG16
2005-01-01,3.258838
2005-02-01,3.278431
2005-03-01,3.287108
2005-04-01,3.291026
2005-05-01,3.292706
2005-06-01,3.291306
2005-07-01,3.296624
2005-08-01,3.302222
2005-09-01,3.317896
2005-10-01,3.326293
2005-11-01,3.339168
2005-12-01,3.347565
2006-01-01,3.381713
2006-02-01,3.375555
2006-03-01,3.378914
2006-04-01,3.378634
2006-05-01,3.379753
2006-06-01,3.384512
2006-07-01,3.427896
2006-08-01,3.477158
2006-09-01,3.500949
2006-10-01,3.532577
2006-11-01,3.565605
2006-12-01,3.575121
2007-01-01,3.57876
2007-02-01,3.60703
2007-03-01,3.614587
2007-04-01,3.611788
2007-05-01,3.620745
2007-06-01,3.615427
2007-07-01,3.649014
2007-08-01,3.696597
2007-09-01,3.764891
2007-10-01,3.862855
2007-11-01,3.924433
2007-12-01,3.945425
2008-01-01,3.968376
2008-02-01,4.048147
2008-03-01,4.137994
2008-04-01,4.227281
2008-05-01,4.321046
2008-06-01,4.360792
2008-07-01,4.415371
2008-08-01,4.44588
2008-09-01,4.407814
2008-10-01,4.416491
2008-11-01,4.398018
2008-12-01,4.405575
2009-01-01,4.399977
2009-02-01,4.378705
2009-03-01,4.378145
2009-04-01,4.386822
2009-05-01,4.389621
2009-06-01,4.381224
2009-07-01,4.414252
2009-08-01,4.438603
2009-09-01,4.449519
2009-10-01,4.493743
2009-11-01,4.517254
2009-12-01,4.560638
2010-01-01,4.618017
2010-02-01,4.66308
2010-03-01,4.668958
2010-04-01,4.674556
2010-05-01,4.69135
2010-06-01,4.650765
2010-07-01,4.671197
2010-08-01,4.696948
2010-09-01,4.741451
2010-10-01,4.79771
2010-11-01,4.851171
2010-12-01,4.871603
2011-01-01,4.917786
2011-02-01,4.950534
2011-03-01,4.971526
2011-04-01,4.970407
2011-05-01,4.981323
2011-06-01,4.995038
2011-07-01,5.047378
2011-08-01,5.089643
2011-09-01,5.175291
2011-10-01,5.258421
2011-11-01,5.351066
2011-12-01,5.39445
2012-01-01,5.434755
2012-02-01,5.451829
2012-03-01,5.472821
2012-04-01,5.493534
2012-05-01,5.522923
2012-06-01,5.538037
2012-07-01,5.55847
2012-08-01,5.575264
2012-09-01,5.620887
2012-10-01,5.707655
2012-11-01,5.780148
2012-12-01,5.813736
2013-01-01,5.836127
2013-02-01,5.832769
2013-03-01,5.863557
2013-04-01,5.840606
2013-05-01,5.85544
2013-06-01,5.866076
2013-07-01,5.872794
2013-08-01,5.945847
2013-09-01,6.031495
2013-10-01,6.070961
2013-11-01,6.098671
2013-12-01,6.135897
2014-01-01,6.203072
2014-02-01,6.296558
2014-03-01,6.362053
2014-04-01,6.42503
2014-05-01,6.456379
2014-06-01,6.513758
2014-07-01,6.586531
2014-08-01,6.677777
2014-09-01,6.741593
2014-10-01,6.809608
2014-11-01,6.863628
2014-12-01,6.881262
2015-01-01,6.955715
2015-02-01,7.019531
2015-03-01,7.090905
2015-04-01,7.147164
2015-05-01,7.18523
2015-06-01,7.209581
2015-07-01,7.280675
2015-08-01,7.359885
2015-09-01,7.418664
2015-10-01,7.452811
2015-11-01,7.504032
2015-12-01,7.549096
2016-01-01,7.598078
2016-02-01,7.641741
2016-03-01,7.698001
2016-04-01,7.728509
2016-05-01,7.763217
2016-06-01,7.755659
2016-07-01,7.819476
2016-08-01,7.845786
2016-09-01,7.867058
2016-10-01,7.898967
2016-11-01,7.913241
2016-12-01,7.980417
2017-01-01,8.065785
2017-02-01,8.199576
2017-03-01,8.279066
2017-04-01,8.363315
2017-05-01,8.420974
2017-06-01,8.440847
2017-07-01,8.544409
2017-08-01,8.689115
2017-09-01,8.769446
2017-10-01,8.943541
2017-11-01,9.061938
2017-12-01,9.090767
2018-01-01,9.206084
2018-02-01,9.406491
2018-03-01,9.582546
2018-04-01,9.638245
2018-05-01,9.659517
2018-06-01,9.794148
2018-07-01,9.913943
2018-08-01,10.130584
2018-09-01,10.7917
2018-10-01,11.206507
2018-11-01,11.198949
2018-12-01,11.179357
2019-01-01,11.257448
2019-02-01,11.271723
2019-03-01,11.285438
2019-04-01,11.395157
2019-05-01,11.679532
2019-06-01,11.996095
2019-07-01,12.22897
2019-08-01,12.298384
2019-09-01,12.396628
2019-10-01,12.439452
2019-11-01,12.539375
2019-12-01,12.828229
2020-01-01,12.980492
2020-02-01,13.073138
2020-03-01,13.193214
2020-04-01,13.389701
2020-05-01,13.510337
2020-06-01,13.564357
2020-07-01,13.569115
2020-08-01,13.639929
2020-09-01,13.805628
2020-10-01,14.069851
2020-11-01,14.304684
2020-12-01,14.555751
2021-01-01,15.258572
2021-02-01,15.693532
2021-03-01,15.821724
2021-04-01,15.998899
2021-05-01,16.126812
2021-06-01,16.495436
2021-07-01,16.89093
2021-08-01,17.294821
2021-09-01,17.449604
2021-10-01,17.721104
2021-11-01,18.348912
2021-12-01,21.045158
2022-01-01,23.368581
2022-02-01,24.256413
2022-03-01,24.857352
2022-04-01,27.835173
2022-05-01,29.589566
2022-06-01,32.231512
2022-07-01,33.011864
2022-08-01,34.075752
2022-09-01,35.058749
2022-10-01,36.333959
2022-11-01,39.005294
2022-12-01,39.809717
2023-01-01,41.395892
2023-02-01,43.659417
2023-03-01,44.664526
2023-04-01,45.122997
2023-05-01,45.679152
2023-06-01,46.624083
2023-07-01,48.529341
2023-08-01,53.467279
2023-09-01,56.030014
2023-10-01,57.717512
2023-11-01,61.180115
2023-12-01,62.849699
2024-01-01,64.71689
2024-02-01,69.908975
2024-03-01,71.026043
2024-04-01,72.182857
2024-05-01,74.838517
2024-06-01,76.196016
2024-07-01,77.774074
2024-08-01,79.775056
2024-09-01,81.113243
2024-10-01,82.595576
2024-11-01,83.772542
2024-12-01,85.300498
2025-01-01,88.151527
2025-02-01,92.142015
2025-03-01,92.854072
2025-04-01,94.470756
2025-05-01,95.89711
2025-06-01,96.579498
2025-07-01,99.064702
2025-08-01,101.863109
2025-09-01,106.338379
2025-10-01,108.867246
2025-11-01,110.99866
2025-12-01,112.772926
2026-01-01,116.062393
2026-02-01,123.207568
2026-03-01,124.25523
2026-04-01,127.013584
2026-05-01,130.357026
2026-06-01,134.263929
2026-07-01,135.675598
