Tarih,TP.FE25.OKTG06
2015-12-01,8.437859
2016-01-01,8.556947
2016-02-01,8.550188
2016-03-01,8.546648
2016-04-01,8.617135
2016-05-01,8.66992
2016-06-01,8.712727
2016-07-01,8.785789
2016-08-01,8.740729
2016-09-01,8.757144
2016-10-01,8.891037
2016-11-01,8.93996
2016-12-01,9.056151
2017-01-01,9.279521
2017-02-01,9.359342
2017-03-01,9.460406
2017-04-01,9.591402
2017-05-01,9.636785
2017-06-01,9.609427
2017-07-01,9.622301
2017-08-01,9.675086
2017-09-01,9.742033
2017-10-01,9.956391
2017-11-01,10.113458
2017-12-01,10.186842
2018-01-01,10.294343
2018-02-01,10.37352
2018-03-01,10.481987
2018-04-01,10.68862
2018-05-01,10.870149
2018-06-01,11.16819
2018-07-01,11.2287
2018-08-01,11.49713
2018-09-01,12.256718
2018-10-01,12.597889
2018-11-01,12.407026
2018-12-01,12.353598
2019-01-01,12.487491
2019-02-01,12.507768
2019-03-01,12.641983
2019-04-01,12.82834
2019-05-01,12.903333
2019-06-01,12.906874
2019-07-01,13.085827
2019-08-01,13.080677
2019-09-01,13.204593
2019-10-01,13.484611
2019-11-01,13.538683
2019-12-01,13.644897
2020-01-01,13.841231
2020-02-01,13.904959
2020-03-01,13.988964
2020-04-01,14.115776
2020-05-01,14.314042
2020-06-01,14.478512
2020-07-01,14.566379
2020-08-01,14.698342
2020-09-01,14.849615
2020-10-01,15.184993
2020-11-01,15.554165
2020-12-01,15.759511
2021-01-01,16.03277
2021-02-01,16.184365
2021-03-01,16.366859
2021-04-01,16.649774
2021-05-01,16.80491
2021-06-01,17.147368
2021-07-01,17.471158
2021-08-01,17.674573
2021-09-01,17.905668
2021-10-01,18.305095
2021-11-01,18.978424
2021-12-01,21.575506
2022-01-01,23.866499
2022-02-01,25.065746
2022-03-01,26.453603
2022-04-01,28.41115
2022-05-01,29.21258
2022-06-01,30.691201
2022-07-01,31.353909
2022-08-01,31.832191
2022-09-01,32.857313
2022-10-01,34.025661
2022-11-01,35.00186
2022-12-01,35.434117
2023-01-01,37.730582
2023-02-01,38.969096
2023-03-01,39.894119
2023-04-01,40.880295
2023-05-01,40.894457
2023-06-01,42.39239
2023-07-01,46.387949
2023-08-01,50.698609
2023-09-01,53.009879
2023-10-01,54.898871
2023-11-01,56.579297
2023-12-01,58.3006
2024-01-01,62.249168
2024-02-01,65.165212
2024-03-01,67.302034
2024-04-01,69.289193
2024-05-01,71.586945
2024-06-01,72.804538
2024-07-01,75.080726
2024-08-01,76.880884
2024-09-01,79.126496
2024-10-01,81.497632
2024-11-01,83.399176
2024-12-01,84.28976
2025-01-01,88.654814
2025-02-01,90.741749
2025-03-01,92.740816
2025-04-01,95.624352
2025-05-01,97.135802
2025-06-01,98.51175
2025-07-01,100.415869
2025-08-01,102.314838
2025-09-01,105.749075
2025-10-01,108.451082
2025-11-01,109.328149
2025-12-01,110.331705
2026-01-01,115.771658
2026-02-01,119.175688
2026-03-01,121.411455
2026-04-01,126.625991
2026-05-01,128.856928
2026-06-01,130.041467
2026-07-01,132.350572
