Tarih,TP.FE25.OKTG09
2005-01-01,3.901064
2005-02-01,3.910023
2005-03-01,3.961017
2005-04-01,4.009255
2005-05-01,3.967563
2005-06-01,3.98617
2005-07-01,4.01718
2005-08-01,4.043366
2005-09-01,4.132261
2005-10-01,4.182911
2005-11-01,4.183945
2005-12-01,4.187046
2006-01-01,4.24941
2006-02-01,4.277664
2006-03-01,4.296959
2006-04-01,4.328658
2006-05-01,4.362769
2006-06-01,4.509206
2006-07-01,4.601202
2006-08-01,4.597412
2006-09-01,4.54056
2006-10-01,4.558477
2006-11-01,4.596034
2006-12-01,4.627388
2007-01-01,4.639103
2007-02-01,4.64944
2007-03-01,4.700434
2007-04-01,4.721108
2007-05-01,4.748672
2007-06-01,4.747294
2007-07-01,4.74247
2007-08-01,4.745916
2007-09-01,4.77348
2007-10-01,4.778304
2007-11-01,5.102531
2007-12-01,5.148013
2008-01-01,5.393681
2008-02-01,5.409875
2008-03-01,5.462592
2008-04-01,5.547009
2008-05-01,5.589389
2008-06-01,5.687588
2008-07-01,6.016983
2008-08-01,6.045237
2008-09-01,6.052128
2008-10-01,6.258862
2008-11-01,6.331563
2008-12-01,6.167899
2009-01-01,6.203733
2009-02-01,6.153083
2009-03-01,6.150671
2009-04-01,6.063498
2009-05-01,5.937046
2009-06-01,6.033866
2009-07-01,6.021462
2009-08-01,6.134821
2009-09-01,6.173412
2009-10-01,6.328117
2009-11-01,6.412534
2009-12-01,6.45388
2010-01-01,6.708163
2010-02-01,6.743652
2010-03-01,6.781553
2010-04-01,6.77604
2010-05-01,6.782587
2010-06-01,6.796025
2010-07-01,6.805328
2010-08-01,6.796714
2010-09-01,6.825312
2010-10-01,6.838749
2010-11-01,6.90835
2010-12-01,7.096822
2011-01-01,7.170557
2011-02-01,7.16401
2011-03-01,7.25773
2011-04-01,7.3039
2011-05-01,7.363853
2011-06-01,7.356617
2011-07-01,7.378669
2011-08-01,7.473766
2011-09-01,7.528551
2011-10-01,7.800061
2011-11-01,7.788691
2011-12-01,7.83176
2012-01-01,8.003694
2012-02-01,8.066403
2012-03-01,8.229378
2012-04-01,8.480904
2012-05-01,8.319996
2012-06-01,8.182863
2012-07-01,8.098791
2012-08-01,8.284507
2012-09-01,8.485728
2012-10-01,8.941575
2012-11-01,8.916423
2012-12-01,8.911599
2013-01-01,8.956047
2013-02-01,9.013932
2013-03-01,8.988435
2013-04-01,8.900229
2013-05-01,8.838898
2013-06-01,8.905397
2013-07-01,9.013588
2013-08-01,9.043219
2013-09-01,9.168293
2013-10-01,9.133149
2013-11-01,9.155545
2013-12-01,9.370203
2014-01-01,9.440837
2014-02-01,9.440148
2014-03-01,9.389498
2014-04-01,9.297157
2014-05-01,9.246852
2014-06-01,9.284409
2014-07-01,9.350563
2014-08-01,9.309561
2014-09-01,9.294745
2014-10-01,9.538002
2014-11-01,9.400869
2014-12-01,9.226179
2015-01-01,9.153822
2015-02-01,9.258567
2015-03-01,9.407071
2015-04-01,9.447728
2015-05-01,9.55902
2015-06-01,9.542826
2015-07-01,9.498033
2015-08-01,9.426366
2015-09-01,9.476326
2015-10-01,9.549372
2015-11-01,9.519396
2015-12-01,9.499067
2016-01-01,9.576248
2016-02-01,9.522152
2016-03-01,9.579693
2016-04-01,9.612082
2016-05-01,9.717171
2016-06-01,9.765409
2016-07-01,9.72613
2016-08-01,9.706145
2016-09-01,9.9084
2016-10-01,9.999707
2016-11-01,10.104797
2016-12-01,10.322556
2017-01-01,10.687441
2017-02-01,10.849727
2017-03-01,10.747049
2017-04-01,10.678483
2017-05-01,10.564435
2017-06-01,10.504137
2017-07-01,10.515508
2017-08-01,10.729132
2017-09-01,10.867644
2017-10-01,11.06094
2017-11-01,11.340375
2017-12-01,11.397571
2018-01-01,11.667703
2018-02-01,11.600515
2018-03-01,11.637727
2018-04-01,11.958853
2018-05-01,12.16662
2018-06-01,12.289282
2018-07-01,12.355093
2018-08-01,13.018363
2018-09-01,13.805329
2018-10-01,14.315961
2018-11-01,14.214662
2018-12-01,13.770529
2019-01-01,13.191675
2019-02-01,13.290562
2019-03-01,13.547946
2019-04-01,13.683012
2019-05-01,13.717812
