Tarih,TP.FE25.OKTG13
2005-01-01,1.994305
2005-02-01,2.025199
2005-03-01,2.043341
2005-04-01,2.07657
2005-05-01,2.102974
2005-06-01,2.144825
2005-07-01,2.160452
2005-08-01,2.190987
2005-09-01,2.18506
2005-10-01,2.12866
2005-11-01,2.065973
2005-12-01,2.107824
2006-01-01,2.117344
2006-02-01,2.178953
2006-03-01,2.257985
2006-04-01,2.301991
2006-05-01,2.278461
2006-06-01,2.217032
2006-07-01,2.277743
2006-08-01,2.296783
2006-09-01,2.34995
2006-10-01,2.372941
2006-11-01,2.340969
2006-12-01,2.351925
2007-01-01,2.427545
2007-02-01,2.452153
2007-03-01,2.464187
2007-04-01,2.528311
2007-05-01,2.549326
2007-06-01,2.520947
2007-07-01,2.510169
2007-08-01,2.571958
2007-09-01,2.635364
2007-10-01,2.647398
2007-11-01,2.558307
2007-12-01,2.504781
2008-01-01,2.545734
2008-02-01,2.633567
2008-03-01,2.658534
2008-04-01,2.70775
2008-05-01,2.856115
2008-06-01,2.802229
2008-07-01,2.811749
2008-08-01,2.89599
2008-09-01,2.915568
2008-10-01,2.899582
2008-11-01,2.900481
2008-12-01,2.913233
2009-01-01,2.947181
2009-02-01,2.998013
2009-03-01,3.086925
2009-04-01,3.123387
2009-05-01,3.179787
2009-06-01,3.136499
2009-07-01,3.204395
2009-08-01,3.331924
2009-09-01,3.387606
2009-10-01,3.502203
2009-11-01,3.521602
2009-12-01,3.570637
2010-01-01,3.636019
2010-02-01,3.780611
2010-03-01,3.867726
2010-04-01,3.947298
2010-05-01,3.783845
2010-06-01,3.631528
2010-07-01,3.716847
2010-08-01,3.813302
2010-09-01,3.939215
2010-10-01,4.015014
2010-11-01,3.929336
2010-12-01,3.87545
2011-01-01,3.849405
2011-02-01,3.877606
2011-03-01,3.905806
2011-04-01,3.954482
2011-05-01,3.997052
2011-06-01,3.880479
2011-07-01,3.928617
2011-08-01,4.037107
2011-09-01,4.164456
2011-10-01,4.247979
2011-11-01,4.201997
2011-12-01,4.176132
2012-01-01,4.173078
2012-02-01,4.227682
2012-03-01,4.284801
2012-04-01,4.260373
2012-05-01,4.157272
2012-06-01,4.122964
2012-07-01,4.128173
2012-08-01,4.212235
2012-09-01,4.304379
2012-10-01,4.278514
2012-11-01,4.229299
2012-12-01,4.188525
2013-01-01,4.211696
2013-02-01,4.28983
2013-03-01,4.356469
2013-04-01,4.42185
2013-05-01,4.474837
2013-06-01,4.481663
2013-07-01,4.499804
2013-08-01,4.582249
2013-09-01,4.58207
2013-10-01,4.626795
2013-11-01,4.707084
2013-12-01,4.870537
2014-01-01,5.253843
2014-02-01,5.328205
2014-03-01,5.357842
2014-04-01,5.362153
2014-05-01,5.295874
2014-06-01,5.347065
2014-07-01,5.380654
2014-08-01,5.438132
2014-09-01,5.453938
2014-10-01,5.468667
2014-11-01,5.457171
2014-12-01,5.507824
2015-01-01,5.619007
2015-02-01,5.803835
2015-03-01,5.972676
2015-04-01,6.152475
2015-05-01,6.110264
2015-06-01,6.038417
2015-07-01,6.189656
2015-08-01,6.217856
2015-09-01,6.176723
2015-10-01,6.154271
2015-11-01,6.098948
2015-12-01,6.134154
2016-01-01,6.278028
2016-02-01,6.254498
2016-03-01,6.144931
2016-04-01,6.184986
2016-05-01,6.183369
2016-06-01,6.221269
2016-07-01,6.274974
2016-08-01,6.297786
2016-09-01,6.193068
2016-10-01,6.19702
2016-11-01,6.303893
2016-12-01,6.693486
2017-01-01,6.756532
2017-02-01,6.824787
2017-03-01,6.919625
2017-04-01,7.086491
2017-05-01,7.232341
2017-06-01,7.364541
2017-07-01,7.344423
2017-08-01,7.361667
2017-09-01,7.244735
2017-10-01,7.169116
2017-11-01,7.236832
2017-12-01,7.316044
2018-01-01,7.354302
2018-02-01,7.436568
2018-03-01,7.648338
2018-04-01,7.778741
2018-05-01,8.096127
2018-06-01,8.662824
2018-07-01,8.604986
2018-08-01,8.659231
2018-09-01,8.873337
2018-10-01,9.057446
2018-11-01,9.063732
2018-12-01,9.137376
2019-01-01,9.341602
2019-02-01,9.439494
2019-03-01,9.542775
2019-04-01,10.12905
2019-05-01,10.407998
2019-06-01,10.177188
2019-07-01,10.050736
2019-08-01,9.783105
2019-09-01,9.570795
2019-10-01,9.512779
2019-11-01,9.592709
2019-12-01,9.862676
2020-01-01,10.057382
2020-02-01,10.26071
2020-03-01,10.668085
2020-04-01,11.24053
2020-05-01,11.413143
2020-06-01,11.225801
2020-07-01,11.235141
2020-08-01,11.116413
2020-09-01,10.968946
2020-10-01,11.203887
2020-11-01,11.757113
2020-12-01,12.072523
2021-01-01,12.359733
2021-02-01,12.561983
2021-03-01,12.797463
2021-04-01,12.960018
2021-05-01,13.385355
2021-06-01,13.857392
2021-07-01,14.098261
2021-08-01,14.288297
2021-09-01,14.411156
2021-10-01,14.63083
2021-11-01,15.43121
2021-12-01,18.385217
2022-01-01,19.844618
2022-02-01,20.337851
2022-03-01,22.249711
2022-04-01,25.431114
2022-05-01,26.547803
2022-06-01,27.458649
2022-07-01,27.886141
2022-08-01,27.904462
2022-09-01,28.088751
2022-10-01,29.193046
2022-11-01,30.192264
2022-12-01,31.387805
2023-01-01,34.841511
2023-02-01,37.222534
2023-03-01,41.436026
2023-04-01,45.565457
2023-05-01,47.007615
2023-06-01,48.26692
2023-07-01,50.786071
2023-08-01,52.496938
2023-09-01,54.458372
2023-10-01,57.877232
2023-11-01,59.038107
2023-12-01,61.980438
2024-01-01,66.079154
2024-02-01,70.384611
2024-03-01,76.664076
2024-04-01,81.130651
2024-05-01,82.067541
2024-06-01,80.267404
2024-07-01,80.105388
2024-08-01,78.770283
2024-09-01,81.727883
2024-10-01,81.391996
2024-11-01,83.629864
2024-12-01,86.017354
2025-01-01,87.820185
2025-02-01,90.767366
2025-03-01,96.192745
2025-04-01,100.705302
2025-05-01,98.899417
2025-06-01,97.415409
2025-07-01,96.73645
2025-08-01,98.532097
2025-09-01,104.786416
2025-10-01,108.845436
2025-11-01,107.271977
2025-12-01,112.027199
2026-01-01,118.509262
2026-02-01,122.365416
2026-03-01,126.360727
2026-04-01,130.027947
2026-05-01,130.212005
2026-06-01,133.435424
2026-07-01,134.059055
