Tarih,TP.FE25.OKTG26
2017-09-01,8.415967
2017-10-01,8.505669
2017-11-01,8.39779
2017-12-01,8.453028
2018-01-01,8.501656
2018-02-01,8.538482
2018-03-01,8.552881
2018-04-01,8.616381
2018-05-01,8.748574
2018-06-01,8.936477
2018-07-01,9.007294
2018-08-01,9.120838
2018-09-01,9.608536
2018-10-01,9.544564
2018-11-01,9.406706
2018-12-01,9.441878
2019-01-01,9.521902
2019-02-01,9.473746
2019-03-01,9.468081
2019-04-01,9.554242
2019-05-01,9.649138
2019-06-01,9.932881
2019-07-01,10.038399
2019-08-01,10.159025
2019-09-01,10.826363
2019-10-01,10.905443
2019-11-01,10.849733
2019-12-01,10.860828
2020-01-01,10.94274
2020-02-01,11.028901
2020-03-01,11.04519
2020-04-01,11.050855
2020-05-01,11.254102
2020-06-01,11.889336
2020-07-01,11.781693
2020-08-01,11.829141
2020-09-01,11.759503
2020-10-01,11.766349
2020-11-01,11.758795
2020-12-01,11.800814
2021-01-01,12.078183
2021-02-01,12.112883
2021-03-01,12.145695
2021-04-01,12.183701
2021-05-01,12.797926
2021-06-01,13.11212
2021-07-01,13.128172
2021-08-01,13.178689
2021-09-01,13.547885
2021-10-01,13.526403
2021-11-01,13.609024
2021-12-01,14.396044
2022-01-01,16.825797
2022-02-01,17.790569
2022-03-01,19.475792
2022-04-01,21.686955
2022-05-01,22.80068
2022-06-01,23.841935
2022-07-01,25.037337
2022-08-01,25.077467
2022-09-01,26.821469
2022-10-01,27.350004
2022-11-01,27.307278
2022-12-01,27.164698
2023-01-01,29.94429
2023-02-01,30.292477
2023-03-01,30.599825
2023-04-01,31.542408
2023-05-01,31.769733
2023-06-01,32.483574
2023-07-01,35.742602
2023-08-01,45.615523
2023-09-01,52.562969
2023-10-01,53.284364
2023-11-01,53.359195
2023-12-01,52.277102
2024-01-01,58.27866
2024-02-01,59.589966
2024-03-01,59.488461
2024-04-01,63.320639
2024-05-01,63.25407
2024-06-01,66.116755
2024-07-01,69.314407
2024-08-01,75.688701
2024-09-01,80.902295
2024-10-01,79.250828
2024-11-01,79.514506
2024-12-01,77.111428
2025-01-01,83.195134
2025-02-01,89.272467
2025-03-01,89.017996
2025-04-01,94.135041
2025-05-01,95.064641
2025-06-01,98.875809
2025-07-01,100.14557
2025-08-01,103.515072
2025-09-01,110.018019
2025-10-01,112.004218
2025-11-01,113.894812
2025-12-01,110.861221
2026-01-01,119.788763
2026-02-01,121.503378
2026-03-01,128.883635
2026-04-01,136.838887
2026-05-01,144.519075
2026-06-01,145.360291
2026-07-01,150.306917
