Tarih,TP.FE25.OKTG23
2005-01-01,3.248885
2005-02-01,3.268647
2005-03-01,3.298158
2005-04-01,3.313177
2005-05-01,3.347695
2005-06-01,3.38801
2005-07-01,3.428588
2005-08-01,3.474699
2005-09-01,3.506846
2005-10-01,3.538729
2005-11-01,3.554802
2005-12-01,3.569294
2006-01-01,3.612507
2006-02-01,3.635695
2006-03-01,3.655457
2006-04-01,3.687339
2006-05-01,3.735822
2006-06-01,3.778245
2006-07-01,3.821195
2006-08-01,3.863617
2006-09-01,3.922903
2006-10-01,3.959793
2006-11-01,3.973494
2006-12-01,4.005114
2007-01-01,4.053333
2007-02-01,4.076784
2007-03-01,4.09681
2007-04-01,4.120788
2007-05-01,4.141077
2007-06-01,4.189823
2007-07-01,4.210112
2007-08-01,4.21749
2007-09-01,4.252798
2007-10-01,4.297856
2007-11-01,4.321043
2007-12-01,4.351345
2008-01-01,4.399828
2008-02-01,4.422752
2008-03-01,4.46254
2008-04-01,4.5018
2008-05-01,4.549229
2008-06-01,4.60509
2008-07-01,4.64804
2008-08-01,4.685719
2008-09-01,4.740526
2008-10-01,4.768984
2008-11-01,4.791117
2008-12-01,4.806663
2009-01-01,4.834857
2009-02-01,4.832486
2009-03-01,4.832222
2009-04-01,4.844606
2009-05-01,4.857518
2009-06-01,4.893616
2009-07-01,4.923391
2009-08-01,4.947633
2009-09-01,4.989792
2009-10-01,5.027735
2009-11-01,5.033268
2009-12-01,5.053557
2010-01-01,5.093609
2010-02-01,5.118114
2010-03-01,5.171076
2010-04-01,5.147361
2010-05-01,5.151314
2010-06-01,5.161854
2010-07-01,5.181616
2010-08-01,5.187676
2010-09-01,5.199533
2010-10-01,5.215343
2010-11-01,5.233788
2010-12-01,5.267515
2011-01-01,5.313626
2011-02-01,5.333652
2011-03-01,5.355258
2011-04-01,5.358684
2011-05-01,5.379763
2011-06-01,5.420868
2011-07-01,5.460656
2011-08-01,5.481736
2011-09-01,5.530219
2011-10-01,5.561047
2011-11-01,5.581864
2011-12-01,5.597937
2012-01-01,5.650372
2012-02-01,5.668026
2012-03-01,5.68568
2012-04-01,5.719408
2012-05-01,5.752081
2012-06-01,5.797402
2012-07-01,5.838243
2012-08-01,5.862485
2012-09-01,5.913339
2012-10-01,5.957343
2012-11-01,5.973153
2012-12-01,5.995023
2013-01-01,6.051674
2013-02-01,6.076706
2013-03-01,6.102001
2013-04-01,6.134675
2013-05-01,6.18105
2013-06-01,6.254301
2013-07-01,6.303838
2013-08-01,6.342308
2013-09-01,6.399223
2013-10-01,6.425836
2013-11-01,6.448496
2013-12-01,6.473528
2014-01-01,6.533605
2014-02-01,6.583669
2014-03-01,6.626618
2014-04-01,6.662981
2014-05-01,6.707248
2014-06-01,6.766007
2014-07-01,6.847427
2014-08-01,6.910665
2014-09-01,6.972586
2014-10-01,7.015273
2014-11-01,7.016854
2014-12-01,7.029238
2015-01-01,7.103543
2015-02-01,7.151763
2015-03-01,7.192077
2015-04-01,7.24504
2015-05-01,7.3009
2015-06-01,7.36493
2015-07-01,7.423689
2015-08-01,7.508534
2015-09-01,7.568084
2015-10-01,7.621836
2015-11-01,7.634484
2015-12-01,7.651348
2016-01-01,7.754111
2016-02-01,7.799695
2016-03-01,7.829207
2016-04-01,7.879534
2016-05-01,7.939084
2016-06-01,7.972284
2016-07-01,8.058183
2016-08-01,8.115625
2016-09-01,8.188086
2016-10-01,8.216543
2016-11-01,8.240785
2016-12-01,8.27214
2017-01-01,8.395456
2017-02-01,8.452371
2017-03-01,8.50586
2017-04-01,8.578584
2017-05-01,8.658687
2017-06-01,8.704271
2017-07-01,8.814148
2017-08-01,8.878441
2017-09-01,8.9704
2017-10-01,9.007817
2017-11-01,9.017302
2017-12-01,9.055773
2018-01-01,9.170129
2018-02-01,9.244171
2018-03-01,9.293181
2018-04-01,9.373547
2018-05-01,9.482897
2018-06-01,9.658648
2018-07-01,9.786969
2018-08-01,9.929783
2018-09-01,10.223579
2018-10-01,10.337145
2018-11-01,10.340044
2018-12-01,10.365603
2019-01-01,10.581932
2019-02-01,10.643589
2019-03-01,10.706301
2019-04-01,10.793254
2019-05-01,10.919204
2019-06-01,11.099434
2019-07-01,11.213264
2019-08-01,11.338687
2019-09-01,11.505743
2019-10-01,11.578994
2019-11-01,11.597439
2019-12-01,11.640388
2020-01-01,11.873054
2020-02-01,11.972918
2020-03-01,12.03563
2020-04-01,12.062243
2020-05-01,12.150513
2020-06-01,12.404522
2020-07-01,12.536269
2020-08-01,12.67961
2020-09-01,12.752598
2020-10-01,12.842976
2020-11-01,12.922288
2020-12-01,12.998174
2021-01-01,13.24138
2021-02-01,13.37866
2021-03-01,13.547824
2021-04-01,13.645316
2021-05-01,13.805784
2021-06-01,14.074022
2021-07-01,14.260312
2021-08-01,14.439225
2021-09-01,14.672681
2021-10-01,14.82498
2021-11-01,15.103757
