Tarih,TP.TUKFIY2025.095
2005-01-01,4.32903792
2005-02-01,4.3114787
2005-03-01,4.23255902
2005-04-01,4.22506164
2005-05-01,4.28418278
2005-06-01,4.27935964
2005-07-01,4.27194929
2005-08-01,4.30809333
2005-09-01,4.36834459
2005-10-01,4.40778925
2005-11-01,4.39774364
2005-12-01,4.42437072
2006-01-01,4.41529601
2006-02-01,4.40452427
2006-03-01,4.41356227
2006-04-01,4.40461751
2006-05-01,4.39360566
2006-06-01,4.42830237
2006-07-01,4.44697621
2006-08-01,4.51423451
2006-09-01,4.60514896
2006-10-01,4.62534841
2006-11-01,4.63972302
2006-12-01,4.64636958
2007-01-01,4.65883443
2007-02-01,4.63427921
2007-03-01,4.6501189
2007-04-01,4.65336862
2007-05-01,4.65782914
2007-06-01,4.66533664
2007-07-01,4.6691352
2007-08-01,4.66980094
2007-09-01,4.67328915
2007-10-01,4.70014784
2007-11-01,4.69917736
2007-12-01,4.68547962
2008-01-01,4.69326978
2008-02-01,4.69963099
2008-03-01,4.69358373
2008-04-01,4.72095512
2008-05-01,4.76730482
2008-06-01,4.78354444
2008-07-01,4.78772249
2008-08-01,4.81498609
2008-09-01,4.9025797
2008-10-01,4.91848872
2008-11-01,4.97930833
2008-12-01,5.02461698
2009-01-01,5.07768483
2009-02-01,5.14408942
2009-03-01,5.18372117
2009-04-01,5.19127588
2009-05-01,5.20405934
2009-06-01,5.20515415
2009-07-01,5.20939145
2009-08-01,5.21267564
2009-09-01,5.27634184
2009-10-01,5.30598947
2009-11-01,5.29419485
2009-12-01,5.33130516
2010-01-01,5.33018444
2010-02-01,5.33646574
2010-03-01,5.335339
2010-04-01,5.36193045
2010-05-01,5.37192576
2010-06-01,5.37418135
2010-07-01,5.37712278
2010-08-01,5.37171914
2010-09-01,5.37947809
2010-10-01,5.40858439
2010-11-01,5.41516684
2010-12-01,5.41456917
2011-01-01,5.41559057
2011-02-01,5.42406661
2011-03-01,5.43295657
2011-04-01,5.52232014
2011-05-01,5.57553913
2011-06-01,5.61114299
2011-07-01,5.60700772
2011-08-01,5.62957543
2011-09-01,5.69948918
2011-10-01,5.79407823
2011-11-01,5.83529686
2011-12-01,5.88800712
2012-01-01,5.92742113
2012-02-01,6.00606194
2012-03-01,6.0790173
2012-04-01,6.13995501
2012-05-01,6.21867634
2012-06-01,6.24743324
2012-07-01,6.262561
2012-08-01,6.32047496
2012-09-01,6.53003216
2012-10-01,6.6850844
2012-11-01,6.75110981
2012-12-01,6.78607305
2013-01-01,6.83513424
2013-02-01,6.86435318
2013-03-01,6.9007452
2013-04-01,6.92314008
2013-05-01,6.91471809
2013-06-01,6.89467846
2013-07-01,6.88659119
2013-08-01,6.89292354
2013-09-01,7.00474425
2013-10-01,7.02688476
2013-11-01,7.03623179
2013-12-01,7.07065068
2014-01-01,7.09901247
2014-02-01,7.2172269
2014-03-01,7.3606272
2014-04-01,7.40558244
2014-05-01,7.39018358
2014-06-01,7.41538142
2014-07-01,7.43201661
2014-08-01,7.46407042
2014-09-01,7.62455617
