Tarih,TP.FE25.OKTG20
2005-01-01,5.717794
2005-02-01,5.77015
2005-03-01,5.78999
2005-04-01,5.841244
2005-05-01,5.9432
2005-06-01,6.00768
2005-07-01,5.939342
2005-08-01,5.952568
2005-09-01,5.895253
2005-10-01,5.974613
2005-11-01,6.00768
2005-12-01,6.007129
2006-01-01,6.011538
2006-02-01,5.891395
2006-03-01,5.824159
2006-04-01,5.855022
2006-05-01,5.961386
2006-06-01,6.138845
2006-07-01,6.276623
2006-08-01,6.305832
2006-09-01,6.312996
2006-10-01,6.327876
2006-11-01,6.258987
2006-12-01,6.174116
2007-01-01,6.200018
2007-02-01,6.227023
2007-03-01,6.243556
2007-04-01,6.196711
2007-05-01,6.201671
2007-06-01,6.158685
2007-07-01,6.142151
2007-08-01,6.129476
2007-09-01,6.060035
2007-10-01,5.982329
2007-11-01,5.969102
2007-12-01,5.914542
2008-01-01,5.975164
2008-02-01,5.999413
2008-03-01,6.008231
2008-04-01,6.047911
2008-05-01,6.137742
2008-06-01,6.176871
2008-07-01,6.115147
2008-08-01,6.073813
2008-09-01,6.066098
2008-10-01,6.084284
2008-11-01,6.129476
2008-12-01,6.103022
2009-01-01,6.181831
2009-02-01,6.19616
2009-03-01,5.951466
2009-04-01,5.687483
2009-05-01,5.702363
2009-06-01,5.818097
2009-07-01,5.939342
2009-08-01,5.970204
2009-09-01,5.982329
2009-10-01,6.236392
2009-11-01,6.242454
2009-12-01,6.177422
2010-01-01,6.240249
2010-02-01,6.244658
2010-03-01,6.258987
2010-04-01,6.283236
2010-05-01,6.293707
2010-06-01,6.281032
2010-07-01,6.297565
2010-08-01,6.273316
2010-09-01,6.259538
2010-10-01,6.240249
2010-11-01,6.228125
2010-12-01,6.193405
2011-01-01,6.258987
2011-02-01,6.402276
2011-03-01,6.457388
2011-04-01,6.540055
2011-05-01,6.543912
2011-06-01,6.576428
2011-07-01,6.569815
2011-08-01,6.683895
2011-09-01,6.818918
2011-10-01,6.920322
2011-11-01,6.952838
2011-12-01,6.948429
2012-01-01,7.058101
2012-02-01,7.060856
2012-03-01,7.045976
2012-04-01,7.081798
2012-05-01,7.036056
2012-06-01,7.042669
2012-07-01,7.010154
2012-08-01,7.022278
2012-09-01,6.994172
2012-10-01,6.997478
2012-11-01,6.962207
2012-12-01,6.960554
2013-01-01,7.005194
2013-02-01,7.125887
2013-03-01,7.137461
2013-04-01,7.147381
2013-05-01,7.14187
2013-06-01,7.140768
2013-07-01,7.253195
2013-08-01,7.284057
2013-09-01,7.408057
2013-10-01,7.516075
2013-11-01,7.497337
2013-12-01,7.491275
2014-01-01,7.748094
2014-02-01,8.034121
2014-03-01,8.205517
2014-04-01,8.28102
2014-05-01,8.218744
2014-06-01,8.173553
2014-07-01,8.176859
2014-08-01,8.166388
2014-09-01,8.166939
2014-10-01,8.164735
2014-11-01,8.167491
2014-12-01,8.14269
2015-01-01,8.333375
2015-02-01,8.425962
2015-03-01,8.461234
2015-04-01,8.509732
2015-05-01,8.601767
2015-06-01,8.581927
2015-07-01,8.692701
2015-08-01,8.740648
2015-09-01,8.97432
2015-10-01,9.131387
2015-11-01,9.148471
2015-12-01,9.123671
2016-01-01,9.303885
2016-02-01,9.427885
2016-03-01,9.461503
2016-04-01,9.501734
2016-05-01,9.46977
2016-06-01,9.514961
2016-07-01,9.523779
2016-08-01,9.581646
2016-09-01,9.585504
2016-10-01,9.657699
2016-11-01,9.712259
2016-12-01,9.847282
2017-01-01,10.037416
2017-02-01,10.212119
2017-03-01,10.427053
2017-04-01,10.543337
2017-05-01,10.535071
2017-06-01,10.455711
2017-07-01,10.547746
2017-08-01,10.756067
2017-09-01,10.808423
2017-10-01,11.173259
2017-11-01,11.379927
2017-12-01,11.627927
2018-01-01,11.824123
2018-02-01,11.989457
2018-03-01,12.103538
2018-04-01,12.519628
2018-05-01,12.691575
2018-06-01,13.098296
2018-07-01,13.286225
2018-08-01,14.015899
2018-09-01,15.828508
2018-10-01,15.719388
2018-11-01,14.212095
2018-12-01,14.136592
2019-01-01,14.10573
2019-02-01,14.084788
2019-03-01,13.973463
2019-04-01,14.249019
2019-05-01,14.389553
2019-06-01,14.466158
2019-07-01,15.62129
2019-08-01,15.399192
2019-09-01,15.382107
2019-10-01,15.496739
2019-11-01,15.508312
2019-12-01,15.588774
2020-01-01,15.442178
2020-02-01,15.396987
2020-03-01,15.565628
2020-04-01,15.884722
2020-05-01,16.245701
2020-06-01,16.714147
2020-07-01,17.180388
2020-08-01,17.411855
2020-09-01,18.056106
2020-10-01,18.564232
2020-11-01,19.618511
2020-12-01,20.327793
2021-01-01,20.623189
2021-02-01,20.674443
2021-03-01,20.747189
2021-04-01,21.047546
2021-05-01,21.239884
2021-06-01,21.872562
2021-07-01,21.849415
2021-08-01,21.626765
2021-09-01,22.050571
2021-10-01,22.32227
2021-11-01,23.228299
2021-12-01,30.274275
2022-01-01,32.221356
2022-02-01,33.273982
2022-03-01,34.968102
2022-04-01,36.753707
2022-05-01,37.541798
2022-06-01,38.910762
2022-07-01,40.407033
2022-08-01,41.478397
2022-09-01,41.886771
2022-10-01,42.963645
2022-11-01,44.018475
2022-12-01,44.844593
2023-01-01,47.049044
2023-02-01,48.222914
2023-03-01,49.029743
2023-04-01,50.526014
2023-05-01,52.285717
2023-06-01,55.758829
2023-07-01,62.722139
2023-08-01,67.624837
2023-09-01,69.369109
2023-10-01,69.666159
2023-11-01,70.125787
2023-12-01,72.065704
2024-01-01,75.52614
2024-02-01,76.662535
2024-03-01,78.992088
2024-04-01,80.791471
2024-05-01,82.315849
2024-06-01,81.903617
2024-07-01,82.408987
2024-08-01,83.641826
2024-09-01,85.162897
2024-10-01,85.759753
2024-11-01,86.845445
2024-12-01,88.249129
2025-01-01,90.671269
2025-02-01,91.679254
2025-03-01,93.17277
2025-04-01,96.369223
2025-05-01,98.996929
2025-06-01,100.228666
2025-07-01,101.804297
2025-08-01,102.54885
2025-09-01,104.703701
2025-10-01,105.658779
2025-11-01,106.700383
2025-12-01,107.465878
2026-01-01,110.592699
2026-02-01,111.744655
2026-03-01,112.644501
2026-04-01,113.935507
2026-05-01,115.434077
2026-06-01,117.032965
2026-07-01,118.14145
