Tarih,TP.TUKFIY2025.011
2005-01-01,2.45414516
2005-02-01,2.47672045
2005-03-01,2.47895819
2005-04-01,2.45262137
2005-05-01,2.4521695
2005-06-01,2.40905805
2005-07-01,2.37790771
2005-08-01,2.37501429
2005-09-01,2.40766197
2005-10-01,2.46495155
2005-11-01,2.5506075
2005-12-01,2.541668
2006-01-01,2.57631359
2006-02-01,2.64159445
2006-03-01,2.67790753
2006-04-01,2.69509348
2006-05-01,2.71532046
2006-06-01,2.63546716
2006-07-01,2.67112695
2006-08-01,2.63410142
2006-09-01,2.71316781
2006-10-01,2.73482045
2006-11-01,2.81315831
2006-12-01,2.82990213
2007-01-01,2.96225263
2007-02-01,3.01084563
2007-03-01,3.02954341
2007-04-01,3.05944071
2007-05-01,3.0059239
2007-06-01,2.94292287
2007-07-01,2.91940215
2007-08-01,2.97001953
2007-09-01,3.04012997
2007-10-01,3.15001097
2007-11-01,3.16736177
2007-12-01,3.17831614
2008-01-01,3.24241992
2008-02-01,3.41498029
2008-03-01,3.44954892
2008-04-01,3.48445533
2008-05-01,3.49222371
2008-06-01,3.3622509
2008-07-01,3.37543982
2008-08-01,3.37284881
2008-09-01,3.38019599
2008-10-01,3.51967403
2008-11-01,3.54520878
2008-12-01,3.56181938
2009-01-01,3.61625893
2009-02-01,3.61530074
2009-03-01,3.7654186
2009-04-01,3.75036508
2009-05-01,3.75593578
2009-06-01,3.691437
2009-07-01,3.66531607
2009-08-01,3.60365371
2009-09-01,3.61102984
2009-10-01,3.72373166
2009-11-01,3.81127795
2009-12-01,3.90060942
2010-01-01,3.96561574
2010-02-01,4.17824396
2010-03-01,4.20594981
2010-04-01,4.21080589
2010-05-01,4.0131737
2010-06-01,3.90324855
2010-07-01,3.87001541
2010-08-01,3.99021475
2010-09-01,4.19067281
2010-10-01,4.39175438
2010-11-01,4.3028054
2010-12-01,4.1811312
2011-01-01,4.25178064
2011-02-01,4.36509158
2011-03-01,4.34537924
2011-04-01,4.32312442
2011-05-01,4.54040229
2011-06-01,4.22781897
2011-07-01,4.17146517
2011-08-01,4.23161953
2011-09-01,4.27360012
2011-10-01,4.45550757
2011-11-01,4.60772908
2011-12-01,4.70137478
2012-01-01,4.7556275
2012-02-01,4.86152788
2012-03-01,4.84001315
2012-04-01,4.83086837
2012-05-01,4.70500386
2012-06-01,4.53028248
2012-07-01,4.54689375
2012-08-01,4.61713222
2012-09-01,4.72307559
2012-10-01,4.80546452
2012-11-01,4.79542559
2012-12-01,4.87482134
2013-01-01,5.08266959
2013-02-01,5.12991623
2013-03-01,5.23989766
2013-04-01,5.16671251
2013-05-01,5.04355233
2013-06-01,5.14108005
2013-07-01,5.15322057
2013-08-01,5.11017841
2013-09-01,5.14790483
2013-10-01,5.36223548
2013-11-01,5.28276302
2013-12-01,5.36202824
2014-01-01,5.6561593
2014-02-01,5.66154337
2014-03-01,5.78618195
2014-04-01,5.87146169
2014-05-01,5.7846237
2014-06-01,5.80157889
2014-07-01,5.8155833
2014-08-01,5.86574049
2014-09-01,5.88195242
2014-10-01,6.04434527
2014-11-01,6.05676756
2014-12-01,6.05605545
2015-01-01,6.28333482
2015-02-01,6.45232505
2015-03-01,6.61952448
2015-04-01,6.73281771
2015-05-01,6.53284503
2015-06-01,6.33491886
2015-07-01,6.34944512
2015-08-01,6.4304788
2015-09-01,6.50755774
2015-10-01,6.55761602
2015-11-01,6.626665
2015-12-01,6.71285038
2016-01-01,7.01831769
2016-02-01,7.01021286
2016-03-01,6.88773627
2016-04-01,6.77192186
2016-05-01,6.64892269
2016-06-01,6.73062049
2016-07-01,6.95627929
2016-08-01,6.81138603
2016-09-01,6.75975879
2016-10-01,6.88768067
2016-11-01,6.84184334
2016-12-01,7.07718565
2017-01-01,7.5557878
2017-02-01,7.61570251
2017-03-01,7.7683172
2017-04-01,7.85823737
2017-05-01,7.80046414
2017-06-01,7.70797782
2017-07-01,7.64065091
2017-08-01,7.61618231
2017-09-01,7.59333803
2017-10-01,7.74696619
2017-11-01,7.92363039
2017-12-01,8.05408154
2018-01-01,8.19092195
2018-02-01,8.37245287
2018-03-01,8.54587981
2018-04-01,8.52604123
2018-05-01,8.65415009
2018-06-01,9.20055306
2018-07-01,9.16019726
2018-08-01,9.16056835
2018-09-01,9.76115103
2018-10-01,10.07722186
2018-11-01,9.99729868
2018-12-01,10.11402703
2019-01-01,10.80873363
2019-02-01,10.91116476
2019-03-01,11.19353409
2019-04-01,11.35645593
2019-05-01,11.20580952
2019-06-01,11.00054023
2019-07-01,10.84762758
2019-08-01,10.74737403
2019-09-01,10.65350476
2019-10-01,10.83893344
2019-11-01,10.86360248
2019-12-01,11.20367519
2020-01-01,11.75512615
2020-02-01,12.04464722
2020-03-01,12.28170723
2020-04-01,12.59297637
2020-05-01,12.61325706
2020-06-01,12.3941881
2020-07-01,12.22551268
2020-08-01,12.20971864
2020-09-01,12.28243315
2020-10-01,12.66451864
2020-11-01,13.22030564
2020-12-01,13.57197572
2021-01-01,13.92062567
2021-02-01,14.29843935
2021-03-01,14.46838509
2021-04-01,14.78056218
2021-05-01,14.80727286
2021-06-01,14.92326401
2021-07-01,15.34964691
2021-08-01,15.85324034
2021-09-01,15.90573147
2021-10-01,16.20639648
2021-11-01,16.85281112
2021-12-01,19.64068448
2022-01-01,21.8229771
2022-02-01,23.67765114
2022-03-01,24.81817549
2022-04-01,28.20376004
2022-05-01,28.59143604
2022-06-01,29.00481576
2022-07-01,29.85849399
2022-08-01,30.00985274
2022-09-01,30.60087578
2022-10-01,32.21181739
2022-11-01,34.06562339
2022-12-01,34.73545529
2023-01-01,37.13754336
2023-02-01,39.94903459
2023-03-01,41.49352737
2023-04-01,43.20563718
2023-05-01,43.49160327
