Tarih,TP.TUKFIY2025.10
2005-01-01,3.80937576
2005-02-01,3.79316526
2005-03-01,3.78928678
2005-04-01,3.78579381
2005-05-01,3.7994746
2005-06-01,3.92260168
2005-07-01,3.95811351
2005-08-01,3.98576616
2005-09-01,4.08589787
2005-10-01,4.08939084
2005-11-01,4.09521245
2005-12-01,4.09521245
2006-01-01,4.09637677
2006-02-01,4.09550353
2006-03-01,4.10161622
2006-04-01,4.10627351
2006-05-01,4.11791674
2006-06-01,4.19854605
2006-07-01,4.24395462
2006-08-01,4.26112837
2006-09-01,4.41685648
2006-10-01,4.41481891
2006-11-01,4.41016162
2006-12-01,4.41161703
2007-01-01,4.41161703
2007-02-01,4.41510999
2007-03-01,4.41074378
2007-04-01,4.42617105
2007-05-01,4.44421805
2007-06-01,4.54289436
2007-07-01,4.57549538
2007-08-01,4.58742969
2007-09-01,4.69192761
2007-10-01,4.68290411
2007-11-01,4.6770825
2007-12-01,4.67475385
2008-01-01,4.67591818
2008-02-01,4.67446277
2008-03-01,4.69280085
2008-04-01,4.69862246
2008-05-01,4.7414113
2008-06-01,4.85464164
2008-07-01,4.89655724
2008-08-01,4.92129909
2008-09-01,5.02172189
2008-10-01,5.01066083
2008-11-01,5.02113973
2008-12-01,5.0170646
2009-01-01,5.01677352
2009-02-01,4.99959976
2009-03-01,5.00483921
2009-04-01,5.00978758
2009-05-01,5.04471725
2009-06-01,5.09158122
2009-07-01,5.13873627
2009-08-01,5.14950625
2009-09-01,5.27816386
2009-10-01,5.28718736
2009-11-01,5.29155357
2009-12-01,5.29155357
2010-01-01,5.29504654
2010-02-01,5.29591978
2010-03-01,5.31484001
2010-04-01,5.31018273
2010-05-01,5.34220159
2010-06-01,5.39779798
2010-07-01,5.44553519
2010-08-01,5.45310328
2010-09-01,5.51655885
2010-10-01,5.52150722
2010-11-01,5.51393912
2010-12-01,5.51655885
2011-01-01,5.51859641
2011-02-01,5.5261645
2011-03-01,5.54246502
2011-04-01,5.55643688
2011-05-01,5.61960137
2011-06-01,5.69877528
2011-07-01,5.74010872
2011-08-01,5.75786463
2011-09-01,5.86090715
2011-10-01,5.87487902
2011-11-01,5.87895415
2011-12-01,5.8737147
2012-01-01,5.87080389
2012-02-01,5.87720766
2012-03-01,5.88739548
2012-04-01,5.91825002
2012-05-01,5.98316099
2012-06-01,6.0832927
2012-07-01,6.14936799
2012-08-01,6.20787518
2012-09-01,6.13394072
2012-10-01,6.15082339
2012-11-01,6.1551896
2012-12-01,6.15635392
2013-01-01,6.1627577
2013-02-01,6.18342442
2013-03-01,6.18895495
2013-04-01,6.22650434
2013-05-01,6.33420415
2013-06-01,6.45995095
2013-07-01,6.51234545
2013-08-01,6.59006396
2013-09-01,6.75597989
2013-10-01,6.77460904
2013-11-01,6.77460904
2013-12-01,6.7751912
2014-01-01,6.77897525
2014-02-01,6.79352928
2014-03-01,6.8066279
2014-04-01,6.87241211
2014-05-01,6.94023388
2014-06-01,7.05957691
2014-07-01,7.10149252
2014-08-01,7.15446918
2014-09-01,7.28196247
2014-10-01,7.31980294
2014-11-01,7.33784993
2014-12-01,7.33843209
2015-01-01,7.3398875
2015-02-01,7.33435697
2015-03-01,7.34920208
2015-04-01,7.41411304
2015-05-01,7.44787839
2015-06-01,7.49998181
2015-07-01,7.53811336
2015-08-01,7.64406669
2015-09-01,7.71159738
2015-10-01,7.79077129
2015-11-01,7.804161
2015-12-01,7.80736288
2016-01-01,7.81376666
2016-02-01,7.82249907
2016-03-01,7.8594663
2016-04-01,7.92816132
2016-05-01,8.0108282
2016-06-01,8.08680022
2016-07-01,8.13308203
2016-08-01,8.34557085
2016-09-01,8.51119569
2016-10-01,8.53739294
2016-11-01,8.54583427
2016-12-01,8.54670751
2017-01-01,8.55078264
2017-02-01,8.55223805
2017-03-01,8.63286736
2017-04-01,8.69253888
2017-05-01,8.77054847
2017-06-01,8.86252993
2017-07-01,8.95538463
2017-08-01,9.20542283
2017-09-01,9.39724492
2017-10-01,9.43188351
2017-11-01,9.43974268
2017-12-01,9.44236241
2018-01-01,9.46361129
2018-02-01,9.48253153
2018-03-01,9.57160218
2018-04-01,9.63651315
2018-05-01,9.7360627
2018-06-01,9.81902066
2018-07-01,9.92351858
2018-08-01,10.00211033
2018-09-01,10.40030855
2018-10-01,10.40089071
2018-11-01,10.40263719
2018-12-01,10.40467475
2019-01-01,10.41224285
2019-02-01,10.58252498
2019-03-01,10.73621552
2019-04-01,10.87156798
2019-05-01,11.0150707
2019-06-01,11.18069554
2019-07-01,11.28082725
2019-08-01,11.76111018
2019-09-01,11.85629353
2019-10-01,11.87812457
2019-11-01,11.89588048
2019-12-01,11.90956127
2020-01-01,11.98524222
2020-02-01,12.08857582
2020-03-01,12.17211594
2020-04-01,12.21403154
2020-05-01,12.24808796
2020-06-01,12.48502754
2020-07-01,12.70188256
2020-08-01,12.76038976
2020-09-01,12.75165734
2020-10-01,12.7522395
2020-11-01,12.72807981
2020-12-01,12.72429577
2021-01-01,12.72022064
2021-02-01,12.82995801
2021-03-01,13.18565846
2021-04-01,13.46131175
2021-05-01,13.54252323
2021-06-01,13.84117189
2021-07-01,14.05016774
2021-08-01,14.13225245
2021-09-01,14.85966278
2021-10-01,14.88527787
2021-11-01,14.89721218
2021-12-01,14.91729673
2022-01-01,15.0945648
2022-02-01,15.68283862
2022-03-01,16.71035301
2022-04-01,17.19383782
2022-05-01,17.2645704
2022-06-01,17.68343533
2022-07-01,17.81791455
2022-08-01,18.98514761
2022-09-01,20.31131066
2022-10-01,20.38524513
2022-11-01,20.43647531
2022-12-01,20.47635334
2023-01-01,21.38889091
2023-02-01,22.60618983
2023-03-01,24.03073811
2023-04-01,24.77124706
2023-05-01,26.04530669
2023-06-01,26.64988102
2023-07-01,27.36273732
2023-08-01,28.21473013
2023-09-01,36.75590712
2023-10-01,36.86215152
2023-11-01,37.0900676
2023-12-01,37.27839673
2024-01-01,38.4590195
2024-02-01,43.36751104
2024-03-01,49.03979799
2024-04-01,50.49869378
2024-05-01,53.34109548
2024-06-01,55.19353219
2024-07-01,55.95616327
2024-08-01,62.30171956
2024-09-01,71.15639031
2024-10-01,71.3886726
2024-11-01,71.39536745
2024-12-01,71.44194034
2025-01-01,76.89125958
2025-02-01,84.52193656
2025-03-01,88.47772142
2025-04-01,90.49258108
2025-05-01,91.56841485
2025-06-01,95.66770243
2025-07-01,98.2230987
2025-08-01,100.25222131
2025-09-01,118.19268078
2025-10-01,118.28582656
2025-11-01,118.6386162
2025-12-01,118.78794053
2026-01-01,126.64
2026-02-01,131.67
2026-03-01,134.46
2026-04-01,136.28
2026-05-01,137.41
2026-06-01,139.77
2026-07-01,141.62
