Tarih,TP.TUKFIY2025.074
2005-01-01,1.66902967
2005-02-01,1.6785429
2005-03-01,1.68345544
2005-04-01,1.70062599
2005-05-01,1.73607796
2005-06-01,1.79363468
2005-07-01,1.83377856
2005-08-01,1.8726649
2005-09-01,1.91454872
2005-10-01,1.92708424
2005-11-01,1.9322473
2005-12-01,1.9333161
2006-01-01,1.94466046
2006-02-01,1.94784824
2006-03-01,1.99814424
2006-04-01,2.00979721
2006-05-01,2.04381823
2006-06-01,2.06311869
2006-07-01,2.11166968
2006-08-01,2.14557072
2006-09-01,2.15614426
2006-10-01,2.16215201
2006-11-01,2.16334588
2006-12-01,2.18717211
2007-01-01,2.20205074
2007-02-01,2.21186408
2007-03-01,2.21233182
2007-04-01,2.22526646
2007-05-01,2.26646974
2007-06-01,2.29352011
2007-07-01,2.32662278
2007-08-01,2.34625907
2007-09-01,2.35878286
2007-10-01,2.36581942
2007-11-01,2.3761242
2007-12-01,2.4157141
2008-01-01,2.43036236
2008-02-01,2.43609495
2008-03-01,2.46118315
2008-04-01,2.49630993
2008-05-01,2.56697496
2008-06-01,2.63826857
2008-07-01,2.68841276
2008-08-01,2.72180116
2008-09-01,2.73554578
2008-10-01,2.753353
2008-11-01,2.75252445
2008-12-01,2.77148222
2009-01-01,2.76472269
2009-02-01,2.76274983
2009-03-01,2.7411832
2009-04-01,2.72654325
2009-05-01,2.72628896
2009-06-01,2.74106728
2009-07-01,2.7860321
2009-08-01,2.80990439
2009-09-01,2.82008676
2009-10-01,2.81727041
2009-11-01,2.82495178
2009-12-01,2.82017403
2010-01-01,2.8365863
2010-02-01,2.83345379
2010-03-01,2.88995665
2010-04-01,2.88953531
2010-05-01,2.91109399
2010-06-01,2.92585167
2010-07-01,2.95356844
2010-08-01,2.97551595
2010-09-01,2.98164137
2010-10-01,2.97703311
2010-11-01,2.97664214
2010-12-01,2.98372003
2011-01-01,2.97922975
2011-02-01,2.96102685
2011-03-01,2.98320382
2011-04-01,3.03270392
2011-05-01,3.05113802
2011-06-01,3.10148323
2011-07-01,3.13031512
2011-08-01,3.18952898
2011-09-01,3.20444681
2011-10-01,3.21679457
2011-11-01,3.27421165
2011-12-01,3.26547232
2012-01-01,3.29658217
2012-02-01,3.32360416
2012-03-01,3.29548348
2012-04-01,3.31433624
2012-05-01,3.36160127
2012-06-01,3.42916837
2012-07-01,3.47887894
2012-08-01,3.50501935
2012-09-01,3.51752517
2012-10-01,3.55953733
2012-11-01,3.56119536
2012-12-01,3.58733362
2013-01-01,3.61761829
2013-02-01,3.62838679
2013-03-01,3.67732851
2013-04-01,3.6985096
2013-05-01,3.72719233
2013-06-01,3.76557135
2013-07-01,3.79898394
2013-08-01,3.83482778
2013-09-01,3.85790416
2013-10-01,3.8375525
2013-11-01,3.86037519
2013-12-01,3.87945134
2014-01-01,3.90020993
2014-02-01,3.94299152
2014-03-01,3.95850331
2014-04-01,4.01798693
2014-05-01,4.05045908
2014-06-01,4.08828041
2014-07-01,4.15546507
2014-08-01,4.17700707
2014-09-01,4.20680608
2014-10-01,4.20093497
2014-11-01,4.18483831
2014-12-01,4.22871784
2015-01-01,4.26257327
2015-02-01,4.26980176
2015-03-01,4.30237761
2015-04-01,4.32647022
2015-05-01,4.38544669
2015-06-01,4.41972705
2015-07-01,4.4838248
2015-08-01,4.51277397
2015-09-01,4.56363373
2015-10-01,4.58855701
2015-11-01,4.63158451
2015-12-01,4.70234626
2016-01-01,4.68227078
2016-02-01,4.69792754
2016-03-01,4.70402537
2016-04-01,4.77386241
2016-05-01,4.79798056
2016-06-01,4.87288245
2016-07-01,4.90765141
2016-08-01,4.9518225
2016-09-01,4.95216258
2016-10-01,4.98087185
