Tarih,TP.TUKFIY2025.097
2005-01-01,3.58608753
2005-02-01,3.53811477
2005-03-01,3.35322697
2005-04-01,3.36722175
2005-05-01,3.4585694
2005-06-01,3.52192708
2005-07-01,3.55823626
2005-08-01,3.53934885
2005-09-01,3.6288011
2005-10-01,3.75526426
2005-11-01,3.78038389
2005-12-01,3.78083276
2006-01-01,3.80616686
2006-02-01,3.85530328
2006-03-01,3.76639071
2006-04-01,3.92110689
2006-05-01,3.88651835
2006-06-01,3.86140099
2006-07-01,3.95098481
2006-08-01,4.00303252
2006-09-01,4.07532935
2006-10-01,4.20140318
2006-11-01,4.16444582
2006-12-01,4.16386875
2007-01-01,4.16660171
2007-02-01,4.18854873
2007-03-01,4.27150231
2007-04-01,4.31166711
2007-05-01,4.25921783
2007-06-01,4.29776761
2007-07-01,4.31823115
2007-08-01,4.37192839
2007-09-01,4.36902877
2007-10-01,4.36419675
2007-11-01,4.37869177
2007-12-01,4.39458043
2008-01-01,4.36803034
2008-02-01,4.40777638
2008-03-01,4.34537763
2008-04-01,4.3271794
2008-05-01,4.4080753
2008-06-01,4.46418321
2008-07-01,4.53017268
2008-08-01,4.52181018
2008-09-01,4.61793991
2008-10-01,4.58596731
2008-11-01,4.67597521
2008-12-01,4.74164802
2009-01-01,4.84090093
2009-02-01,4.93770381
2009-03-01,5.02956801
2009-04-01,5.41023706
2009-05-01,5.53036808
2009-06-01,5.47389366
2009-07-01,5.99687268
2009-08-01,5.98443482
2009-09-01,5.98456273
2009-10-01,6.00676418
2009-11-01,6.05670274
2009-12-01,6.08973148
2010-01-01,6.16912338
2010-02-01,6.07339425
2010-03-01,6.02819122
2010-04-01,6.02247928
2010-05-01,6.05871428
2010-06-01,6.15384329
2010-07-01,6.15370949
2010-08-01,6.1830943
2010-09-01,6.2974675
2010-10-01,6.17982767
2010-11-01,6.08776026
2010-12-01,5.96684259
2011-01-01,5.92909718
2011-02-01,6.01306323
2011-03-01,6.1084903
2011-04-01,6.1159644
2011-05-01,6.35282705
2011-06-01,6.29087223
2011-07-01,6.14664341
2011-08-01,6.25337524
2011-09-01,6.28866426
2011-10-01,6.446013
2011-11-01,6.39952107
2011-12-01,6.61364245
2012-01-01,6.62079722
2012-02-01,6.58884958
2012-03-01,6.54212309
2012-04-01,6.61956944
2012-05-01,6.77897483
2012-06-01,6.83988838
2012-07-01,6.80350221
