Tarih,TP.FE25.OKTG18
2014-01-01,9.624763
2014-02-01,9.683295
2014-03-01,9.863872
2014-04-01,10.253669
2014-05-01,10.505855
2014-06-01,10.471607
2014-07-01,10.394395
2014-08-01,10.266123
2014-09-01,10.22129
2014-10-01,10.499628
2014-11-01,10.635372
2014-12-01,10.525781
2015-01-01,10.449814
2015-02-01,10.340845
2015-03-01,10.409962
2015-04-01,10.772362
2015-05-01,11.124176
2015-06-01,11.096778
2015-07-01,11.023924
2015-08-01,10.941731
2015-09-01,11.033265
2015-10-01,11.464782
2015-11-01,11.65719
2015-12-01,11.601771
2016-01-01,11.505256
2016-02-01,11.413099
2016-03-01,11.464782
2016-04-01,11.862052
2016-05-01,12.106142
2016-06-01,12.110501
2016-07-01,11.99655
2016-08-01,11.890695
2016-09-01,11.802897
2016-10-01,12.169655
2016-11-01,12.347742
2016-12-01,12.386971
2017-01-01,12.331552
2017-02-01,12.421218
2017-03-01,12.66344
2017-04-01,13.050747
2017-05-01,13.281762
2017-06-01,13.225098
2017-07-01,13.179019
2017-08-01,13.208285
2017-09-01,13.301687
2017-10-01,13.911291
2017-11-01,14.205819
2017-12-01,14.301089
2018-01-01,14.25252
2018-02-01,14.275559
2018-03-01,14.427493
2018-04-01,15.06823
2018-05-01,15.403855
2018-06-01,15.678456
2018-07-01,15.759405
2018-08-01,16.26938
2018-09-01,17.973654
2018-10-01,18.689736
2018-11-01,18.025337
2018-12-01,17.82857
2019-01-01,17.495436
2019-02-01,17.305519
2019-03-01,17.30116
2019-04-01,17.697185
2019-05-01,17.95871
2019-06-01,17.996694
2019-07-01,18.565823
2019-08-01,18.387114
2019-09-01,18.508536
2019-10-01,19.0484
2019-11-01,19.210297
2019-12-01,19.162973
2020-01-01,18.781893
2020-02-01,18.525349
2020-03-01,18.715889
2020-04-01,19.091987
2020-05-01,19.621265
2020-06-01,20.047178
2020-07-01,20.159261
2020-08-01,20.230246
2020-09-01,20.671104
2020-10-01,21.350447
2020-11-01,22.152459
2020-12-01,22.46629
2021-01-01,22.572145
2021-02-01,22.545993
2021-03-01,22.860446
2021-04-01,23.508033
2021-05-01,23.710404
2021-06-01,24.442053
2021-07-01,24.437694
2021-08-01,24.333707
2021-09-01,24.678049
2021-10-01,25.292011
2021-11-01,26.219804
2021-12-01,31.575473
2022-01-01,33.516989
2022-02-01,34.806559
2022-03-01,36.392525
2022-04-01,37.983472
2022-05-01,39.197075
2022-06-01,40.29486
2022-07-01,41.771856
2022-08-01,43.049595
2022-09-01,43.801793
2022-10-01,45.437573
2022-11-01,46.175448
2022-12-01,47.034124
2023-01-01,48.539141
2023-02-01,49.097685
2023-03-01,49.705421
2023-04-01,50.959498
2023-05-01,52.944601
2023-06-01,55.07977
2023-07-01,60.257354
2023-08-01,65.420615
2023-09-01,67.116795
2023-10-01,69.540888
2023-11-01,70.298066
2023-12-01,71.872824
2024-01-01,74.435152
2024-02-01,75.612639
2024-03-01,77.770848
2024-04-01,80.076008
2024-05-01,82.865614
2024-06-01,82.960884
2024-07-01,83.30834
2024-08-01,84.333271
2024-09-01,86.081133
2024-10-01,89.326541
2024-11-01,90.615488
2024-12-01,91.584378
2025-01-01,92.264967
2025-02-01,92.031462
2025-03-01,92.847173
2025-04-01,96.319236
2025-05-01,99.455051
2025-06-01,100.457566
2025-07-01,100.549723
2025-08-01,101.070283
2025-09-01,103.201093
2025-10-01,106.506278
2025-11-01,107.48949
2025-12-01,107.807679
2026-01-01,108.361645
2026-02-01,107.281049
2026-03-01,107.753953
2026-04-01,112.231082
2026-05-01,116.616469
2026-06-01,117.910662
2026-07-01,117.460267
