Tarih,TP.FE25.OKTG11
2015-03-01,6.286324
2015-04-01,6.45257
2015-05-01,6.080172
2015-06-01,5.703612
2015-07-01,5.68886
2015-08-01,5.794395
2015-09-01,5.90655
2015-10-01,5.962532
2015-11-01,6.042724
2015-12-01,6.147124
2016-01-01,6.63735
2016-02-01,6.557159
2016-03-01,6.299941
2016-04-01,6.06958
2016-05-01,5.82371
2016-06-01,5.966882
2016-07-01,6.328311
2016-08-01,6.050667
2016-09-01,5.938324
2016-10-01,6.138235
2016-11-01,6.041589
2016-12-01,6.424768
2017-01-01,7.212686
2017-02-01,7.238408
2017-03-01,7.451747
2017-04-01,7.563145
2017-05-01,7.415434
2017-06-01,7.232166
2017-07-01,7.048899
2017-08-01,6.919912
2017-09-01,6.827238
2017-10-01,6.997266
2017-11-01,7.218738
2017-12-01,7.424134
2018-01-01,7.541395
2018-02-01,7.724284
2018-03-01,7.922115
2018-04-01,7.842302
2018-05-01,8.044861
2018-06-01,8.912024
2018-07-01,8.769231
2018-08-01,8.602228
2018-09-01,9.151275
2018-10-01,9.417192
2018-11-01,9.233736
2018-12-01,9.434971
2019-01-01,10.598313
2019-02-01,10.742242
2019-03-01,11.226038
2019-04-01,11.42576
2019-05-01,10.887494
2019-06-01,10.276224
2019-07-01,9.854084
2019-08-01,9.625425
2019-09-01,9.429864
2019-10-01,9.695782
2019-11-01,9.629964
2019-12-01,10.010873
2020-01-01,10.833592
2020-02-01,11.250436
2020-03-01,11.600138
2020-04-01,12.023412
2020-05-01,11.991071
2020-06-01,11.53886
2020-07-01,11.219229
2020-08-01,11.103481
2020-09-01,11.077381
2020-10-01,11.51711
2020-11-01,12.232402
2020-12-01,12.647544
2021-01-01,12.792418
2021-02-01,13.164059
2021-03-01,13.337681
2021-04-01,13.786866
2021-05-01,13.743366
2021-06-01,13.696462
2021-07-01,14.105741
2021-08-01,14.706041
2021-09-01,14.628687
2021-10-01,14.880231
2021-11-01,15.316933
2021-12-01,17.68466
2022-01-01,19.825618
2022-02-01,22.369804
2022-03-01,23.677264
2022-04-01,27.66565
2022-05-01,27.158591
2022-06-01,26.249062
2022-07-01,26.942604
2022-08-01,26.399043
2022-09-01,26.681793
2022-10-01,28.605062
2022-11-01,30.210592
2022-12-01,30.639351
2023-01-01,33.46572
2023-02-01,37.163034
2023-03-01,39.289808
2023-04-01,42.244974
2023-05-01,42.368855
2023-06-01,44.212879
2023-07-01,48.419333
2023-08-01,51.118794
2023-09-01,52.340578
2023-10-01,54.464326
2023-11-01,54.634544
2023-12-01,58.590211
2024-01-01,62.69775
2024-02-01,68.531484
2024-03-01,72.34814
2024-04-01,75.132332
2024-05-01,74.79568
2024-06-01,75.38312
2024-07-01,76.18806
2024-08-01,72.460106
2024-09-01,75.024339
2024-10-01,80.090014
2024-11-01,87.300997
2024-12-01,88.054683
2025-01-01,90.392905
2025-02-01,91.660458
2025-03-01,100.97779
2025-04-01,102.977468
2025-05-01,99.875725
2025-06-01,98.194165
2025-07-01,95.843649
2025-08-01,97.777321
2025-09-01,103.181351
2025-10-01,107.847771
2025-11-01,104.257126
2025-12-01,107.014272
2026-01-01,119.636381
2026-02-01,130.436944
2026-03-01,134.588337
2026-04-01,140.268392
2026-05-01,134.589227
2026-06-01,130.783294
2026-07-01,133.879447
