Tarih,TP.TUKFIY2025.121
2005-01-01,2.67245305
2005-02-01,2.74389186
2005-03-01,2.7065288
2005-04-01,2.60293905
2005-05-01,2.56443788
2005-06-01,2.67514217
2005-07-01,2.66569378
2005-08-01,2.75110925
2005-09-01,2.77837558
2005-10-01,2.74401344
2005-11-01,2.84577649
2005-12-01,2.84671004
2006-01-01,2.86926716
2006-02-01,3.01776591
2006-03-01,2.98959052
2006-04-01,3.02571586
2006-05-01,3.02828784
2006-06-01,3.01112445
2006-07-01,3.03644159
2006-08-01,3.13381869
2006-09-01,3.04430377
2006-10-01,3.06920458
2006-11-01,3.06520279
2006-12-01,3.09835087
2007-01-01,3.17596454
2007-02-01,3.22558586
2007-03-01,3.25537778
2007-04-01,3.27486078
2007-05-01,3.28810578
2007-06-01,3.35997845
2007-07-01,3.35202082
2007-08-01,3.39926938
2007-09-01,3.3474525
2007-10-01,3.5111495
2007-11-01,3.48097482
2007-12-01,3.44546878
2008-01-01,3.53061022
2008-02-01,3.50947552
2008-03-01,3.48672031
2008-04-01,3.48011354
2008-05-01,3.44690613
2008-06-01,3.43313391
2008-07-01,3.39915593
2008-08-01,3.31942876
2008-09-01,3.31557614
2008-10-01,3.26049794
2008-11-01,3.23315809
2008-12-01,3.20638953
2009-01-01,3.25219841
2009-02-01,3.22523088
2009-03-01,3.22251242
2009-04-01,3.24906962
2009-05-01,3.24132397
2009-06-01,3.28128835
2009-07-01,3.39157015
2009-08-01,3.37272845
2009-09-01,3.43441403
2009-10-01,3.44901548
2009-11-01,3.44761002
2009-12-01,3.49145748
2010-01-01,3.59799249
2010-02-01,3.63750417
2010-03-01,3.65755601
2010-04-01,3.63880555
2010-05-01,3.64512541
2010-06-01,3.63593757
2010-07-01,3.71793516
2010-08-01,3.7015772
2010-09-01,3.70829531
2010-10-01,3.69893006
2010-11-01,3.71572394
2010-12-01,3.72434389
2011-01-01,3.77817107
2011-02-01,3.7879959
2011-03-01,3.78663147
2011-04-01,3.79345235
2011-05-01,3.860488
2011-06-01,3.87669864
2011-07-01,3.9363426
2011-08-01,3.98736423
2011-09-01,3.99283315
2011-10-01,4.03543645
2011-11-01,4.08049506
2011-12-01,4.10223669
2012-01-01,4.18852484
2012-02-01,4.24010406
2012-03-01,4.21255761
2012-04-01,4.24483473
2012-05-01,4.24834654
2012-06-01,4.28752853
2012-07-01,4.43460816
2012-08-01,4.54587211
2012-09-01,4.86715123
2012-10-01,5.04078967
2012-11-01,5.35764113
2012-12-01,5.47867672
2013-01-01,5.63938108
2013-02-01,5.6950981
2013-03-01,5.77471556
2013-04-01,5.78865622
2013-05-01,5.7559459
2013-06-01,5.68403633
2013-07-01,5.78757847
2013-08-01,5.86205952
2013-09-01,5.78175718
2013-10-01,5.79973496
2013-11-01,5.78508952
2013-12-01,5.74978489
2014-01-01,5.71028947
2014-02-01,5.68338282
2014-03-01,5.82916694
2014-04-01,5.84547871
2014-05-01,5.74917387
2014-06-01,5.72064648
2014-07-01,5.62440326
2014-08-01,5.54225052
2014-09-01,5.47805514
2014-10-01,5.48463761
2014-11-01,5.48412067
2014-12-01,5.49248961
2015-01-01,5.58769874
2015-02-01,5.63532351
2015-03-01,5.64352101
2015-04-01,5.78527614
2015-05-01,5.97964043
2015-06-01,5.97731695
2015-07-01,6.37390649
2015-08-01,6.71179362
2015-09-01,7.12252004
2015-10-01,7.67063999
2015-11-01,8.16465894
2015-12-01,8.42900141
2016-01-01,8.89366523
2016-02-01,9.22325783
2016-03-01,9.4519641
2016-04-01,9.75862856
2016-05-01,9.82960382
2016-06-01,9.72105977
2016-07-01,9.86467098
2016-08-01,9.82710339
2016-09-01,9.7887581
2016-10-01,9.81874829
2016-11-01,9.75465419
2016-12-01,9.80168673
2017-01-01,9.92370331
2017-02-01,9.98314997
2017-03-01,9.93282471
2017-04-01,9.3009167
2017-05-01,8.6829471
2017-06-01,8.61262486
2017-07-01,8.57106461
2017-08-01,8.5951334
2017-09-01,8.5689666
2017-10-01,8.60815687
2017-11-01,8.68731779
2017-12-01,8.66516508
2018-01-01,9.3194958
2018-02-01,9.36950192
2018-03-01,9.47741348
2018-04-01,9.46218411
2018-05-01,9.5316374
2018-06-01,9.65926054
2018-07-01,9.80821967
2018-08-01,10.04839973
2018-09-01,10.50421997
2018-10-01,11.04749533
2018-11-01,10.94658728
2018-12-01,10.93119289
2019-01-01,11.32592823
2019-02-01,11.43156988
2019-03-01,11.60671217
2019-04-01,11.71867261
2019-05-01,11.81254809
2019-06-01,11.85978257
2019-07-01,11.94130492
2019-08-01,12.0493784
2019-09-01,12.21520508
2019-10-01,12.23860449
2019-11-01,12.16267324
2019-12-01,12.06627649
2020-01-01,12.47297021
2020-02-01,12.32591608
2020-03-01,12.30312753
2020-04-01,12.21711442
2020-05-01,12.17808186
2020-06-01,12.15589464
2020-07-01,11.97628849
2020-08-01,11.98965053
2020-09-01,12.25923467
2020-10-01,12.39618242
2020-11-01,12.48881957
2020-12-01,12.59846152
2021-01-01,12.91243
2021-02-01,12.56746042
2021-03-01,12.38999393
2021-04-01,12.21881421
2021-05-01,12.30538674
2021-06-01,12.53831317
2021-07-01,12.39981642
2021-08-01,12.4474052
2021-09-01,12.5405847
2021-10-01,12.97682445
2021-11-01,13.70131058
2021-12-01,17.27492273
2022-01-01,18.67089377
2022-02-01,20.24422464
2022-03-01,21.11526599
2022-04-01,22.65376318
2022-05-01,23.92929214
2022-06-01,28.61737827
2022-07-01,30.50646979
2022-08-01,31.54611019
2022-09-01,34.66461364
2022-10-01,35.70913871
2022-11-01,36.59833306
2022-12-01,38.00639747
2023-01-01,39.81086413
2023-02-01,40.6645693
2023-03-01,40.89529507
2023-04-01,41.57915101
2023-05-01,44.93041962
2023-06-01,46.05503809
2023-07-01,49.09683638
2023-08-01,49.76355793
2023-09-01,48.5525388
2023-10-01,48.44038473
2023-11-01,48.99092009
2023-12-01,49.70271956
2024-01-01,57.7451688
2024-02-01,60.93143639
2024-03-01,63.42637195
2024-04-01,66.66946747
2024-05-01,69.27676129
2024-06-01,67.91584864
2024-07-01,72.43926928
2024-08-01,74.9766109
2024-09-01,76.98265267
2024-10-01,79.20254929
2024-11-01,81.72546598
2024-12-01,84.92507056
2025-01-01,91.78104154
2025-02-01,95.19174815
2025-03-01,94.49541873
2025-04-01,97.57432729
2025-05-01,99.61517749
2025-06-01,100.87896567
2025-07-01,103.93186197
2025-08-01,104.47002687
2025-09-01,102.40239855
2025-10-01,103.39882362
2025-11-01,104.06301125
2025-12-01,102.19719887
2026-01-01,107.16
2026-02-01,110.39
2026-03-01,110.6
2026-04-01,114.17
2026-05-01,115.72
2026-06-01,116.55
2026-07-01,119.82
