Tarih,TP.TUKFIY2025.102
2005-01-01,3.14433174
2005-02-01,3.17975723
2005-03-01,3.17959714
2005-04-01,3.17976876
2005-05-01,3.17993867
2005-06-01,3.43346052
2005-07-01,3.50095369
2005-08-01,3.53170423
2005-09-01,3.5322408
2005-10-01,3.53423527
2005-11-01,3.54323975
2005-12-01,3.54315053
2006-01-01,3.54335183
2006-02-01,3.54347792
2006-03-01,3.54335833
2006-04-01,3.54338609
2006-05-01,3.56743271
2006-06-01,3.76157693
2006-07-01,3.82215516
2006-08-01,3.83365077
2006-09-01,3.8548689
2006-10-01,3.86213684
2006-11-01,3.86231259
2006-12-01,3.862406
2007-01-01,3.86244934
2007-02-01,3.86241828
2007-03-01,3.86251731
2007-04-01,3.86352677
2007-05-01,3.95113719
2007-06-01,4.14393641
2007-07-01,4.25711117
2007-08-01,4.29110209
2007-09-01,4.31731873
2007-10-01,4.32219618
2007-11-01,4.32299033
2007-12-01,4.32284392
2008-01-01,4.32326562
2008-02-01,4.3232065
2008-03-01,4.32324176
2008-04-01,4.32882144
2008-05-01,4.40174288
2008-06-01,4.63276571
2008-07-01,4.70960771
2008-08-01,4.74704548
2008-09-01,4.77029614
2008-10-01,4.77252824
2008-11-01,4.77690458
2008-12-01,4.77714825
2009-01-01,4.77708235
2009-02-01,4.77808666
2009-03-01,4.77622828
2009-04-01,4.78416566
2009-05-01,4.83286261
2009-06-01,5.02788172
2009-07-01,5.13334108
2009-08-01,5.15542911
2009-09-01,5.18992846
2009-10-01,5.19139145
2009-11-01,5.19120849
2009-12-01,5.19204337
2010-01-01,5.19190507
2010-02-01,5.19338596
2010-03-01,5.18811719
2010-04-01,5.18141158
2010-05-01,5.2907148
2010-06-01,5.45393568
2010-07-01,5.54864857
2010-08-01,5.56776176
2010-09-01,5.58875998
2010-10-01,5.5829605
2010-11-01,5.58291959
2010-12-01,5.582733
2011-01-01,5.58268595
2011-02-01,5.58273386
2011-03-01,5.58453941
2011-04-01,5.61464438
2011-05-01,5.77896204
2011-06-01,6.01723937
2011-07-01,6.13986925
2011-08-01,6.15936169
2011-09-01,6.20654892
2011-10-01,6.21728944
2011-11-01,6.21936529
2011-12-01,6.22154647
2012-01-01,6.1976602
2012-02-01,6.19779433
2012-03-01,6.19379016
2012-04-01,6.25363377
2012-05-01,6.43798884
2012-06-01,6.62622274
2012-07-01,6.77662118
2012-08-01,6.82232143
2012-09-01,6.89711271
2012-10-01,6.91495954
2012-11-01,6.91875648
2012-12-01,6.91910488
2013-01-01,6.91635371
2013-02-01,6.93379983
2013-03-01,6.93422348
2013-04-01,6.99525119
2013-05-01,7.23688583
2013-06-01,7.49277115
2013-07-01,7.5719515
2013-08-01,7.64881243
2013-09-01,7.69985911
2013-10-01,7.70470664
2013-11-01,7.70396724
2013-12-01,7.7038547
2014-01-01,7.70224269
2014-02-01,7.70550075
2014-03-01,7.67676055
2014-04-01,7.8223243
2014-05-01,7.96199678
2014-06-01,8.18117018
2014-07-01,8.25310411
2014-08-01,8.30387123
2014-09-01,8.38237672
2014-10-01,8.39626069
2014-11-01,8.40535662
2014-12-01,8.41479955
2015-01-01,8.41221916
2015-02-01,8.39304113
2015-03-01,8.40822688
2015-04-01,8.61967182
