Tarih,TP.FE25.OKTG05
2013-12-01,7.566858
2014-01-01,7.612828
2014-02-01,7.669593
2014-03-01,7.742378
2014-04-01,7.847899
2014-05-01,7.928694
2014-06-01,7.962823
2014-07-01,8.001479
2014-08-01,8.004613
2014-09-01,8.026553
2014-10-01,8.159586
2014-11-01,8.183964
2014-12-01,8.144611
2015-01-01,8.160631
2015-02-01,8.179088
2015-03-01,8.242819
2015-04-01,8.372369
2015-05-01,8.504357
2015-06-01,8.52769
2015-07-01,8.533959
2015-08-01,8.55172
2015-09-01,8.618933
2015-10-01,8.767637
2015-11-01,8.821268
2015-12-01,8.821965
2016-01-01,8.868979
2016-02-01,8.876292
2016-03-01,8.921565
2016-04-01,9.049375
2016-05-01,9.159074
2016-06-01,9.182407
2016-07-01,9.199472
2016-08-01,9.199472
2016-09-01,9.240566
2016-10-01,9.361062
2016-11-01,9.437329
2016-12-01,9.501408
2017-01-01,9.621556
2017-02-01,9.711057
2017-03-01,9.791155
2017-04-01,9.925581
2017-05-01,10.005679
2017-06-01,10.006724
2017-07-01,10.055131
2017-08-01,10.140802
2017-09-01,10.236223
2017-10-01,10.457713
2017-11-01,10.602586
2017-12-01,10.65169
2018-01-01,10.756515
2018-02-01,10.815021
2018-03-01,10.905567
2018-04-01,11.166061
2018-05-01,11.342277
2018-06-01,11.527897
2018-07-01,11.627497
2018-08-01,11.978537
2018-09-01,12.773601
2018-10-01,13.12673
2018-11-01,12.935887
2018-12-01,12.8335
2019-01-01,12.779521
2019-02-01,12.777431
2019-03-01,12.847779
2019-04-01,13.030612
2019-05-01,13.216928
2019-06-01,13.331851
2019-07-01,13.619857
2019-08-01,13.655379
2019-09-01,13.836471
2019-10-01,14.11786
2019-11-01,14.193779
2019-12-01,14.249848
2020-01-01,14.330295
2020-02-01,14.328902
2020-03-01,14.364076
2020-04-01,14.435816
2020-05-01,14.675763
2020-06-01,14.952624
2020-07-01,15.114562
2020-08-01,15.291127
2020-09-01,15.474309
2020-10-01,15.78913
2020-11-01,16.093504
2020-12-01,16.259273
2021-01-01,16.555637
2021-02-01,16.663247
2021-03-01,16.84608
2021-04-01,17.094037
2021-05-01,17.287318
2021-06-01,17.703829
2021-07-01,18.008551
2021-08-01,18.13253
2021-09-01,18.422625
2021-10-01,18.848191
2021-11-01,19.563505
2021-12-01,22.1869
2022-01-01,24.495475
2022-02-01,25.448993
2022-03-01,26.846188
2022-04-01,28.431787
2022-05-01,29.46436
2022-06-01,31.365129
2022-07-01,32.019846
2022-08-01,32.67909
2022-09-01,33.833203
2022-10-01,34.861597
2022-11-01,35.721435
2022-12-01,36.152225
2023-01-01,38.369905
2023-02-01,39.248201
2023-03-01,39.996599
2023-04-01,40.692758
2023-05-01,40.691017
2023-06-01,42.138359
2023-07-01,46.104274
2023-08-01,50.653513
2023-09-01,53.126115
2023-10-01,54.981262
2023-11-01,56.884469
2023-12-01,58.277485
2024-01-01,62.205091
2024-02-01,64.72018
2024-03-01,66.626521
2024-04-01,68.504305
2024-05-01,71.165661
2024-06-01,72.470219
2024-07-01,74.950134
2024-08-01,77.511889
2024-09-01,79.714246
2024-10-01,81.714964
2024-11-01,82.885793
2024-12-01,83.795432
2025-01-01,88.426859
2025-02-01,90.621206
2025-03-01,91.659351
2025-04-01,94.658861
2025-05-01,96.775895
2025-06-01,98.553383
2025-07-01,101.016234
2025-08-01,102.910386
2025-09-01,106.086112
2025-10-01,108.530157
2025-11-01,109.994216
2025-12-01,110.767339
2026-01-01,115.312321
2026-02-01,117.794234
2026-03-01,119.791449
2026-04-01,124.948935
2026-05-01,128.167174
2026-06-01,129.974555
2026-07-01,132.185924
