Tarih,TP.FE25.OKTG08
2005-01-01,3.819125
2005-02-01,3.812273
2005-03-01,3.813301
2005-04-01,3.844133
2005-05-01,3.877707
2005-06-01,3.866401
2005-07-01,3.819125
2005-08-01,3.844476
2005-09-01,3.885586
2005-10-01,3.967806
2005-11-01,4.037693
2005-12-01,4.05448
2006-01-01,4.077776
2006-02-01,4.080174
2006-03-01,4.087025
2006-04-01,4.149033
2006-05-01,4.236049
2006-06-01,4.23742
2006-07-01,4.268595
2006-08-01,4.224402
2006-09-01,4.274419
2006-10-01,4.334371
2006-11-01,4.406314
2006-12-01,4.406999
2007-01-01,4.448109
2007-02-01,4.464553
2007-03-01,4.512515
2007-04-01,4.576578
2007-05-01,4.599873
2007-06-01,4.565615
2007-07-01,4.512172
2007-08-01,4.510459
2007-09-01,4.560476
2007-10-01,4.655715
2007-11-01,4.770138
2007-12-01,4.772536
2008-01-01,4.805766
2008-02-01,4.88045
2008-03-01,4.928411
2008-04-01,5.024335
2008-05-01,5.106898
2008-06-01,5.061334
2008-07-01,5.084287
2008-08-01,5.053455
2008-09-01,5.063732
2008-10-01,5.230913
2008-11-01,5.281273
2008-12-01,5.246329
2009-01-01,5.255922
2009-02-01,5.232626
2009-03-01,5.310392
2009-04-01,5.307309
2009-05-01,5.348077
2009-06-01,5.342595
2009-07-01,5.349104
2009-08-01,5.318614
2009-09-01,5.330605
2009-10-01,5.490592
2009-11-01,5.582061
2009-12-01,5.613922
2010-01-01,5.739307
2010-02-01,5.84174
2010-03-01,5.866749
2010-04-01,5.923275
2010-05-01,5.893128
2010-06-01,5.844481
2010-07-01,5.798574
2010-08-01,5.827694
2010-09-01,5.920192
2010-10-01,6.059966
2010-11-01,6.054827
2010-12-01,6.0168
2011-01-01,6.031531
2011-02-01,6.083262
2011-03-01,6.108955
2011-04-01,6.17987
2011-05-01,6.374115
2011-06-01,6.233998
2011-07-01,6.182953
2011-08-01,6.235369
2011-09-01,6.279562
2011-10-01,6.54712
2011-11-01,6.691348
2011-12-01,6.736912
2012-01-01,6.765689
2012-02-01,6.809882
2012-03-01,6.840714
2012-04-01,6.967813
2012-05-01,6.933212
2012-06-01,6.828039
2012-07-01,6.788299
2012-08-01,6.830094
2012-09-01,6.904778
2012-10-01,7.072301
2012-11-01,7.101763
2012-12-01,7.12917
2013-01-01,7.265518
2013-02-01,7.284361
2013-03-01,7.339174
2013-04-01,7.366923
2013-05-01,7.360757
2013-06-01,7.405293
2013-07-01,7.414885
2013-08-01,7.386793
2013-09-01,7.439208
2013-10-01,7.613241
2013-11-01,7.603991
2013-12-01,7.641333
2014-01-01,7.826328
2014-02-01,7.848939
2014-03-01,7.952742
2014-04-01,8.086349
2014-05-01,8.109303
2014-06-01,8.115469
2014-07-01,8.127117
2014-08-01,8.106219
2014-09-01,8.091488
2014-10-01,8.290187
2014-11-01,8.310742
2014-12-01,8.25216
2015-01-01,8.344658
2015-02-01,8.405638
2015-03-01,8.527597
2015-04-01,8.698547
2015-05-01,8.739999
2015-06-01,8.644076
2015-07-01,8.625919
2015-08-01,8.633113
2015-09-01,8.713963
2015-10-01,8.881144
2015-11-01,8.959253
2015-12-01,8.977753
2016-01-01,9.160007
2016-02-01,9.133628
2016-03-01,9.112731
2016-04-01,9.190155
2016-05-01,9.236061
2016-06-01,9.281282
2016-07-01,9.393307
2016-08-01,9.324105
2016-09-01,9.311087
2016-10-01,9.491286
2016-11-01,9.549868
2016-12-01,9.760557
2017-01-01,10.042503
2017-02-01,10.12952
2017-03-01,10.249081
2017-04-01,10.403244
2017-05-01,10.42791
2017-06-01,10.364189
2017-07-01,10.329589
2017-08-01,10.373782
2017-09-01,10.423799
2017-10-01,10.717393
2017-11-01,10.941786
2017-12-01,11.028802
2018-01-01,11.130207
2018-02-01,11.208316
2018-03-01,11.341239
2018-04-01,11.599547
2018-05-01,11.809208
2018-06-01,12.153505
2018-07-01,12.182967
2018-08-01,12.503626
2018-09-01,13.456694
2018-10-01,13.894859
2018-11-01,13.618736
2018-12-01,13.53035
2019-01-01,13.619764
2019-02-01,13.619079
2019-03-01,13.782834
2019-04-01,14.06478
2019-05-01,14.186055
2019-06-01,14.098696
2019-07-01,14.309043
2019-08-01,14.416957
2019-09-01,14.532065
2019-10-01,14.903768
2019-11-01,14.973313
2019-12-01,15.10692
2020-01-01,15.26862
2020-02-01,15.28986
2020-03-01,15.380302
2020-04-01,15.554678
2020-05-01,15.808875
2020-06-01,15.922955
2020-07-01,15.982907
2020-08-01,16.101441
2020-09-01,16.286437
2020-10-01,16.735222
2020-11-01,17.240533
2020-12-01,17.503637
2021-01-01,17.785926
2021-02-01,17.938719
2021-03-01,18.11926
2021-04-01,18.487538
2021-05-01,18.632793
2021-06-01,18.994219
2021-07-01,19.370377
2021-08-01,19.57764
2021-09-01,19.796893
2021-10-01,20.368666
2021-11-01,21.2032
2021-12-01,24.697213
2022-01-01,27.714692
2022-02-01,29.155942
2022-03-01,30.871259
2022-04-01,33.359103
2022-05-01,34.275515
2022-06-01,36.077849
2022-07-01,36.836672
2022-08-01,37.176515
2022-09-01,38.221739
2022-10-01,39.691081
2022-11-01,40.925068
2022-12-01,41.32178
2023-01-01,43.169335
2023-02-01,44.528022
2023-03-01,45.411203
2023-04-01,46.227238
2023-05-01,45.403667
2023-06-01,47.234092
2023-07-01,51.652396
2023-08-01,56.322499
2023-09-01,58.246793
2023-10-01,60.144365
2023-11-01,62.258792
2023-12-01,64.236872
2024-01-01,67.194398
2024-02-01,69.922393
2024-03-01,71.82853
2024-04-01,73.812776
2024-05-01,76.086847
2024-06-01,76.78195
2024-07-01,78.860064
2024-08-01,80.0502
2024-09-01,81.702824
2024-10-01,84.420885
2024-11-01,86.567858
2024-12-01,87.451039
2025-01-01,89.802877
2025-02-01,91.267081
2025-03-01,93.737453
2025-04-01,96.543215
2025-05-01,97.920402
2025-06-01,98.61756
2025-07-01,100.117735
2025-08-01,101.842644
2025-09-01,104.68335
2025-10-01,107.764206
2025-11-01,108.370922
2025-12-01,109.332555
2026-01-01,112.885345
2026-02-01,116.067437
2026-03-01,117.983862
2026-04-01,123.810655
2026-05-01,125.469987
2026-06-01,126.134911
2026-07-01,127.221076
