Tarih,TP.TUKFIY2025.055
2005-01-01,5.99020843
2005-02-01,6.03300399
2005-03-01,6.07011224
2005-04-01,6.10493016
2005-05-01,6.12790245
2005-06-01,6.12541433
2005-07-01,6.10575331
2005-08-01,6.11713148
2005-09-01,6.12237658
2005-10-01,6.13748212
2005-11-01,6.13973711
2005-12-01,6.14569369
2006-01-01,6.1446514
2006-02-01,6.15274992
2006-03-01,6.14178477
2006-04-01,6.13863615
2006-05-01,6.18186856
2006-06-01,6.29360015
2006-07-01,6.43619075
2006-08-01,6.51155685
2006-09-01,6.58486199
2006-10-01,6.68113602
2006-11-01,6.7461681
2006-12-01,6.77949938
2007-01-01,6.78443371
2007-02-01,6.78791203
2007-03-01,6.79103579
2007-04-01,6.79410389
2007-05-01,6.79253552
2007-06-01,6.81971175
2007-07-01,6.82956962
2007-08-01,6.85163973
2007-09-01,6.8770004
2007-10-01,6.88856122
2007-11-01,6.93910061
2007-12-01,6.93126065
2008-01-01,6.94054838
2008-02-01,6.94978232
2008-03-01,6.96870848
2008-04-01,7.05616761
2008-05-01,7.16084449
2008-06-01,7.28193393
2008-07-01,7.40706179
2008-08-01,7.50322689
2008-09-01,7.62133757
2008-10-01,7.82001323
2008-11-01,8.01628214
2008-12-01,8.10893309
2009-01-01,8.18743301
2009-02-01,8.17779336
2009-03-01,8.1937802
2009-04-01,8.23219519
2009-05-01,8.25835847
2009-06-01,8.25495413
2009-07-01,8.26867934
2009-08-01,8.29789856
2009-09-01,8.31259804
2009-10-01,8.30703632
2009-11-01,8.28491825
2009-12-01,8.28737631
2010-01-01,8.27526254
2010-02-01,8.27073519
2010-03-01,8.27305464
2010-04-01,8.24355853
2010-05-01,8.26517422
2010-06-01,8.3128649
2010-07-01,8.34848802
2010-08-01,8.35229468
2010-09-01,8.41153891
2010-10-01,8.50262557
2010-11-01,8.55574084
2010-12-01,8.56409614
2011-01-01,8.5246741
2011-02-01,8.58209798
2011-03-01,8.63804789
2011-04-01,8.74349051
2011-05-01,8.79324368
2011-06-01,8.82422856
2011-07-01,8.87326279
2011-08-01,8.93202189
2011-09-01,9.04667144
2011-10-01,9.2822171
2011-11-01,9.44641451
2011-12-01,9.57115235
2012-01-01,9.71009478
2012-02-01,9.82669847
2012-03-01,9.96643368
2012-04-01,10.06446197
2012-05-01,10.11438052
2012-06-01,10.15780307
2012-07-01,10.18343818
2012-08-01,10.18042528
2012-09-01,10.22816726
2012-10-01,10.32360963
2012-11-01,10.41903328
2012-12-01,10.42395452
2013-01-01,10.37981597
2013-02-01,10.44002351
2013-03-01,10.47038201
2013-04-01,10.51805458
2013-05-01,10.55630778
2013-06-01,10.56596914
2013-07-01,10.64938812
2013-08-01,10.60901795
2013-09-01,10.75170333
2013-10-01,10.81429424
2013-11-01,10.85728972
2013-12-01,10.91857904
2014-01-01,10.93117674
2014-02-01,11.11899686
2014-03-01,11.21179429
2014-04-01,11.26821008
2014-05-01,11.34793489
2014-06-01,11.37647774
2014-07-01,11.48970367
2014-08-01,11.51534696
2014-09-01,11.60894332
2014-10-01,11.69437832
2014-11-01,11.77450077
2014-12-01,11.86035857
2015-01-01,11.86477864
2015-02-01,11.90865942
2015-03-01,11.97041747
2015-04-01,11.94513889
2015-05-01,12.13639404
2015-06-01,12.23408947
2015-07-01,12.29850917
2015-08-01,12.3718279
2015-09-01,12.50848593
2015-10-01,12.6542484
2015-11-01,12.83198423
2015-12-01,13.02608771
2016-01-01,13.03361557
2016-02-01,13.14034113
2016-03-01,13.05132231
2016-04-01,13.2059751
2016-05-01,13.30293715
2016-06-01,13.3582958
2016-07-01,13.41808933
2016-08-01,13.46038884
2016-09-01,13.44257699
2016-10-01,13.33480399
2016-11-01,13.64124034
2016-12-01,13.76160467
2017-01-01,13.997684
2017-02-01,14.20986469
2017-03-01,14.0961429
2017-04-01,14.3339966
2017-05-01,14.09256514
2017-06-01,14.27334269
2017-07-01,14.4341716
2017-08-01,14.24374528
2017-09-01,14.54273389
2017-10-01,14.91065231
2017-11-01,15.23682303
2017-12-01,15.38261644
2018-01-01,15.43406021
2018-02-01,15.43481319
2018-03-01,15.58196976
2018-04-01,15.65233645
2018-05-01,15.85365018
2018-06-01,15.96297956
2018-07-01,16.17982363
2018-08-01,16.59405388
2018-09-01,18.08241395
2018-10-01,19.81940585
2018-11-01,20.56115895
2018-12-01,20.56607144
2019-01-01,20.29657553
2019-02-01,20.6720012
2019-03-01,20.55010092
2019-04-01,20.888127
2019-05-01,20.87441008
2019-06-01,20.96877039
2019-07-01,20.98533068
2019-08-01,21.09612341
2019-09-01,21.14970157
2019-10-01,21.44987165
2019-11-01,21.24030668
2019-12-01,21.38283183
2020-01-01,21.25108287
2020-02-01,20.76168091
2020-03-01,21.07031019
2020-04-01,21.21208682
2020-05-01,21.36123501
2020-06-01,21.52499331
2020-07-01,21.77822328
2020-08-01,21.91194609
2020-09-01,22.34972886
2020-10-01,22.83981871
2020-11-01,23.37380708
2020-12-01,23.54275271
2021-01-01,23.9479309
2021-02-01,23.4638836
2021-03-01,23.03580863
2021-04-01,25.15728821
2021-05-01,24.96755141
2021-06-01,24.6720863
2021-07-01,25.95896876
2021-08-01,25.44800539
2021-09-01,25.97417177
2021-10-01,27.53004471
2021-11-01,29.0866124
2021-12-01,31.70408243
2022-01-01,33.71261868
2022-02-01,35.40560637
2022-03-01,36.5439795
2022-04-01,38.06226309
2022-05-01,39.23877571
2022-06-01,39.36532831
2022-07-01,39.86406332
2022-08-01,40.60581135
2022-09-01,42.67844072
2022-10-01,44.94226642
2022-11-01,45.36489806
2022-12-01,46.06515872
2023-01-01,46.86135827
2023-02-01,47.34874716
2023-03-01,47.94028693
2023-04-01,48.31068069
2023-05-01,48.82035867
2023-06-01,48.82318721
2023-07-01,53.33622719
2023-08-01,57.79453009
2023-09-01,58.52326452
2023-10-01,61.54271347
2023-11-01,63.66854617
2023-12-01,66.07886096
2024-01-01,69.41411209
2024-02-01,71.83068256
2024-03-01,72.33722307
2024-04-01,73.41809548
2024-05-01,75.89747287
2024-06-01,76.9934596
2024-07-01,80.62338082
2024-08-01,83.33494148
2024-09-01,84.59200572
2024-10-01,84.60698654
2024-11-01,88.98718913
2024-12-01,90.60651557
2025-01-01,89.91640427
2025-02-01,91.42823558
2025-03-01,95.43487542
2025-04-01,97.12888167
2025-05-01,98.82223391
2025-06-01,102.93961521
2025-07-01,102.17364568
2025-08-01,100.81385915
2025-09-01,104.02927746
2025-10-01,102.63493671
2025-11-01,106.22672828
2025-12-01,108.45130665
2026-01-01,108.95
2026-02-01,111.28
2026-03-01,112.7
2026-04-01,118.65
2026-05-01,119.81
2026-06-01,121.65
2026-07-01,121.12
