Tarih,TP.TUKFIY2025.052
2005-01-01,5.26747103
2005-02-01,5.24646966
2005-03-01,5.21315029
2005-04-01,5.23256848
2005-05-01,5.22412414
2005-06-01,5.19745167
2005-07-01,5.17575576
2005-08-01,5.17420044
2005-09-01,5.16127165
2005-10-01,5.23488597
2005-11-01,5.23377193
2005-12-01,5.21847929
2006-01-01,5.22068795
2006-02-01,5.23301091
2006-03-01,5.15651874
2006-04-01,5.05576007
2006-05-01,5.06142444
2006-06-01,5.12948195
2006-07-01,5.27456717
2006-08-01,5.33210128
2006-09-01,5.38086131
2006-10-01,5.41989394
2006-11-01,5.43020914
2006-12-01,5.4389518
2007-01-01,5.40947782
2007-02-01,5.39147292
2007-03-01,5.42814188
2007-04-01,5.44300775
2007-05-01,5.46920488
2007-06-01,5.47876756
2007-07-01,5.44864023
2007-08-01,5.44018439
2007-09-01,5.48775444
2007-10-01,5.50554939
2007-11-01,5.53658781
2007-12-01,5.54881523
2008-01-01,5.48068463
2008-02-01,5.46584667
2008-03-01,5.47246006
2008-04-01,5.4739108
2008-05-01,5.5295705
2008-06-01,5.55188618
2008-07-01,5.58119111
2008-08-01,5.61104623
2008-09-01,5.63480964
2008-10-01,5.6799572
2008-11-01,5.84054196
2008-12-01,5.93700034
2009-01-01,5.86600721
2009-02-01,5.84675071
2009-03-01,5.87492771
2009-04-01,5.95101411
2009-05-01,5.94493368
2009-06-01,5.96222336
2009-07-01,5.99958725
2009-08-01,5.9908566
2009-09-01,5.98430586
2009-10-01,6.06299783
2009-11-01,6.06162033
2009-12-01,6.05215958
2010-01-01,6.0539465
2010-02-01,6.05992129
2010-03-01,6.04871689
2010-04-01,6.20563623
2010-05-01,6.24060576
2010-06-01,6.29877434
2010-07-01,6.3523904
2010-08-01,6.36300653
2010-09-01,6.38633173
2010-10-01,6.50462491
2010-11-01,6.64204918
2010-12-01,6.75254861
2011-01-01,6.93668272
2011-02-01,7.0220902
2011-03-01,7.10650801
2011-04-01,7.39763528
2011-05-01,7.46700837
2011-06-01,7.51443296
2011-07-01,7.50801675
2011-08-01,7.50444823
2011-09-01,7.51857066
2011-10-01,7.68321502
2011-11-01,7.73308756
2011-12-01,7.75639378
2012-01-01,7.80540026
2012-02-01,7.80118475
2012-03-01,7.77729779
2012-04-01,7.80070137
2012-05-01,7.79983524
2012-06-01,7.84872176
2012-07-01,7.80673027
2012-08-01,7.80854985
2012-09-01,7.81569602
2012-10-01,7.83817211
2012-11-01,7.84432274
2012-12-01,7.85218528
2013-01-01,7.88585942
2013-02-01,7.88233685
2013-03-01,7.89203162
2013-04-01,7.93276344
2013-05-01,7.95603115
2013-06-01,7.96854822
2013-07-01,7.96750013
2013-08-01,7.97511098
2013-09-01,8.06215734
2013-10-01,8.26001268
2013-11-01,8.29107856
2013-12-01,8.3383964
2014-01-01,8.40086042
2014-02-01,8.52437637
2014-03-01,8.59948886
2014-04-01,8.82879767
2014-05-01,8.86224868
2014-06-01,8.90488955
2014-07-01,8.92329677
2014-08-01,8.93497656
2014-09-01,8.95993654
2014-10-01,8.81554248
2014-11-01,8.8145143
2014-12-01,8.79229067
2015-01-01,8.94411773
2015-02-01,8.95820928
2015-03-01,9.04620406
2015-04-01,9.24136331
2015-05-01,9.28861755
2015-06-01,9.33568854
2015-07-01,9.44479417
2015-08-01,9.48116258
2015-09-01,9.54114681
2015-10-01,9.71990779
2015-11-01,9.812897
2015-12-01,9.84768384
2016-01-01,9.94428701
2016-02-01,9.94666436
2016-03-01,9.94761642
2016-04-01,10.0504218
2016-05-01,10.07959265
2016-06-01,10.12186385
