tarih,TP.TUKFIY2025.01194
2005-01-01,2.72057082
2005-02-01,2.73843113
2005-03-01,2.74969577
2005-04-01,2.77125944
2005-05-01,2.81046731
2005-06-01,2.82553462
2005-07-01,2.82888625
2005-08-01,2.84151127
2005-09-01,2.85934326
2005-10-01,2.87907133
2005-11-01,2.90422459
2005-12-01,2.90831976
2006-01-01,2.92972068
2006-02-01,2.94378957
2006-03-01,2.94602241
2006-04-01,2.95430886
2006-05-01,2.96486502
2006-06-01,2.8757535
2006-07-01,2.90107148
2006-08-01,2.95795002
2006-09-01,3.02726159
2006-10-01,3.22764933
2006-11-01,3.35966338
2006-12-01,3.4137062
2007-01-01,3.41334883
2007-02-01,3.43513651
2007-03-01,3.44124856
2007-04-01,3.42968198
2007-05-01,3.44163527
2007-06-01,3.42580471
2007-07-01,3.4302747
2007-08-01,3.45947801
2007-09-01,3.52967798
2007-10-01,3.6595549
2007-11-01,3.74185615
2007-12-01,3.7386045
2008-01-01,3.97884814
2008-02-01,4.5222482
2008-03-01,4.14883187
2008-04-01,3.84666773
2008-05-01,3.86485485
2008-06-01,3.83833551
2008-07-01,3.85426036
2008-08-01,3.87213428
2008-09-01,3.94543622
2008-10-01,4.02281738
2008-11-01,4.00086297
2008-12-01,4.00085168
2009-01-01,4.11229724
2009-02-01,4.12510472
2009-03-01,4.11774438
2009-04-01,4.19032842
2009-05-01,4.25139494
2009-06-01,4.28106531
2009-07-01,4.22693411
2009-08-01,4.194731
2009-09-01,4.19098794
2009-10-01,4.1911723
2009-11-01,4.23855647
2009-12-01,4.29182524
2010-01-01,4.34084366
2010-02-01,4.4456717
2010-03-01,4.37885263
2010-04-01,4.36815537
2010-05-01,4.34865834
2010-06-01,4.30540051
2010-07-01,4.30503696
2010-08-01,4.3035839
2010-09-01,4.47100585
2010-10-01,4.63159882
2010-11-01,4.68948504
2010-12-01,4.52827307
2011-01-01,4.49745129
2011-02-01,4.52869769
2011-03-01,4.52277499
2011-04-01,4.53408946
2011-05-01,4.58923181
2011-06-01,4.65449998
2011-07-01,4.67756002
2011-08-01,4.70049212
2011-09-01,4.96496815
2011-10-01,5.36459866
2011-11-01,5.64417073
2011-12-01,5.66953214
2012-01-01,5.82625807
2012-02-01,6.71092614
2012-03-01,6.94160509
2012-04-01,6.19009493
2012-05-01,6.33580129
2012-06-01,5.9834043
2012-07-01,5.87867757
2012-08-01,5.90863389
2012-09-01,5.97438401
2012-10-01,5.95217145
2012-11-01,5.93599081
2012-12-01,6.00318429
2013-01-01,6.32741326
2013-02-01,6.3934836
2013-03-01,6.17187534
2013-04-01,6.10016971
2013-05-01,6.17594216
2013-06-01,6.2266341
2013-07-01,6.19236579
2013-08-01,6.22685265
2013-09-01,6.30863839
2013-10-01,6.50295801
2013-11-01,6.53960701
2013-12-01,6.60998398
2014-01-01,6.84233668
2014-02-01,6.66468235
2014-03-01,6.54931951
2014-04-01,6.61677205
2014-05-01,6.61790356
