tarih,TP.TUKFIY2025.01122
2005-01-01,1.94684188
2005-02-01,1.9781449
2005-03-01,2.00378013
2005-04-01,2.09723697
2005-05-01,2.10776519
2005-06-01,2.10941239
2005-07-01,2.14282425
2005-08-01,2.23874546
2005-09-01,2.18649945
2005-10-01,2.09353512
2005-11-01,2.03368246
2005-12-01,2.05938707
2006-01-01,2.07900699
2006-02-01,2.11222549
2006-03-01,2.24046334
2006-04-01,2.32361618
2006-05-01,2.19631688
2006-06-01,2.14404859
2006-07-01,2.18042252
2006-08-01,2.19176001
2006-09-01,2.24089746
2006-10-01,2.29336146
2006-11-01,2.29562126
2006-12-01,2.24669865
2007-01-01,2.24034548
2007-02-01,2.29309682
2007-03-01,2.32763373
2007-04-01,2.39763544
2007-05-01,2.48749332
2007-06-01,2.50661714
2007-07-01,2.49663691
2007-08-01,2.52729569
2007-09-01,2.59986374
2007-10-01,2.62761498
2007-11-01,2.43015261
2007-12-01,2.29034413
2008-01-01,2.35270969
2008-02-01,2.48728069
2008-03-01,2.51174928
2008-04-01,2.48865705
2008-05-01,2.63400321
2008-06-01,2.56822726
2008-07-01,2.56781542
2008-08-01,2.61296375
2008-09-01,2.70545661
2008-10-01,2.69566856
2008-11-01,2.64329057
2008-12-01,2.64105931
2009-01-01,2.7089934
2009-02-01,2.79382538
2009-03-01,2.90357851
2009-04-01,2.93649658
2009-05-01,2.97334706
2009-06-01,2.95072735
2009-07-01,2.99168568
2009-08-01,3.20359702
2009-09-01,3.35077744
2009-10-01,3.54120782
2009-11-01,3.59718538
2009-12-01,3.62207903
2010-01-01,3.69399881
2010-02-01,3.87268339
2010-03-01,3.97888903
2010-04-01,4.18399035
2010-05-01,3.97810163
2010-06-01,3.83167402
2010-07-01,4.03252956
2010-08-01,4.24850997
2010-09-01,4.43569038
2010-10-01,4.39195301
2010-11-01,4.2186881
2010-12-01,4.12466411
2011-01-01,4.01070935
2011-02-01,3.97764684
2011-03-01,4.00440098
2011-04-01,4.07020419
2011-05-01,4.07000412
2011-06-01,4.03097869
2011-07-01,4.12521839
2011-08-01,4.29094277
2011-09-01,4.40450902
2011-10-01,4.36256809
2011-11-01,4.3351162
2011-12-01,4.25385964
2012-01-01,4.17833087
2012-02-01,4.27221562
