tarih,TP.TUKFIY2025.01172
2005-01-01,3.96179919
2005-02-01,3.93313374
2005-03-01,3.78970352
2005-04-01,3.25993831
2005-05-01,2.54128447
2005-06-01,2.04714743
2005-07-01,1.93713287
2005-08-01,2.0780194
2005-09-01,2.45058422
2005-10-01,3.14678927
2005-11-01,4.17382785
2005-12-01,4.04146348
2006-01-01,4.30559647
2006-02-01,4.7299161
2006-03-01,4.72785978
2006-04-01,4.63349525
2006-05-01,4.06945299
2006-06-01,3.01325039
2006-07-01,3.15943528
2006-08-01,2.89601161
2006-09-01,3.26496408
2006-10-01,3.45148707
2006-11-01,4.22102075
2006-12-01,4.60456218
2007-01-01,5.6732642
2007-02-01,5.71059148
2007-03-01,5.32459405
2007-04-01,4.96687505
2007-05-01,3.50142001
2007-06-01,3.37153951
2007-07-01,3.65348053
2007-08-01,4.07355131
2007-09-01,4.29614802
2007-10-01,4.81186001
2007-11-01,4.75961442
2007-12-01,4.85694286
2008-01-01,5.20695699
2008-02-01,6.30745898
2008-03-01,5.81768178
2008-04-01,5.17097536
2008-05-01,3.93044986
2008-06-01,2.60698333
2008-07-01,2.66610347
2008-08-01,2.51042795
2008-09-01,2.53416397
2008-10-01,3.81630072
2008-11-01,4.2384153
2008-12-01,4.84676835
2009-01-01,6.25511256
2009-02-01,6.03208712
2009-03-01,7.64412942
2009-04-01,6.01796119
2009-05-01,4.54434309
2009-06-01,3.46182718
2009-07-01,3.57175903
2009-08-01,3.23244101
2009-09-01,3.07248516
2009-10-01,3.12577821
2009-11-01,3.67553515
2009-12-01,4.78610364
2010-01-01,5.46258868
2010-02-01,7.64108664
2010-03-01,6.77143213
2010-04-01,5.87524522
2010-05-01,3.72835171
2010-06-01,3.45153283
2010-07-01,3.21978786
2010-08-01,3.53290085
2010-09-01,4.88931904
2010-10-01,8.04406367
2010-11-01,7.09868735
2010-12-01,5.81808211
2011-01-01,6.33448922
2011-02-01,7.53534449
2011-03-01,6.57448123
2011-04-01,5.50913278
2011-05-01,4.24324493
2011-06-01,3.72230302
2011-07-01,4.19393948
2011-08-01,4.41071325
2011-09-01,4.32136856
2011-10-01,5.18137299
2011-11-01,7.18705814
2011-12-01,8.64643715
2012-01-01,8.75446284
2012-02-01,8.96432413
2012-03-01,8.72065117
2012-04-01,8.4605416
2012-05-01,6.91866749
2012-06-01,4.38192293
2012-07-01,4.59346511
2012-08-01,4.84096402
2012-09-01,5.38031084
2012-10-01,4.91757292
2012-11-01,4.83312977
2012-12-01,6.66346001
2013-01-01,9.72873676
2013-02-01,9.98303773
2013-03-01,11.11607107
2013-04-01,8.68843807
2013-05-01,5.80879394
2013-06-01,5.91366961
2013-07-01,5.94854182
2013-08-01,4.94796625
