tarih,TP.TUKFIY2025.01174
2005-01-01,2.14591359
2005-02-01,2.1500071
2005-03-01,2.11397882
2005-04-01,1.99042681
2005-05-01,1.92558837
2005-06-01,1.83786468
2005-07-01,1.82476068
2005-08-01,1.82783454
2005-09-01,1.89663963
2005-10-01,1.97236768
2005-11-01,2.26826518
2005-12-01,2.23703052
2006-01-01,2.33594033
2006-02-01,2.47303085
2006-03-01,2.46429928
2006-04-01,2.41468366
2006-05-01,2.28565335
2006-06-01,2.0910848
2006-07-01,2.12067984
2006-08-01,2.07125188
2006-09-01,2.16306312
2006-10-01,2.1444021
2006-11-01,2.37220706
2006-12-01,2.50165856
2007-01-01,2.88967309
2007-02-01,2.8860283
2007-03-01,2.74719845
2007-04-01,2.62980667
2007-05-01,2.36683126
2007-06-01,2.3171546
2007-07-01,2.37699431
2007-08-01,2.43626769
2007-09-01,2.48251883
2007-10-01,2.60867322
2007-11-01,2.59722333
2007-12-01,2.63781284
2008-01-01,2.70846591
2008-02-01,2.95777837
2008-03-01,2.88571598
2008-04-01,2.84571089
2008-05-01,2.6161354
2008-06-01,2.56707113
2008-07-01,2.6252058
2008-08-01,2.66721956
2008-09-01,2.7055717
2008-10-01,2.72280941
2008-11-01,2.69391477
2008-12-01,2.70091468
2009-01-01,2.74805584
2009-02-01,2.70808972
2009-03-01,2.85217098
2009-04-01,3.00716629
2009-05-01,3.01278188
2009-06-01,2.95082189
2009-07-01,3.14869456
2009-08-01,3.2336566
2009-09-01,3.2129107
2009-10-01,3.31402187
2009-11-01,3.30812688
2009-12-01,3.55378496
2010-01-01,3.77566573
2010-02-01,4.04527767
2010-03-01,4.19913973
2010-04-01,4.65581342
2010-05-01,3.81288117
2010-06-01,3.42671689
2010-07-01,3.39614288
2010-08-01,3.33806532
2010-09-01,3.55867752
2010-10-01,3.81259127
2010-11-01,3.88647254
2010-12-01,3.84847539
2011-01-01,4.25430461
2011-02-01,4.47135769
2011-03-01,4.32370139
2011-04-01,4.21557278
2011-05-01,4.26555768
2011-06-01,3.88263358
2011-07-01,3.75726096
2011-08-01,3.78640475
2011-09-01,3.83672266
2011-10-01,3.79167183
2011-11-01,3.82175483
2011-12-01,3.91478121
2012-01-01,3.99281898
2012-02-01,4.31634693
2012-03-01,4.02515082
2012-04-01,3.79614177
2012-05-01,3.84491002
2012-06-01,3.88683501
2012-07-01,3.96632135
2012-08-01,4.1395451
2012-09-01,4.11650947
2012-10-01,4.15348383
2012-11-01,4.06122388
2012-12-01,4.17338378
2013-01-01,4.57674647
2013-02-01,4.48386557
2013-03-01,4.40883336
2013-04-01,4.41530561
2013-05-01,4.41720482
2013-06-01,4.40838554
2013-07-01,4.68759317
2013-08-01,4.6691962
2013-09-01,4.35324696
2013-10-01,4.50005861
2013-11-01,4.44028281
2013-12-01,4.50797993
2014-01-01,4.69379372
2014-02-01,4.59523804
2014-03-01,4.69792574
2014-04-01,4.81368137
2014-05-01,4.70237033
2014-06-01,4.72746488
2014-07-01,4.76774265
2014-08-01,4.80446427
2014-09-01,4.84497554
2014-10-01,5.15241664
2014-11-01,5.10251615
2014-12-01,5.09410569
2015-01-01,5.62672696
2015-02-01,5.82473729
2015-03-01,6.03786411
2015-04-01,6.1306448
2015-05-01,5.55569597
2015-06-01,5.16904905
2015-07-01,5.34322405
2015-08-01,5.42605305
2015-09-01,5.42283383
2015-10-01,5.75263633
2015-11-01,6.02370172
2015-12-01,6.09188382
2016-01-01,6.86980626
2016-02-01,7.4355739
2016-03-01,7.09494324
2016-04-01,6.77636547
2016-05-01,5.67084844
2016-06-01,5.5146425
2016-07-01,5.67199485
2016-08-01,5.66822025
2016-09-01,5.71808407
2016-10-01,5.91358592
2016-11-01,5.89465551
2016-12-01,6.08003299
2017-01-01,6.4762662
2017-02-01,6.53013973
2017-03-01,6.40277739
2017-04-01,6.47014032
2017-05-01,6.55940816
2017-06-01,6.6394697
2017-07-01,6.91878916
2017-08-01,6.85221712
2017-09-01,6.72475253
2017-10-01,6.81846515
2017-11-01,6.90751889
2017-12-01,7.09039745
2018-01-01,7.15018311
2018-02-01,7.12961069
2018-03-01,7.21898175
2018-04-01,7.48130811
2018-05-01,8.32523793
2018-06-01,11.29290641
2018-07-01,10.7751233
2018-08-01,9.1920016
2018-09-01,8.97949138
2018-10-01,9.30413987
2018-11-01,10.80863145
2018-12-01,11.66399315
2019-01-01,12.96620833
2019-02-01,13.09398203
2019-03-01,13.24837529
2019-04-01,14.37162483
2019-05-01,12.47494131
2019-06-01,12.23652735
2019-07-01,11.79634745
2019-08-01,11.28936009
2019-09-01,11.22140469
2019-10-01,11.59175491
2019-11-01,11.25405209
2019-12-01,11.59598928
2020-01-01,12.4001054
2020-02-01,12.58172614
2020-03-01,12.99135877
2020-04-01,14.62914854
2020-05-01,12.89191429
2020-06-01,12.22807354
2020-07-01,11.77382653
2020-08-01,11.81495527
2020-09-01,12.09247202
2020-10-01,12.86014143
2020-11-01,12.88871873
2020-12-01,13.27541774
2021-01-01,13.57139408
2021-02-01,13.39650185
2021-03-01,13.05000937
2021-04-01,12.91419437
2021-05-01,13.24631719
2021-06-01,13.05593946
2021-07-01,13.99690093
2021-08-01,14.78268056
2021-09-01,14.56810034
2021-10-01,14.7124457
2021-11-01,14.42788191
2021-12-01,15.28043079
2022-01-01,16.43867544
2022-02-01,18.42497896
2022-03-01,19.51145742
2022-04-01,24.01447069
2022-05-01,25.12176416
2022-06-01,25.96331109
2022-07-01,28.00253069
2022-08-01,28.56573665
2022-09-01,28.16711483
2022-10-01,30.75532557
2022-11-01,32.67648627
2022-12-01,35.64843622
2023-01-01,37.42412326
2023-02-01,41.24527248
2023-03-01,45.0418954
2023-04-01,47.78873458
2023-05-01,44.90881361
2023-06-01,46.17799499
2023-07-01,47.9253423
2023-08-01,49.87880372
2023-09-01,50.52829525
2023-10-01,53.08948169
2023-11-01,58.0636972
2023-12-01,61.19009997
2024-01-01,65.1205773
2024-02-01,74.72879685
2024-03-01,74.5549662
2024-04-01,86.72194969
2024-05-01,83.79174561
2024-06-01,78.55214016
2024-07-01,83.97118594
2024-08-01,79.69875112
2024-09-01,80.40793145
2024-10-01,84.43347355
2024-11-01,88.96680728
2024-12-01,98.55469693
2025-01-01,100.51939281
2025-02-01,100.8642734
2025-03-01,108.43398838
2025-04-01,108.32145006
2025-05-01,97.25809895
2025-06-01,94.69247139
2025-07-01,94.76649198
2025-08-01,95.19322768
2025-09-01,96.67522828
2025-10-01,100.90702061
2025-11-01,101.00409224
2025-12-01,101.36426423
2026-01-01,104.99
2026-02-01,106.91
2026-03-01,108.65
2026-04-01,115.15
2026-05-01,131.24
2026-06-01,154.01
2026-07-01,193.86
2026-08-01,188.06
