tarih,TP.TUKFIY2025.04110
2005-01-01,2.42125997
2005-02-01,2.45127032
2005-03-01,2.47764143
2005-04-01,2.495413
2005-05-01,2.52637031
2005-06-01,2.56981308
2005-07-01,2.61931369
2005-08-01,2.68863347
2005-09-01,2.7513193
2005-10-01,2.80054757
2005-11-01,2.83331032
2005-12-01,2.86283038
2006-01-01,2.90065191
2006-02-01,2.95082482
2006-03-01,2.97985676
2006-04-01,3.01017419
2006-05-01,3.04606275
2006-06-01,3.08930193
2006-07-01,3.15647983
2006-08-01,3.21876254
2006-09-01,3.29566015
2006-10-01,3.35014392
2006-11-01,3.39791654
2006-12-01,3.43568408
2007-01-01,3.49034024
2007-02-01,3.53615256
2007-03-01,3.57117832
2007-04-01,3.60920661
2007-05-01,3.65192669
2007-06-01,3.6900309
2007-07-01,3.74311769
2007-08-01,3.79579422
2007-09-01,3.85851506
2007-10-01,3.91625174
2007-11-01,3.95589405
2007-12-01,3.98601302
2008-01-01,4.02899709
2008-02-01,4.06900429
2008-03-01,4.09734395
2008-04-01,4.12900476
2008-05-01,4.16403871
2008-06-01,4.20975006
2008-07-01,4.25555587
2008-08-01,4.30187253
2008-09-01,4.36044407
2008-10-01,4.41343992
2008-11-01,4.44086094
2008-12-01,4.4582745
2009-01-01,4.49186512
2009-02-01,4.51128302
2009-03-01,4.52587204
2009-04-01,4.54066001
2009-05-01,4.55911157
2009-06-01,4.57717356
2009-07-01,4.59872962
2009-08-01,4.62223438
2009-09-01,4.64292842
2009-10-01,4.66415448
2009-11-01,4.68203407
2009-12-01,4.69407549
2010-01-01,4.71264801
2010-02-01,4.72597025
2010-03-01,4.7393547
2010-04-01,4.75122676
2010-05-01,4.76131327
2010-06-01,4.77000518
2010-07-01,4.79084818
2010-08-01,4.81097464
2010-09-01,4.8323145
2010-10-01,4.85189639
2010-11-01,4.87025285
2010-12-01,4.8797032
2011-01-01,4.8981152
2011-02-01,4.91447033
2011-03-01,4.9324223
2011-04-01,4.94625597
2011-05-01,4.96363885
2011-06-01,4.98157008
2011-07-01,5.00195341
2011-08-01,5.01836513
2011-09-01,5.04834907
2011-10-01,5.07460555
2011-11-01,5.09611812
2011-12-01,5.10946606
2012-01-01,5.1270536
2012-02-01,5.14492769
2012-03-01,5.1547778
2012-04-01,5.17473221
2012-05-01,5.19187936
2012-06-01,5.22032642
2012-07-01,5.24634756
2012-08-01,5.2776819
2012-09-01,5.30329222
2012-10-01,5.33796701
2012-11-01,5.36860366
2012-12-01,5.38876479
2013-01-01,5.4113769
2013-02-01,5.43104207
2013-03-01,5.45603155
2013-04-01,5.48345942
2013-05-01,5.50855485
2013-06-01,5.54254725
2013-07-01,5.57074927
2013-08-01,5.60203573
2013-09-01,5.63735825
2013-10-01,5.66976219
2013-11-01,5.70840742
2013-12-01,5.73889385
2014-01-01,5.76739661
2014-02-01,5.79184608
2014-03-01,5.81379222
2014-04-01,5.84008022
2014-05-01,5.87480698
2014-06-01,5.91896819
2014-07-01,5.95861777
2014-08-01,6.0002269
2014-09-01,6.05226309
2014-10-01,6.0985002
2014-11-01,6.12785122
2014-12-01,6.16024237
2015-01-01,6.19471076
2015-02-01,6.22462462
2015-03-01,6.25069441
2015-04-01,6.28570315
2015-05-01,6.32450277
2015-06-01,6.36170132
2015-07-01,6.41094872
2015-08-01,6.45830453
2015-09-01,6.51239718
2015-10-01,6.55917387
2015-11-01,6.60674233
2015-12-01,6.63603309
2016-01-01,6.68712953
2016-02-01,6.7231773
2016-03-01,6.75509195
2016-04-01,6.81296037
2016-05-01,6.8653988
2016-06-01,6.92279543
2016-07-01,6.9732014
2016-08-01,7.03410285
2016-09-01,7.09525739
2016-10-01,7.15643582
2016-11-01,7.20029087
2016-12-01,7.25320159
2017-01-01,7.31433221
2017-02-01,7.35484047
2017-03-01,7.39006679
2017-04-01,7.42961222
2017-05-01,7.48640322
2017-06-01,7.53247596
2017-07-01,7.59875479
2017-08-01,7.65589791
2017-09-01,7.73931682
2017-10-01,7.80383012
2017-11-01,7.8703888
2017-12-01,7.9215204
2018-01-01,7.98650733
2018-02-01,8.03046413
2018-03-01,8.07873674
2018-04-01,8.13866786
2018-05-01,8.19627091
2018-06-01,8.25698246
2018-07-01,8.35305479
2018-08-01,8.43938891
2018-09-01,8.51606156
2018-10-01,8.5859715
2018-11-01,8.63943343
2018-12-01,8.68331515
2019-01-01,8.79878304
2019-02-01,8.84855767
2019-03-01,8.8964569
2019-04-01,8.95070895
2019-05-01,9.02210363
2019-06-01,9.09958563
2019-07-01,9.20241358
2019-08-01,9.29668422
2019-09-01,9.38027085
2019-10-01,9.44575475
2019-11-01,9.50447679
2019-12-01,9.55663656
2020-01-01,9.66554112
2020-02-01,9.7437469
2020-03-01,9.79674387
2020-04-01,9.83764334
2020-05-01,9.88156123
2020-06-01,9.93863598
2020-07-01,10.03739987
2020-08-01,10.12680617
2020-09-01,10.19852332
2020-10-01,10.28313926
2020-11-01,10.35631037
2020-12-01,10.42294997
2021-01-01,10.55158386
2021-02-01,10.64034525
2021-03-01,10.70146403
2021-04-01,10.76481057
2021-05-01,10.84193027
2021-06-01,10.92579421
2021-07-01,11.03327606
2021-08-01,11.16210062
2021-09-01,11.3056919
2021-10-01,11.43177028
2021-11-01,11.56642033
2021-12-01,11.69488405
2022-01-01,12.0171206
2022-02-01,12.28447208
2022-03-01,12.48856865
2022-04-01,12.72189538
2022-05-01,13.01191615
2022-06-01,13.41668327
2022-07-01,13.98511458
2022-08-01,14.60072517
2022-09-01,15.39590285
2022-10-01,16.14591207
2022-11-01,16.68319071
2022-12-01,17.19944702
2023-01-01,18.87550616
2023-02-01,19.37769663
2023-03-01,20.32593635
2023-04-01,21.21423093
2023-05-01,22.3064687
2023-06-01,23.60053119
2023-07-01,25.40969035
2023-08-01,27.41705738
2023-09-01,30.02618591
2023-10-01,32.399992
2023-11-01,34.33515649
2023-12-01,35.87407372
2024-01-01,39.98659996
2024-02-01,42.81114202
2024-03-01,45.5195654
2024-04-01,47.61998228
2024-05-01,50.22201904
2024-06-01,52.78064418
2024-07-01,56.49482719
2024-08-01,60.66281154
2024-09-01,65.28722995
2024-10-01,68.88033467
2024-11-01,71.75950982
2024-12-01,73.83429919
2025-01-01,80.22928306
2025-02-01,84.42894124
2025-03-01,87.29338838
2025-04-01,90.09081648
2025-05-01,92.88313084
2025-06-01,96.57340768
2025-07-01,101.09481886
2025-08-01,105.75616917
2025-09-01,110.40117875
2025-10-01,114.53419478
2025-11-01,117.38988949
2025-12-01,119.32478127
2026-01-01,125.6
2026-02-01,129.94
2026-03-01,133.08
2026-04-01,136.18
2026-05-01,139.11
2026-06-01,142.81
2026-07-01,146.88
2026-08-01,151.34
