tarih,TP.TUKFIY2025.01113
2005-01-01,2.38407265
2005-02-01,2.38320541
2005-03-01,2.38873454
2005-04-01,2.38363514
2005-05-01,2.38662187
2005-06-01,2.39104601
2005-07-01,2.38817533
2005-08-01,2.39653162
2005-09-01,2.4016007
2005-10-01,2.40965922
2005-11-01,2.41622596
2005-12-01,2.44349451
2006-01-01,2.46493007
2006-02-01,2.50831553
2006-03-01,2.55173341
2006-04-01,2.56899926
2006-05-01,2.58140179
2006-06-01,2.5954117
2006-07-01,2.62737217
2006-08-01,2.67922009
2006-09-01,2.73031772
2006-10-01,2.76677396
2006-11-01,2.8147023
2006-12-01,2.84589117
2007-01-01,2.87601865
2007-02-01,2.92611213
2007-03-01,2.96192865
2007-04-01,2.98975925
2007-05-01,2.99129397
2007-06-01,3.01135084
2007-07-01,3.02397595
2007-08-01,3.06279086
2007-09-01,3.12653723
2007-10-01,3.1585763
2007-11-01,3.21504799
2007-12-01,3.29519136
2008-01-01,3.33082726
2008-02-01,3.37113407
2008-03-01,3.50101414
2008-04-01,3.68798661
2008-05-01,3.78840633
2008-06-01,3.97967143
2008-07-01,3.99129998
2008-08-01,4.00623288
2008-09-01,4.05002462
2008-10-01,4.0418637
2008-11-01,4.03600602
2008-12-01,4.035291
2009-01-01,4.0250006
2009-02-01,3.97952281
2009-03-01,3.96119776
2009-04-01,3.96511381
2009-05-01,3.97368232
2009-06-01,3.96814787
2009-07-01,3.96321567
2009-08-01,3.97423359
2009-09-01,3.96658249
2009-10-01,3.94026669
2009-11-01,3.92510231
2009-12-01,3.92489276
2010-01-01,3.91948353
2010-02-01,3.95918386
2010-03-01,3.97566408
2010-04-01,3.96655707
2010-05-01,3.91882888
2010-06-01,3.93626422
2010-07-01,3.94454754
2010-08-01,3.96581987
2010-09-01,3.98330545
2010-10-01,4.01719708
2010-11-01,4.04143419
2010-12-01,4.0714216
2011-01-01,4.12890535
2011-02-01,4.16867409
2011-03-01,4.17625552
2011-04-01,4.1918268
2011-05-01,4.20021279
2011-06-01,4.2103554
2011-07-01,4.24340809
2011-08-01,4.28139937
2011-09-01,4.307677
2011-10-01,4.32393016
2011-11-01,4.35897328
2011-12-01,4.39589687
2012-01-01,4.47237269
2012-02-01,4.55799234
2012-03-01,4.58177839
2012-04-01,4.60898329
2012-05-01,4.65016924
2012-06-01,4.6908367
2012-07-01,4.73747374
2012-08-01,4.77671666
2012-09-01,4.81078555
2012-10-01,4.83856558
2012-11-01,4.87863234
2012-12-01,4.95280752
2013-01-01,4.99893135
2013-02-01,5.04750019
2013-03-01,5.10018287
2013-04-01,5.13766391
2013-05-01,5.18851638
2013-06-01,5.23173211
2013-07-01,5.27957055
2013-08-01,5.29420043
2013-09-01,5.31915192
2013-10-01,5.377061
2013-11-01,5.40416378
2013-12-01,5.43644336
2014-01-01,5.54358313
2014-02-01,5.64583225
2014-03-01,5.76319908
2014-04-01,5.80625161
2014-05-01,5.880306
2014-06-01,5.95667145
2014-07-01,6.01545645
2014-08-01,6.03424427
2014-09-01,6.06118177
2014-10-01,6.13131421
2014-11-01,6.20507216
2014-12-01,6.23074621
2015-01-01,6.26614247
2015-02-01,6.28369177
2015-03-01,6.28522794
2015-04-01,6.30629856
2015-05-01,6.31641605
2015-06-01,6.36686676
2015-07-01,6.39297707
2015-08-01,6.42073343
2015-09-01,6.44374916
2015-10-01,6.48802431
2015-11-01,6.52258911
2015-12-01,6.61108773
2016-01-01,6.72663187
2016-02-01,6.87656784
2016-03-01,6.92010418
2016-04-01,6.95822727
2016-05-01,6.98528616
2016-06-01,7.02753023
2016-07-01,7.05953796
2016-08-01,7.07807057
2016-09-01,7.10598565
2016-10-01,7.14008871
2016-11-01,7.17135106
2016-12-01,7.20192387
2017-01-01,7.27971963
2017-02-01,7.34366018
2017-03-01,7.40360478
2017-04-01,7.44180226
2017-05-01,7.54092309
2017-06-01,7.59596971
2017-07-01,7.63793441
2017-08-01,7.67342617
2017-09-01,7.70969724
2017-10-01,7.76559807
2017-11-01,7.83926462
2017-12-01,7.87420467
2018-01-01,8.10876161
2018-02-01,8.24588837
2018-03-01,8.29026283
2018-04-01,8.3245562
2018-05-01,8.41423594
2018-06-01,8.48194842
2018-07-01,8.55445742
2018-08-01,8.72987589
2018-09-01,9.24518382
2018-10-01,9.43710481
2018-11-01,9.49554691
2018-12-01,9.53275448
2019-01-01,9.63642489
2019-02-01,9.74867722
2019-03-01,9.77967054
2019-04-01,9.85499763
2019-05-01,10.23157381
2019-06-01,10.41402983
2019-07-01,10.53084323
2019-08-01,10.61015396
2019-09-01,10.65320729
2019-10-01,10.77751462
2019-11-01,10.91797608
2019-12-01,11.05179608
2020-01-01,11.29318345
2020-02-01,11.39842789
2020-03-01,11.46733276
2020-04-01,11.58520772
2020-05-01,11.61576356
2020-06-01,11.72237479
2020-07-01,11.80083993
2020-08-01,11.97102413
2020-09-01,12.22454402
2020-10-01,12.55405434
2020-11-01,12.97760257
2020-12-01,13.05903661
2021-01-01,13.28261372
2021-02-01,13.48861266
2021-03-01,13.68267475
2021-04-01,13.82208921
2021-05-01,13.97031892
2021-06-01,14.18854334
2021-07-01,14.59311144
2021-08-01,14.88032042
2021-09-01,15.26597722
2021-10-01,15.63857103
2021-11-01,16.7170824
2021-12-01,19.62073181
2022-01-01,21.07508618
2022-02-01,22.33013991
2022-03-01,23.84099014
2022-04-01,25.41186073
2022-05-01,26.34969026
2022-06-01,27.60992855
2022-07-01,29.11809674
2022-08-01,30.23849528
2022-09-01,30.94814591
2022-10-01,31.72494325
2022-11-01,32.6001261
2022-12-01,33.56216391
2023-01-01,36.04361525
2023-02-01,37.16525931
2023-03-01,38.11532137
2023-04-01,38.49942269
2023-05-01,38.65921497
2023-06-01,39.33537115
2023-07-01,43.99518653
2023-08-01,50.3557749
2023-09-01,51.72251282
2023-10-01,52.32316151
2023-11-01,53.79347097
2023-12-01,55.20809235
2024-01-01,58.24859221
2024-02-01,61.08291398
2024-03-01,61.79287677
2024-04-01,63.21658836
2024-05-01,66.16593362
2024-06-01,69.71341042
2024-07-01,72.54112583
2024-08-01,74.1761997
2024-09-01,75.53757083
2024-10-01,77.3550684
2024-11-01,78.48254913
2024-12-01,79.51897061
2025-01-01,87.27937261
2025-02-01,92.22363365
2025-03-01,92.30149167
2025-04-01,94.82234926
2025-05-01,95.30048992
2025-06-01,96.53876775
2025-07-01,97.89407167
2025-08-01,103.61232734
2025-09-01,107.25659
2025-10-01,109.90100624
2025-11-01,110.69434666
2025-12-01,112.17555322
2026-01-01,114.45
2026-02-01,117.49
2026-03-01,117.82
2026-04-01,125.71
2026-05-01,129.1
2026-06-01,130.91
2026-07-01,132.32
2026-08-01,133.23
