tarih,TP.TUKFIY2025.01193
2005-01-01,2.4693711
2005-02-01,2.49612782
2005-03-01,2.5339413
2005-04-01,2.62127872
2005-05-01,2.64014875
2005-06-01,2.66173063
2005-07-01,2.67371147
2005-08-01,2.68943776
2005-09-01,2.68036314
2005-10-01,2.67270019
2005-11-01,2.70615991
2005-12-01,2.72702128
2006-01-01,2.73376849
2006-02-01,2.74247767
2006-03-01,2.74829901
2006-04-01,2.75609755
2006-05-01,2.78885254
2006-06-01,2.80704507
2006-07-01,2.86055208
2006-08-01,2.87953678
2006-09-01,2.89168827
2006-10-01,2.90100911
2006-11-01,2.91847127
2006-12-01,2.9374888
2007-01-01,2.92422287
2007-02-01,2.9430885
2007-03-01,2.99925658
2007-04-01,3.00833951
2007-05-01,3.02024761
2007-06-01,2.92638283
2007-07-01,2.8826706
2007-08-01,2.88992627
2007-09-01,2.91631124
2007-10-01,2.96279222
2007-11-01,2.99461664
2007-12-01,3.00873458
2008-01-01,3.00337602
2008-02-01,3.06186821
2008-03-01,3.18994882
2008-04-01,3.19440788
2008-05-01,3.29659629
2008-06-01,3.33771378
2008-07-01,3.3793533
2008-08-01,3.44501946
2008-09-01,3.46358547
2008-10-01,3.48296667
2008-11-01,3.508453
2008-12-01,3.51062672
2009-01-01,3.51278906
2009-02-01,3.58343921
2009-03-01,3.64817118
2009-04-01,3.71053442
2009-05-01,3.74119037
2009-06-01,3.75548163
2009-07-01,3.7717826
2009-08-01,3.77476819
2009-09-01,3.77434111
2009-10-01,3.77572084
2009-11-01,3.78124773
2009-12-01,3.79290603
2010-01-01,3.79769324
2010-02-01,3.77055962
2010-03-01,3.78689716
2010-04-01,3.82586735
2010-05-01,3.82141471
2010-06-01,3.83113559
2010-07-01,3.86872678
2010-08-01,3.87788735
2010-09-01,3.92655326
2010-10-01,3.98304872
2010-11-01,4.05058984
2010-12-01,4.09968724
2011-01-01,4.11805436
2011-02-01,4.16772449
2011-03-01,4.23801397
2011-04-01,4.29335796
2011-05-01,4.30587828
2011-06-01,4.36679012
2011-07-01,4.41771875
2011-08-01,4.42375685
2011-09-01,4.44659646
2011-10-01,4.47817306
2011-11-01,4.53141975
2011-12-01,4.58114437
2012-01-01,4.58184829
2012-02-01,4.60336449
2012-03-01,4.63214589
2012-04-01,4.69809741
2012-05-01,4.76882793
2012-06-01,4.8200322
2012-07-01,4.8935509
2012-08-01,4.92794897
2012-09-01,4.93502293
2012-10-01,4.97995261
2012-11-01,5.07553523
2012-12-01,5.12681065
2013-01-01,5.21536641
2013-02-01,5.26728797
2013-03-01,5.31920072
2013-04-01,5.34799903
2013-05-01,5.37495951
2013-06-01,5.37602982
2013-07-01,5.40826148
2013-08-01,5.44787759
