tarih,TP.TUKFIY2025.01141
2005-01-01,3.41768097
2005-02-01,3.48976634
2005-03-01,3.5213409
2005-04-01,3.51181339
2005-05-01,3.45035761
2005-06-01,3.35421658
2005-07-01,3.30634112
2005-08-01,3.13773158
2005-09-01,3.09349712
2005-10-01,3.13943948
2005-11-01,3.17736855
2005-12-01,3.15881699
2006-01-01,3.18038502
2006-02-01,3.20247108
2006-03-01,3.20148401
2006-04-01,3.14183271
2006-05-01,3.14038462
2006-06-01,3.13392001
2006-07-01,3.12066183
2006-08-01,3.12616555
2006-09-01,3.14375641
2006-10-01,3.25322573
2006-11-01,3.4068764
2006-12-01,3.51056249
2007-01-01,3.56179045
2007-02-01,3.62260939
2007-03-01,3.64300294
2007-04-01,3.59728512
2007-05-01,3.5246144
2007-06-01,3.47134746
2007-07-01,3.53227643
2007-08-01,3.54729276
2007-09-01,3.685961
2007-10-01,3.83872684
2007-11-01,4.09726599
2007-12-01,4.08840415
2008-01-01,4.06931345
2008-02-01,4.04063362
2008-03-01,4.040097
2008-04-01,3.93104756
2008-05-01,3.80256541
2008-06-01,3.67836708
2008-07-01,3.64188437
2008-08-01,3.82499303
2008-09-01,3.94601369
2008-10-01,3.98533241
2008-11-01,4.06303954
2008-12-01,4.07858816
2009-01-01,4.065132
2009-02-01,4.00264191
2009-03-01,3.93297977
2009-04-01,3.88840628
2009-05-01,3.77452515
2009-06-01,3.68737901
2009-07-01,3.78511764
2009-08-01,3.90200063
2009-09-01,3.9248436
2009-10-01,4.04534941
2009-11-01,4.10717902
2009-12-01,4.26014218
2010-01-01,4.41987781
2010-02-01,4.50835178
2010-03-01,4.5488388
2010-04-01,4.31010362
2010-05-01,4.13459877
2010-06-01,4.04909603
2010-07-01,4.03623019
2010-08-01,4.11949888
2010-09-01,4.2437267
2010-10-01,4.31241125
2010-11-01,4.32095677
2010-12-01,4.27003946
2011-01-01,4.28628599
2011-02-01,4.28529
2011-03-01,4.18013221
2011-04-01,4.14605308
2011-05-01,4.05041951
2011-06-01,3.95921757
2011-07-01,3.92408724
2011-08-01,3.91278771
2011-09-01,4.20550699
2011-10-01,4.46552347
2011-11-01,4.74154584
2011-12-01,4.83307151
2012-01-01,4.87308675
2012-02-01,4.77142631
2012-03-01,4.65368338
2012-04-01,4.56361697
2012-05-01,4.40541751
2012-06-01,4.32729284
2012-07-01,4.32038106
2012-08-01,4.46513608
2012-09-01,4.67740185
2012-10-01,4.93168617
2012-11-01,5.07541527
2012-12-01,5.0897361
2013-01-01,5.08328486
2013-02-01,5.05859212
2013-03-01,5.01170463
2013-04-01,4.9810314
2013-05-01,4.9751662
2013-06-01,4.92902669
2013-07-01,4.93757776
2013-08-01,4.99520583
2013-09-01,5.20900918
2013-10-01,5.28433382
2013-11-01,5.35350953
2013-12-01,5.40015545
2014-01-01,5.40963688
2014-02-01,5.50766337
2014-03-01,5.55767516
2014-04-01,5.53191534
2014-05-01,5.44919194
2014-06-01,5.49427542
2014-07-01,5.61797941
2014-08-01,5.78035906
2014-09-01,5.88424802
2014-10-01,5.93699542
2014-11-01,6.02644399
2014-12-01,6.11288854
2015-01-01,6.16653793
2015-02-01,6.20408436
2015-03-01,6.17348693
2015-04-01,6.1361132
2015-05-01,6.12056675
2015-06-01,6.09934064
2015-07-01,6.08378952
2015-08-01,6.10516519
2015-09-01,6.06872949
2015-10-01,6.1013802
2015-11-01,6.14312182
2015-12-01,6.19420187
2016-01-01,6.28828778
2016-02-01,6.26338868
2016-03-01,6.23744638
2016-04-01,6.21745964
2016-05-01,6.25372107
2016-06-01,6.24914359
2016-07-01,6.27831155
2016-08-01,6.26541199
2016-09-01,6.24827767
2016-10-01,6.29424788
2016-11-01,6.27744517
2016-12-01,6.36732943
2017-01-01,6.52747008
2017-02-01,6.64424533
2017-03-01,6.66184198
2017-04-01,6.6776178
2017-05-01,6.61333756
2017-06-01,6.48717754
2017-07-01,6.45918703
2017-08-01,6.83864897
2017-09-01,6.9583588
2017-10-01,7.18890687
2017-11-01,7.54449596
2017-12-01,7.5515132
2018-01-01,7.79033661
2018-02-01,8.40177311
2018-03-01,8.60273582
2018-04-01,8.3266236
2018-05-01,8.19994048
2018-06-01,8.16669397
2018-07-01,8.12425011
2018-08-01,8.27250456
2018-09-01,9.1525594
2018-10-01,9.59055718
2018-11-01,9.77851873
2018-12-01,9.82814229
2019-01-01,9.95327762
2019-02-01,9.92458237
2019-03-01,9.93076688
2019-04-01,9.82262569
2019-05-01,10.40940021
2019-06-01,10.88485488
2019-07-01,10.8381356
2019-08-01,10.87167737
2019-09-01,10.84580817
2019-10-01,10.9547171
2019-11-01,11.45966184
2019-12-01,12.43390946
2020-01-01,12.47889975
2020-02-01,12.47757161
2020-03-01,12.44822197
2020-04-01,12.45182646
2020-05-01,12.4437771
2020-06-01,12.38474157
2020-07-01,12.34618491
2020-08-01,12.39640764
2020-09-01,12.46301071
2020-10-01,12.52509512
2020-11-01,12.67436094
2020-12-01,12.83160072
2021-01-01,14.69537664
2021-02-01,15.4451077
2021-03-01,15.59846402
2021-04-01,15.42665296
2021-05-01,15.28662895
2021-06-01,15.51139882
2021-07-01,16.47083446
2021-08-01,16.8193414
2021-09-01,16.77614052
2021-10-01,17.21719179
2021-11-01,17.60878503
2021-12-01,22.06307513
2022-01-01,26.65941286
2022-02-01,25.78735797
2022-03-01,25.09571223
2022-04-01,28.54973122
2022-05-01,31.85526708
2022-06-01,36.70217058
2022-07-01,36.84480333
2022-08-01,37.33699624
2022-09-01,38.0705253
2022-10-01,39.91401211
2022-11-01,46.18546833
2022-12-01,47.10247962
2023-01-01,50.22215191
2023-02-01,54.10085546
2023-03-01,53.40109414
2023-04-01,53.33879284
2023-05-01,52.78514385
2023-06-01,52.50729798
2023-07-01,53.69540663
2023-08-01,59.77068636
2023-09-01,64.39313468
2023-10-01,65.01590226
2023-11-01,71.71336749
2023-12-01,71.83401625
2024-01-01,72.54577625
2024-02-01,79.86530303
2024-03-01,81.33209277
2024-04-01,80.80437545
2024-05-01,81.17261074
2024-06-01,82.82278185
2024-07-01,82.22904495
2024-08-01,84.9244696
2024-09-01,86.55032581
2024-10-01,83.53698806
2024-11-01,85.1974869
2024-12-01,86.97007428
2025-01-01,90.46952619
2025-02-01,98.1374262
2025-03-01,98.57819442
2025-04-01,96.30564511
2025-05-01,96.94649629
2025-06-01,93.96732371
2025-07-01,98.49111022
2025-08-01,99.94798998
2025-09-01,103.68416593
2025-10-01,106.21923988
2025-11-01,108.35648936
2025-12-01,108.8963927
2026-01-01,114.26
2026-02-01,131.86
2026-03-01,133.83
2026-04-01,137.34
2026-05-01,144.79
2026-06-01,147.31
2026-07-01,147.15
