tarih,TP.TUKFIY2025.111
2005-01-01,1.80809115
2005-02-01,1.83936405
2005-03-01,1.86024977
2005-04-01,1.86841817
2005-05-01,1.89454518
2005-06-01,1.90938198
2005-07-01,1.92408583
2005-08-01,1.93531514
2005-09-01,1.94944628
2005-10-01,1.97865334
2005-11-01,2.0007045
2005-12-01,2.01524429
2006-01-01,2.03422897
2006-02-01,2.05617777
2006-03-01,2.07705856
2006-04-01,2.09729468
2006-05-01,2.11752064
2006-06-01,2.12861818
2006-07-01,2.14689289
2006-08-01,2.16624107
2006-09-01,2.18735277
2006-10-01,2.21085157
2006-11-01,2.23401384
2006-12-01,2.24651291
2007-01-01,2.27028797
2007-02-01,2.28397405
2007-03-01,2.30398893
2007-04-01,2.31744328
2007-05-01,2.33906285
2007-06-01,2.35262377
2007-07-01,2.36391617
2007-08-01,2.38008239
2007-09-01,2.40186864
2007-10-01,2.44279418
2007-11-01,2.48182954
2007-12-01,2.49766681
2008-01-01,2.51437187
2008-02-01,2.53959506
2008-03-01,2.5714871
2008-04-01,2.61948744
2008-05-01,2.66718392
2008-06-01,2.69891372
2008-07-01,2.72547816
2008-08-01,2.7477366
2008-09-01,2.77460905
2008-10-01,2.80512182
2008-11-01,2.83419196
2008-12-01,2.84123464
2009-01-01,2.85703837
2009-02-01,2.87525442
2009-03-01,2.88946561
2009-04-01,2.90333419
2009-05-01,2.91583407
2009-06-01,2.92647896
2009-07-01,2.94013611
2009-08-01,2.95439322
2009-09-01,2.97866044
2009-10-01,3.01834025
2009-11-01,3.03273134
2009-12-01,3.05364419
2010-01-01,3.08805779
2010-02-01,3.12750289
2010-03-01,3.1598929
2010-04-01,3.19679393
2010-05-01,3.22686372
2010-06-01,3.23386881
2010-07-01,3.2444331
2010-08-01,3.26093074
2010-09-01,3.28574509
2010-10-01,3.32308501
2010-11-01,3.35439154
2010-12-01,3.36813898
2011-01-01,3.38985513
2011-02-01,3.40514069
2011-03-01,3.41894717
2011-04-01,3.43520938
2011-05-01,3.46126595
2011-06-01,3.47737318
2011-07-01,3.49727668
2011-08-01,3.51830132
2011-09-01,3.55779046
2011-10-01,3.59392653
2011-11-01,3.62041681
2011-12-01,3.64125156
2012-01-01,3.666733
2012-02-01,3.68590888
2012-03-01,3.71487624
2012-04-01,3.75725809
2012-05-01,3.79618373
2012-06-01,3.81498275
2012-07-01,3.83618243
2012-08-01,3.86147453
2012-09-01,3.91761036
2012-10-01,3.94400862
2012-11-01,3.97337939
2012-12-01,3.98978837
2013-01-01,4.02422957
2013-02-01,4.04448645
2013-03-01,4.0710485
2013-04-01,4.10434824
2013-05-01,4.13589119
2013-06-01,4.16240261
2013-07-01,4.19107564
2013-08-01,4.22483026
2013-09-01,4.28115169
2013-10-01,4.32396988
2013-11-01,4.35765715
2013-12-01,4.39700119
2014-01-01,4.4670501
2014-02-01,4.53645997
2014-03-01,4.59702952
2014-04-01,4.63658791
2014-05-01,4.69126833
2014-06-01,4.73869087
2014-07-01,4.79169933
2014-08-01,4.87362183
2014-09-01,4.93679039
2014-10-01,4.9821604
2014-11-01,5.0223347
2014-12-01,5.05864064
2015-01-01,5.10573969
2015-02-01,5.16201609
2015-03-01,5.23091339
2015-04-01,5.30023563
2015-05-01,5.36930959
2015-06-01,5.4281698
2015-07-01,5.50506223
2015-08-01,5.61509684
2015-09-01,5.66711558
2015-10-01,5.72289577
2015-11-01,5.75445484
2015-12-01,5.77837391
2016-01-01,5.83459791
2016-02-01,5.88797245
2016-03-01,5.93064921
2016-04-01,5.96022251
2016-05-01,5.99583682
2016-06-01,6.04241223
2016-07-01,6.12150347
2016-08-01,6.17265937
2016-09-01,6.21616978
2016-10-01,6.25557598
2016-11-01,6.29390819
2016-12-01,6.32715442
2017-01-01,6.39563391
2017-02-01,6.46215642
2017-03-01,6.50897142
2017-04-01,6.57531569
2017-05-01,6.63786685
2017-06-01,6.71656143
2017-07-01,6.83413874
2017-08-01,6.89669082
2017-09-01,6.94584512
2017-10-01,7.00010328
2017-11-01,7.0376607
2017-12-01,7.07844586
2018-01-01,7.15800361
2018-02-01,7.22897791
2018-03-01,7.27615185
2018-04-01,7.35018346
2018-05-01,7.45347217
2018-06-01,7.58797037
2018-07-01,7.75268329
2018-08-01,7.85849812
2018-09-01,8.2306469
2018-10-01,8.41241739
2018-11-01,8.47900388
2018-12-01,8.51136913
2019-01-01,8.59999443
2019-02-01,8.68445584
2019-03-01,8.74185234
2019-04-01,8.82495936
2019-05-01,8.97125126
2019-06-01,9.17520992
2019-07-01,9.30604296
2019-08-01,9.36778481
2019-09-01,9.46298106
2019-10-01,9.53358223
2019-11-01,9.56144982
2019-12-01,9.60948118
2020-01-01,9.74043727
2020-02-01,9.83028689
2020-03-01,9.93793375
2020-04-01,9.9545475
2020-05-01,9.97525735
2020-06-01,10.28657316
2020-07-01,10.39997738
2020-08-01,10.55181584
2020-09-01,10.63946245
2020-10-01,10.72181332
2020-11-01,10.86801351
2020-12-01,10.94179817
2021-01-01,11.11619789
2021-02-01,11.27343128
2021-03-01,11.57476218
2021-04-01,11.73063796
2021-05-01,11.85296848
2021-06-01,12.29319722
2021-07-01,12.61161671
2021-08-01,12.88863806
2021-09-01,13.14964016
2021-10-01,13.41706589
2021-11-01,13.98565675
2021-12-01,15.40695766
2022-01-01,16.72429875
2022-02-01,17.55512003
2022-03-01,18.65214151
2022-04-01,20.05110228
2022-05-01,21.08476909
2022-06-01,22.130424
2022-07-01,22.68209125
2022-08-01,23.4295937
2022-09-01,24.05178986
2022-10-01,24.73311109
2022-11-01,25.58614021
2022-12-01,26.35319458
